Compound_code	Metabolite_name	Importance_score	p_value
C00052	UDP-alpha-D-galactose	0.0	n.s.
C00212	Adenosine	0.0	n.s.
C01368	3'-UMP	-6.755	<0.05
C05840	Iminoaspartate	0.0	n.s.
C00037	Glycine	8.772	<0.05
C01697	Galactitol	0.0	<0.05
C00035	GDP	0.0	n.s.
C00031	D-Glucose	0.0	n.s.
C00131	dATP	0.0	n.s.
C16237	Protein_N6-(lipoyl)lysine	-8.52	<0.05
C11516	2-(alpha-D-Mannosyl)-3-phosphoglycerate	0.0	n.s.
C04688	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier_protein]	-8.864	<0.05
C01050	UDP-N-acetylmuramate	0.0	n.s.
C03506	Indoleglycerol_phosphate	5.781	<0.05
C00445	5,10-Methenyltetrahydrofolate	8.522	<0.05
C04805	5(S)-HETE	0.0	n.s.
C16220	3-Hydroxyoctadecanoyl-[acp]	-8.864	<0.05
C01847	Reduced_FMN	0.0	n.s.
C00044	GTP	0.0	n.s.
C00206	dADP	0.0	n.s.
C00203	UDP-N-acetyl-D-galactosamine	0.0	n.s.
