Compound_code	Metabolite_name	Importance_score	p_value
C01368	3'-UMP	-7.547	<0.05
C00606	3-Sulfino-L-alanine	-1.322	n.s.
C05840	Iminoaspartate	-1.585	n.s.
C05841	Nicotinate_D-ribonucleoside	2.0	n.s.
C11907	4,6-Dideoxy-4-oxo-dTDP-D-glucose	0.0	n.s.
C00033	Acetate	0.0	n.s.
C00031	D-Glucose	0.807	n.s.
C00137	myo-Inositol	0.0	n.s.
C00135	L-Histidine	0.0	n.s.
C00134	Putrescine	0.0	n.s.
C00133	D-Alanine	0.0	n.s.
C00132	Methanol	0.0	n.s.
C00131	dATP	-1.0	n.s.
C00130	IMP	0.553	n.s.
C18026	(2S)-Ethylmalonyl-CoA	4.585	<0.05
C04756	O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine	0.0	n.s.
C00043	UDP-N-acetyl-alpha-D-glucosamine	0.0	n.s.
C00042	Succinate	6.516	<0.05
C00041	L-Alanine	0.0	n.s.
C01847	Reduced_FMN	0.0	n.s.
C00047	L-Lysine	3.0	<0.05
C00046	RNA	-5.528	<0.05
C00044	GTP	-4.649	n.s.
C00049	L-Aspartate	2.259	n.s.
C00048	Glyoxylate	3.024	<0.05
C06481	L-Seryl-tRNA(Sec)	-3.907	<0.05
C20440	alpha-D-Ribose_1,2-cyclic_phosphate_5-phosphate	0.0	n.s.
C04230	1-Acyl-sn-glycero-3-phosphocholine	0.0	n.s.
C04233	2-Acyl-sn-glycero-3-phosphocholine	0.0	n.s.
C01101	L-Ribulose_5-phosphate	0.0	n.s.
C04454	5-Amino-6-(5'-phospho-D-ribitylamino)uracil	0.0	n.s.
C01103	Orotidine_5'-phosphate	-4.298	<0.05
C01102	O-Phospho-L-homoserine	0.0	n.s.
C02888	Sorbose_1-phosphate	0.0	n.s.
C05640	Cinnavalininate	0.0	n.s.
C05125	2-(alpha-Hydroxyethyl)thiamine_diphosphate	0.0	n.s.
C01131	L-Rhamnulose_1-phosphate	1.0	n.s.
C03680	4-Imidazolone-5-propanoate	-2.322	<0.05
C03684	6-Pyruvoyltetrahydropterin	0.0	n.s.
C03090	5-Phosphoribosylamine	0.678	n.s.
C15556	L-3,4-Dihydroxybutan-2-one_4-phosphate	0.0	n.s.
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate	-0.7	n.s.
C06006	(S)-2-Aceto-2-hydroxybutanoate	1.0	n.s.
C00957	Mercaptopyruvate	0.0	n.s.
C05345	beta-D-Fructose_6-phosphate	6.678	<0.05
C00819	D-Glutamine	0.0	n.s.
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	0.0	n.s.
C01037	7,8-Diaminononanoate	0.0	n.s.
C13309	2-Phytyl-1,4-naphthoquinone	0.0	n.s.
C03451	(R)-S-Lactoylglutathione	0.0	n.s.
C00036	Oxaloacetate	6.534	<0.05
C05223	Dodecanoyl-[acyl-carrier_protein]	1.322	n.s.
C00037	Glycine	10.709	<0.05
C15809	Iminoglycine	0.0	n.s.
C16698	N-Acetylmuramic_acid_6-phosphate	0.0	n.s.
C03912	(S)-1-Pyrroline-5-carboxylate	0.0	n.s.
C00035	GDP	-2.644	n.s.
C00253	Nicotinate	-5.273	<0.05
C00251	Chorismate	0.0	n.s.
C00254	Prephenate	0.0	n.s.
C00255	Riboflavin	0.0	n.s.
C05336	Selenomethionyl-tRNA(Met)	-2.322	n.s.
C00258	D-Glycerate	0.0	n.s.
C00259	L-Arabinose	1.585	n.s.
C19845	Pimelyl-[acyl-carrier_protein]	0.0	n.s.
C00395	Penicillin	0.0	n.s.
C01081	Thiamin_monophosphate	0.0	n.s.
C01083	alpha,alpha-Trehalose	0.0	n.s.
C00559	Deoxyadenosine	1.585	n.s.
C00491	L-Cystine	0.0	n.s.
C00492	Raffinose	0.0	n.s.
C00493	Shikimate	0.0	n.s.
C00886	L-Alanyl-tRNA	0.0	n.s.
C00885	Isochorismate	0.0	n.s.
C00498	ADP-glucose	0.0	n.s.
C00882	Dephospho-CoA	0.0	n.s.
C00881	Deoxycytidine	0.0	n.s.
C00078	L-Tryptophan	-6.6	<0.05
C00079	L-Phenylalanine	0.722	<0.05
C00073	L-Methionine	1.35	n.s.
C00077	L-Ornithine	0.0	n.s.
C00074	Phosphoenolpyruvate	-7.904	<0.05
C00075	UTP	5.682	<0.05
C02972	Dihydrolipoylprotein	-11.485	<0.05
C00039	DNA	0.0	n.s.
C05760	trans-Tetradec-2-enoyl-[acp]	-2.585	<0.05
C01344	dIDP	0.0	n.s.
C00085	D-Fructose_6-phosphate	1.0	n.s.
C00083	Malonyl-CoA	0.0	n.s.
C00082	L-Tyrosine	-0.531	n.s.
C00081	ITP	0.0	n.s.
C01290	beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide	0.0	n.s.
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	0.0	n.s.
C03175	Shikimate_3-phosphate	0.0	n.s.
C00089	Sucrose	0.0	n.s.
C04646	6-Thioinosine-5'-monophosphate	1.585	n.s.
C02218	Dehydroalanine	0.0	n.s.
C00671	(S)-3-Methyl-2-oxopentanoic_acid	0.0	n.s.
C00673	2-Deoxy-D-ribose_5-phosphate	0.0	n.s.
C01250	N-Acetyl-L-glutamate_5-semialdehyde	0.0	n.s.
C05931	N-Succinyl-L-glutamate	0.0	n.s.
C05932	N-Succinyl-L-glutamate_5-semialdehyde	0.0	n.s.
C00106	Uracil	-1.379	n.s.
C20373	3-Hydroxyglutaryl-[acp]_methyl_ester	-10.923	<0.05
C00104	IDP	0.0	n.s.
C00105	UMP	0.036	n.s.
C00103	D-Glucose_1-phosphate	-4.662	<0.05
C00100	Propanoyl-CoA	0.585	n.s.
C00101	Tetrahydrofolate	8.322	<0.05
C00270	N-Acetylneuraminate	0.0	n.s.
C00109	2-Oxobutanoate	0.0	n.s.
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	0.0	n.s.
C05764	Hexadecanoyl-[acp]	1.585	n.s.
C05761	Tetradecanoyl-[acp]	1.322	n.s.
C00009	Orthophosphate	0.0	n.s.
C05763	trans-Hexadec-2-enoyl-[acp]	-2.585	<0.05
C05762	3-Oxohexadecanoyl-[acp]	10.506	<0.05
C00361	dGDP	0.0	n.s.
C05831	3-Methoxyanthranilate	0.0	n.s.
C00170	5'-Methylthioadenosine	0.0	n.s.
C00006	NADP+	0.0	n.s.
C02992	L-Threonyl-tRNA(Thr)	-4.0	<0.05
C00179	Agmatine	0.0	n.s.
C04349	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate	-3.7	<0.05
C01077	O-Acetyl-L-homoserine	0.0	n.s.
C20062	2-(1,2-Epoxy-1,2-dihydrophenyl)acetyl-CoA	0.0	n.s.
C11434	2-C-Methyl-D-erythritol_4-phosphate	0.0	n.s.
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	0.0	n.s.
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	0.0	n.s.
C00857	Deamino-NAD+	0.0	n.s.
C11432	1-Phenanthrol	0.0	n.s.
C11433	1-Methoxyphenanthrene	0.0	n.s.
C01179	3-(4-Hydroxyphenyl)pyruvate	0.0	n.s.
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	0.0	n.s.
C04824	Lipid_X	0.0	n.s.
C01172	beta-D-Glucose_6-phosphate	2.459	<0.05
C03393	4-Phospho-D-erythronate	0.0	n.s.
C18796	(2R)-2-Hydroxy-2-methylbutanenitrile	0.0	n.s.
C08334	Lotaustralin	0.0	n.s.
C03410	N-Glycoloyl-neuraminate	0.0	n.s.
C11437	1-Deoxy-D-xylulose_5-phosphate	0.0	n.s.
C03415	N2-Succinyl-L-ornithine	1.0	n.s.
C03892	Phosphatidylglycerophosphate	0.0	n.s.
C02412	Glycyl-tRNA(Gly)	-3.807	<0.05
C00680	meso-2,6-Diaminoheptanedioate	-8.554	<0.05
C00683	(S)-Methylmalonyl-CoA	0.0	n.s.
C00689	alpha,alpha'-Trehalose_6-phosphate	0.0	n.s.
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	0.0	n.s.
C05378	beta-D-Fructose_1,6-bisphosphate	-6.611	<0.05
C00831	Pantetheine	0.0	n.s.
C20238	(2R)-Ethylmalonyl-CoA	-4.585	<0.05
C20239	6-Carboxy-5,6,7,8-tetrahydropterin	0.0	n.s.
C00519	Hypotaurine	0.0	n.s.
C00921	Dihydropteroate	0.0	n.s.
C04294	5-(2-Hydroxyethyl)-4-methylthiazole	0.0	n.s.
C00458	dCTP	-2.115	n.s.
C04895	7,8-Dihydroneopterin_3'-triphosphate	0.0	n.s.
C00455	Nicotinamide_D-ribonucleotide	0.0	n.s.
C15973	Enzyme_N6-(dihydrolipoyl)lysine	0.0	n.s.
C15972	Enzyme_N6-(lipoyl)lysine	0.0	n.s.
C00330	Deoxyguanosine	1.585	n.s.
C00334	4-Aminobutanoate	0.0	n.s.
C00337	(S)-Dihydroorotate	0.0	n.s.
C16220	3-Hydroxyoctadecanoyl-[acp]	-10.923	<0.05
C05699	L-Selenocystathionine	0.0	n.s.
C04121	CMP-3-deoxy-D-manno-octulosonate	0.0	n.s.
C00299	Uridine	0.241	n.s.
C00636	D-Mannose_1-phosphate	0.0	n.s.
C00631	2-Phospho-D-glycerate	-4.635	<0.05
C00632	3-Hydroxyanthranilate	0.0	n.s.
C05974	2-Acyl-sn-glycero-3-phosphoserine	0.0	n.s.
C01594	Linamarin	0.0	n.s.
C01595	Linoleate	0.0	n.s.
C05973	2-Acyl-sn-glycero-3-phosphoethanolamine	0.0	n.s.
C00208	Maltose	0.0	n.s.
C03232	3-Phosphonooxypyruvate	1.138	n.s.
C01213	(R)-Methylmalonyl-CoA	5.855	<0.05
C01212	UDP-N-acetylmuramoyl-L-alanine	0.0	n.s.
C00203	UDP-N-acetyl-D-galactosamine	0.0	n.s.
C00025	L-Glutamate	-6.769	<0.05
C00024	Acetyl-CoA	-5.999	<0.05
C00027	Hydrogen_peroxide	0.0	n.s.
C00026	2-Oxoglutarate	3.807	<0.05
C00021	S-Adenosyl-L-homocysteine	0.0	n.s.
C00020	AMP	-0.147	n.s.
C00022	Pyruvate	2.152	n.s.
C00143	5,10-Methylenetetrahydrofolate	-9.099	<0.05
C00141	3-Methyl-2-oxobutanoic_acid	7.513	<0.05
C00029	UDP-glucose	-0.933	n.s.
C00147	Adenine	-0.131	n.s.
C00144	GMP	-0.29	n.s.
C01079	Protoporphyrinogen_IX	0.0	n.s.
C06311	Galactitol_1-phosphate	-1.222	n.s.
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	0.0	n.s.
C02730	2-Succinylbenzoate	0.0	n.s.
C02737	Phosphatidylserine	0.0	n.s.
C04635	1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine	0.0	n.s.
C05726	S-Substituted_L-cysteine	-2.17	n.s.
C00700	XTP	0.0	n.s.
C02504	alpha-Isopropylmalate	0.0	n.s.
C01245	D-myo-Inositol_1,4,5-trisphosphate	0.0	n.s.
C00705	dCDP	0.0	n.s.
C06250	Holo-[carboxylase]	0.0	n.s.
C06251	Lauroyl-KDO2-lipid_IV(A)	0.0	n.s.
C02637	3-Dehydroshikimate	0.0	n.s.
C03506	Indoleglycerol_phosphate	6.629	<0.05
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	0.0	n.s.
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	0.0	n.s.
C01134	Pantetheine_4'-phosphate	0.0	n.s.
C00760	Cellulose	0.0	n.s.
C11736	5-Fluorodeoxyuridine	0.0	n.s.
C06037	Digalactosyl-diacylglycerol	0.0	n.s.
C03511	L-Phenylalanyl-tRNA(Phe)	-2.0	n.s.
C03512	L-Tryptophanyl-tRNA(Trp)	-1.585	n.s.
C01100	L-Histidinol_phosphate	0.0	n.s.
C05659	5-Methoxytryptamine	0.0	n.s.
C03287	L-Glutamyl_5-phosphate	0.0	n.s.
C03125	L-Cysteinyl-tRNA(Cys)	-2.322	n.s.
C03127	L-Isoleucyl-tRNA(Ile)	-1.585	n.s.
C03692	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	0.0	n.s.
C03691	CMP-N-glycoloylneuraminate	0.0	n.s.
C04317	1-Organyl-2-lyso-sn-glycero-3-phosphocholine	0.0	n.s.
C20372	3-Ketoglutaryl-[acp]_methyl_ester	10.921	<0.05
C20377	3-Hydroxypimeloyl-[acp]_methyl_ester	-10.923	<0.05
C20376	3-Ketopimeloyl-[acp]_methyl_ester	10.921	<0.05
C20375	Glutaryl-[acp]_methyl_ester	1.585	n.s.
C16519	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate	0.0	n.s.
C05401	3-beta-D-Galactosyl-sn-glycerol	0.0	n.s.
C11544	2(alpha-D-Mannosyl)-D-glycerate	0.0	n.s.
C00966	2-Dehydropantoate	0.0	n.s.
C04919	2,3,2'3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine_1,4'-bisphosphate	0.0	n.s.
C00415	Dihydrofolate	0.0	n.s.
C00416	Phosphatidate	0.0	n.s.
C15547	1,4-Dihydroxy-2-naphthoyl-CoA	-1.0	n.s.
C01005	O-Phospho-L-serine	-1.138	n.s.
C04851	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol	0.0	n.s.
C01279	4-Amino-5-hydroxymethyl-2-methylpyrimidine	0.0	n.s.
C03862	Dolichyl_phosphate_D-mannose	0.0	n.s.
C01798	D-Glucoside	0.0	n.s.
C10700	4'-Hydroxyacetophenone	0.0	n.s.
C00620	alpha-D-Ribose_1-phosphate	1.0	n.s.
C04006	1D-myo-Inositol_3-phosphate	-8.103	<0.05
C02686	Galactosylceramide	0.0	n.s.
C03263	Coproporphyrinogen_III	0.0	n.s.
C00243	Lactose	0.0	n.s.
C00242	Guanine	-1.536	n.s.
C00245	Taurine	0.0	n.s.
C00249	Hexadecanoic_acid	0.0	n.s.
C18174	Carboxynorspermidine	0.0	n.s.
C02442	N-Methyltyramine	0.0	n.s.
C00568	4-Aminobenzoate	0.0	n.s.
C06194	2',3'-Cyclic_GMP	7.547	<0.05
C01097	D-Tagatose_6-phosphate	1.0	n.s.
C01096	Sorbitol_6-phosphate	0.0	n.s.
C01094	D-Fructose_1-phosphate	6.714	<0.05
C01092	8-Amino-7-oxononanoate	0.0	n.s.
C00068	Thiamin_diphosphate	0.0	n.s.
C00342	Thioredoxin	2.0	n.s.
C00343	Thioredoxin_disulfide	-1.807	n.s.
C00344	Phosphatidylglycerol	0.0	n.s.
C05684	Selenite	0.0	n.s.
C00061	FMN	0.0	n.s.
C05688	L-Selenocysteine	0.0	n.s.
C05689	Se-Methyl-L-selenocysteine	0.0	n.s.
C00065	L-Serine	-9.482	<0.05
C00064	L-Glutamine	5.289	n.s.
C00067	Formaldehyde	0.0	n.s.
C11811	1-Hydroxy-2-methyl-2-butenyl_4-diphosphate	0.0	n.s.
C16633	5-Fluorouridine	-1.0	n.s.
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	1.0	n.s.
C16635	5'-Deoxy-5-fluorocytidine	0.0	n.s.
C16634	5-Fluorouridine_monophosphate	0.0	n.s.
C19673	Malonyl-[acp]_methyl_ester	1.585	n.s.
C05923	2,5-Diaminopyrimidine_nucleoside_triphosphate	0.0	n.s.
C05922	Formamidopyrimidine_nucleoside_triphosphate	0.0	n.s.
C05921	Biotinyl-5'-AMP	0.0	n.s.
C04079	N-((R)-Pantothenoyl)-L-cysteine	0.0	n.s.
C00668	alpha-D-Glucose_6-phosphate	3.388	<0.05
C01268	5-Amino-6-(5'-phosphoribosylamino)uracil	0.0	n.s.
C05399	Melibiitol	0.0	n.s.
C00664	5-Formiminotetrahydrofolate	0.0	n.s.
C02163	L-Arginyl-tRNA(Arg)	0.0	n.s.
C00117	D-Ribose_5-phosphate	-0.1	n.s.
C00116	Glycerol	0.0	n.s.
C00111	Glycerone_phosphate	-4.207	n.s.
C00110	Dolichyl_phosphate	0.0	n.s.
C02380	6-Mercaptopurine	0.0	n.s.
C00112	CDP	-3.0	n.s.
C00119	5-Phospho-alpha-D-ribose_1-diphosphate	2.713	<0.05
C00118	D-Glyceraldehyde_3-phosphate	3.847	n.s.
C03492	D-4'-Phosphopantothenate	0.0	n.s.
C01346	dUDP	0.0	n.s.
C05750	3-Oxooctanoyl-[acp]	10.506	<0.05
C03160	2-Succinylbenzoyl-CoA	1.0	n.s.
C05752	Octanoyl-[acp]	1.585	n.s.
C05753	3-Oxodecanoyl-[acp]	10.506	<0.05
C05754	trans-Dec-2-enoyl-[acp]	-2.585	<0.05
C05755	Decanoyl-[acp]	1.585	n.s.
C05756	3-Oxododecanoyl-[acp]	10.921	<0.05
C13638	1-(4'-Hydroxyphenyl)ethanol	0.0	n.s.
C05758	trans-Dodec-2-enoyl-[acp]	-2.585	<0.05
C05759	3-Oxotetradecanoyl-[acp]	10.921	<0.05
C18172	Carboxyspermidine	0.0	n.s.
C05817	(1R,6R)-6-Hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate	0.0	n.s.
C01613	Stachyose	0.0	n.s.
C00188	L-Threonine	1.652	n.s.
C02702	L-Prolyl-tRNA(Pro)	-3.17	<0.05
C00185	Cellobiose	0.0	n.s.
C00183	L-Valine	0.0	n.s.
C03794	N6-(1,2-Dicarboxyethyl)-AMP	0.0	n.s.
C00181	D-Xylose	7.931	<0.05
C00159	D-Mannose	0.0	n.s.
C00011	CO2	4.179	n.s.
C06548	Ethylene_oxide	0.0	n.s.
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	0.0	n.s.
C02553	L-Seryl-tRNA(Ser)	-3.907	<0.05
C01165	L-Glutamate_5-semialdehyde	0.0	n.s.
C13952	UDP-N-acetyl-D-galactosaminuronic_acid	0.0	n.s.
C00327	L-Citrulline	5.129	<0.05
C00842	dTDP-glucose	0.0	n.s.
C02470	Xanthurenic_acid	0.0	n.s.
C00015	UDP	-2.644	<0.05
C06142	1-Butanol	0.0	n.s.
C06148	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	0.0	n.s.
C00378	Thiamine	0.0	n.s.
C02988	L-Histidyl-tRNA(His)	0.0	n.s.
C02554	L-Valyl-tRNA(Val)	0.0	n.s.
C14519	1-Hydroxypyrene	0.0	n.s.
C16468	(2E)-5-Methylhexa-2,4-dienoyl-CoA	-1.585	n.s.
C09306	Sulfur_dioxide	0.0	n.s.
C05751	trans-Oct-2-enoyl-[acp]	-2.585	<0.05
C16237	Protein_N6-(lipoyl)lysine	-10.595	<0.05
C11516	2-(alpha-D-Mannosyl)-3-phosphoglycerate	0.0	n.s.
C00561	Mandelonitrile	0.0	n.s.
C04327	4-Methyl-5-(2-phosphoethyl)-thiazole	0.0	n.s.
C16238	Lipoyl-AMP	0.0	n.s.
C00447	Sedoheptulose_1,7-bisphosphate	0.0	n.s.
C00446	alpha-D-Galactose_1-phosphate	0.0	n.s.
C00445	5,10-Methenyltetrahydrofolate	8.168	<0.05
C01762	Xanthosine	2.0	n.s.
C00441	L-Aspartate_4-semialdehyde	0.0	n.s.
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	0.0	n.s.
