Compound_code	Metabolite_name	Importance_score	p_value
C19879	D-glycero-alpha-D-manno-Heptose_1,7-bisphosphate	1.0	n.s.
C02047	L-Leucyl-tRNA	-10.661	n.s.
C06567	Penicilloic_acid	-6.87	n.s.
C00439	N-Formimino-L-glutamate	6.229	n.s.
C03082	4-Phospho-L-aspartate	-7.397	n.s.
C04377	5,10-Methylenetetrahydromethanopterin	-10.448	n.s.
C04376	5'-Phosphoribosyl-N-formylglycinamide	8.649	n.s.
C20258	(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate	-8.358	n.s.
C03089	5-Methylthio-D-ribose	0.0	n.s.
C00861	L-Rhamnulose	-10.92	<0.05
C00860	L-Histidinol	5.129	n.s.
C02962	D-Allose_6-phosphate	8.945	n.s.
C00864	Pantothenate	4.248	n.s.
C04272	(R)-2,3-Dihydroxy-3-methylbutanoate	-8.552	n.s.
C04501	N-Acetyl-alpha-D-glucosamine_1-phosphate	0.0	n.s.
C01419	Cys-Gly	10.589	n.s.
C03360	4-Nitrophenyl_phosphate	8.281	n.s.
C04932	Lipid_A_disaccharide	7.484	n.s.
C04421	N-Succinyl-LL-2,6-diaminoheptanedioate	0.0	n.s.
C06548	Ethylene_oxide	8.651	n.s.
C06510	Adenosine-GDP-cobinamide	2.322	n.s.
C06040	Diglucosyl-diacylglycerol	-4.322	n.s.
C08325	Amygdalin	10.551	n.s.
C03402	L-Asparaginyl-tRNA(Asn)	-9.781	n.s.
C17962	Demethylphosphinothricin	3.7	n.s.
C03406	N-(L-Arginino)succinate	-8.455	n.s.
C05512	Deoxyinosine	0.0	n.s.
C04181	3-Hydroxy-3-methyl-2-oxobutanoic_acid	0.0	n.s.
C07648	Thioguanine	9.241	n.s.
C07649	5-FU	8.823	n.s.
C05519	L-Allothreonine	0.0	n.s.
C01063	6-Carboxyhexanoyl-CoA	7.989	n.s.
C02353	2',3'-Cyclic_AMP	7.19	n.s.
C00288	HCO3-	-8.19	n.s.
C00692	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate	7.044	n.s.
C07836	D-glycero-beta-D-manno-Heptose_7-phosphate	0.0	n.s.
C00695	Cholic_acid	-7.762	n.s.
C03232	3-Phosphonooxypyruvate	-1.138	n.s.
C07838	D-glycero-beta-D-manno-Heptose_1-phosphate	0.0	n.s.
C02354	2',3'-Cyclic_CMP	7.19	n.s.
C00269	CDP-diacylglycerol	-7.116	n.s.
C00506	L-Cysteate	9.29	n.s.
C00507	L-Rhamnose	11.081	<0.05
C18259	1-Methoxypyrene	-6.845	n.s.
C00263	L-Homoserine	5.802	n.s.
C00262	Hypoxanthine	7.192	n.s.
C00508	L-Ribulose	-9.623	n.s.
C16216	3-Oxostearoyl-CoA	10.617	n.s.
C00267	alpha-D-Glucose	8.316	n.s.
C00266	Glycolaldehyde	-9.327	n.s.
C04046	3-D-Glucosyl-1,2-diacylglycerol	4.322	n.s.
C04494	Guanosine_3'-diphosphate_5'-triphosphate	-10.328	n.s.
C06128	GM4	6.022	n.s.
C00464	Mannan	-4.322	n.s.
C00461	Chitin	0.0	n.s.
C00460	dUTP	-8.414	n.s.
C00463	Indole	-2.018	n.s.
C03319	dTDP-6-deoxy-L-mannose	0.0	n.s.
C00286	dGTP	-6.216	n.s.
C00280	Androstenedione	5.322	n.s.
C00283	Hydrogen_sulfide	6.781	n.s.
C00407	L-Isoleucine	-6.117	n.s.
C01962	Thiocysteine	-9.486	n.s.
C00325	GDP-L-fucose	0.0	n.s.
C05427	Phytyl_diphosphate	8.637	n.s.
C04691	2-Dehydro-3-deoxy-D-arabino-heptonate_7-phosphate	8.175	n.s.
C06504	Cob(II)yrinate_a,c_diamide	-4.858	<0.05
C04053	5-Dehydro-4-deoxy-D-glucuronate	10.043	n.s.
C03785	D-Tagatose_1,6-bisphosphate	-9.329	n.s.
C05947	L-erythro-4-Hydroxyglutamate	0.0	n.s.
C05946	D-4-Hydroxy-2-oxoglutarate	0.0	n.s.
C06054	2-Oxo-3-hydroxy-4-phosphobutanoate	9.734	<0.05
C01367	3'-AMP	-7.19	n.s.
C03263	Coproporphyrinogen_III	5.17	n.s.
C00219	Arachidonate	8.262	n.s.
C02492	1,4-beta-D-Mannan	8.791	n.s.
C00217	D-Glutamate	7.198	n.s.
C00214	Thymidine	6.989	n.s.
C00212	Adenosine	9.618	n.s.
C13309	2-Phytyl-1,4-naphthoquinone	6.19	n.s.
C00606	3-Sulfino-L-alanine	-9.872	n.s.
C00036	Oxaloacetate	5.972	n.s.
C00037	Glycine	8.499	n.s.
C00035	GDP	-6.889	n.s.
C00033	Acetate	8.614	n.s.
C00031	D-Glucose	9.843	n.s.
C00137	myo-Inositol	-7.745	n.s.
C00136	Butanoyl-CoA	0.0	n.s.
C00135	L-Histidine	7.324	n.s.
C00134	Putrescine	-7.562	n.s.
C00133	D-Alanine	8.322	n.s.
C00132	Methanol	5.807	n.s.
C00131	dATP	-4.807	n.s.
C00130	IMP	-8.226	n.s.
C05993	Acetyl_adenylate	0.0	n.s.
C00668	alpha-D-Glucose_6-phosphate	-9.765	n.s.
C18026	(2S)-Ethylmalonyl-CoA	10.397	n.s.
C01272	1D-myo-Inositol_1,3,4,5-tetrakisphosphate	5.209	n.s.
C00313	Oxalyl-CoA	0.0	n.s.
C00043	UDP-N-acetyl-alpha-D-glucosamine	8.821	n.s.
C00042	Succinate	10.491	<0.05
C00041	L-Alanine	7.966	n.s.
C00040	Acyl-CoA	7.375	n.s.
C00047	L-Lysine	7.111	n.s.
C00046	RNA	-8.982	n.s.
C00044	GTP	-9.432	<0.05
C01380	Ethylene_glycol	9.649	n.s.
C00049	L-Aspartate	5.764	n.s.
C00048	Glyoxylate	-0.874	n.s.
C06481	L-Seryl-tRNA(Sec)	-9.987	n.s.
C20440	alpha-D-Ribose_1,2-cyclic_phosphate_5-phosphate	6.508	n.s.
C06482	L-Selenocysteinyl-tRNA(Sec)	-1.0	n.s.
C04236	(2S)-2-Isopropyl-3-oxosuccinate	-8.718	n.s.
C04230	1-Acyl-sn-glycero-3-phosphocholine	-8.262	n.s.
C04233	2-Acyl-sn-glycero-3-phosphocholine	-8.262	n.s.
C01101	L-Ribulose_5-phosphate	9.168	n.s.
C01100	L-Histidinol_phosphate	-4.776	n.s.
C01103	Orotidine_5'-phosphate	5.866	n.s.
C01102	O-Phospho-L-homoserine	8.253	n.s.
C02888	Sorbose_1-phosphate	-8.651	n.s.
C03033	beta-D-Glucuronoside	3.7	n.s.
C05640	Cinnavalininate	-5.807	n.s.
C05125	2-(alpha-Hydroxyethyl)thiamine_diphosphate	0.0	n.s.
C05122	Taurocholate	7.762	n.s.
C01131	L-Rhamnulose_1-phosphate	10.16	n.s.
C03680	4-Imidazolone-5-propanoate	-7.358	n.s.
C03681	5alpha-Pregnane-3,20-dione	-5.322	n.s.
C01209	Malonyl-[acyl-carrier_protein]	8.467	n.s.
C03684	6-Pyruvoyltetrahydropterin	-8.401	n.s.
C03090	5-Phosphoribosylamine	-6.926	n.s.
C15556	L-3,4-Dihydroxybutan-2-one_4-phosphate	-8.205	n.s.
C03688	Apo-[acyl-carrier-protein]	2.585	<0.05
C00798	Formyl-CoA	0.0	n.s.
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate	-8.552	n.s.
C06006	(S)-2-Aceto-2-hydroxybutanoate	9.054	n.s.
C00227	Acetyl_phosphate	3.081	n.s.
C06037	Digalactosyl-diacylglycerol	9.18	n.s.
C00957	Mercaptopyruvate	0.0	n.s.
C03546	myo-Inositol_4-phosphate	7.476	n.s.
C04302	N-(5-Phospho-D-ribosyl)anthranilate	-4.03	n.s.
C00058	Formate	-6.827	n.s.
C05345	beta-D-Fructose_6-phosphate	6.678	n.s.
C00819	D-Glutamine	0.0	n.s.
C04900	Luteolin_7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]-4'-O-beta-D-glucuronide	3.7	n.s.
C00422	Triacylglycerol	0.0	n.s.
C03512	L-Tryptophanyl-tRNA(Trp)	-8.945	n.s.
C11472	D-glycero-beta-D-manno-Heptose_1,7-bisphosphate	0.0	n.s.
C00817	D-Altronate	-7.612	n.s.
C03451	(R)-S-Lactoylglutathione	6.508	n.s.
C05840	Iminoaspartate	4.459	n.s.
C00387	Guanosine	9.618	n.s.
C05466	Glycochenodeoxycholate	7.762	n.s.
C05841	Nicotinate_D-ribonucleoside	9.618	n.s.
C15809	Iminoglycine	7.788	n.s.
C05787	Bilirubin_beta-diglucuronide	3.7	n.s.
C03912	(S)-1-Pyrroline-5-carboxylate	0.0	n.s.
C11907	4,6-Dideoxy-4-oxo-dTDP-D-glucose	-7.907	n.s.
C03917	Dihydrotestosterone	-5.322	n.s.
C00083	Malonyl-CoA	0.0	n.s.
C00253	Nicotinate	-8.162	n.s.
C00250	Pyridoxal	1.0	n.s.
C00251	Chorismate	-7.372	n.s.
C18260	1,6-Dimethoxypyrene	-6.845	n.s.
C00255	Riboflavin	-7.57	n.s.
C05336	Selenomethionyl-tRNA(Met)	-9.109	n.s.
C00392	Mannitol	4.17	n.s.
C00258	D-Glycerate	-5.409	n.s.
C00259	L-Arabinose	-7.741	n.s.
C19845	Pimelyl-[acyl-carrier_protein]	7.989	n.s.
C11376	SN38_glucuronide	3.7	n.s.
C00395	Penicillin	6.87	n.s.
C04390	N6-Acetyl-LL-2,6-diaminoheptanedioate	0.0	n.s.
C01081	Thiamin_monophosphate	5.322	n.s.
C01083	alpha,alpha-Trehalose	-1.0	n.s.
C00559	Deoxyadenosine	9.396	n.s.
C00558	D-Tagaturonate	7.562	n.s.
C00492	Raffinose	0.0	n.s.
C00493	Shikimate	3.544	n.s.
C00887	Nitrous_oxide	-4.248	n.s.
C00886	L-Alanyl-tRNA	-10.025	n.s.
C00885	Isochorismate	-6.392	n.s.
C00498	ADP-glucose	8.323	n.s.
C00882	Dephospho-CoA	1.585	n.s.
C11173	SN-38	-3.7	n.s.
C00078	L-Tryptophan	7.31	n.s.
C00079	L-Phenylalanine	6.981	n.s.
C00073	L-Methionine	7.384	n.s.
C14463	(R)-3-Hydroxy-3-methyl-2-oxopentanoate	0.0	n.s.
C00077	L-Ornithine	-6.61	n.s.
C00074	Phosphoenolpyruvate	-10.671	<0.05
C00075	UTP	9.82	<0.05
C02972	Dihydrolipoylprotein	-7.539	n.s.
C00039	DNA	0.0	n.s.
C00086	Urea	5.891	n.s.
C00085	D-Fructose_6-phosphate	9.791	<0.05
C02355	2',3'-Cyclic_UMP	7.19	n.s.
C00082	L-Tyrosine	-5.466	n.s.
C00081	ITP	-7.977	n.s.
C05775	alpha-Ribazole	2.663	n.s.
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	-6.833	n.s.
C03175	Shikimate_3-phosphate	5.0	n.s.
C00089	Sucrose	-7.562	n.s.
C04646	6-Thioinosine-5'-monophosphate	8.077	n.s.
C00670	sn-Glycero-3-phosphocholine	7.0	n.s.
C00671	(S)-3-Methyl-2-oxopentanoic_acid	8.111	n.s.
C01921	Glycocholate	7.762	n.s.
C00673	2-Deoxy-D-ribose_5-phosphate	10.115	n.s.
C00674	5alpha-Androstane-3,17-dione	-5.322	n.s.
C01250	N-Acetyl-L-glutamate_5-semialdehyde	-8.193	n.s.
C01929	L-Histidinal	0.0	n.s.
C01885	1-Acylglycerol	-2.322	n.s.
C00106	Uracil	-7.541	n.s.
C04317	1-Organyl-2-lyso-sn-glycero-3-phosphocholine	0.0	n.s.
C00104	IDP	9.961	n.s.
C00105	UMP	-6.14	n.s.
C00103	D-Glucose_1-phosphate	9.864	<0.05
C00100	Propanoyl-CoA	-9.295	n.s.
C00101	Tetrahydrofolate	2.23	n.s.
C00270	N-Acetylneuraminate	8.326	n.s.
C00108	Anthranilate	-4.767	n.s.
C00109	2-Oxobutanoate	-6.205	n.s.
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	7.531	n.s.
C05764	Hexadecanoyl-[acp]	8.667	n.s.
C05766	Uroporphyrinogen_I	7.577	n.s.
C05761	Tetradecanoyl-[acp]	8.667	n.s.
C05760	trans-Tetradec-2-enoyl-[acp]	7.317	n.s.
C05763	trans-Hexadec-2-enoyl-[acp]	7.317	n.s.
C05762	3-Oxohexadecanoyl-[acp]	9.041	n.s.
C00361	dGDP	6.185	n.s.
C05768	Coproporphyrinogen_I	-7.577	n.s.
C00007	Oxygen	-5.807	n.s.
C00170	5'-Methylthioadenosine	0.0	n.s.
C05830	8-Methoxykynurenate	-6.845	n.s.
C02992	L-Threonyl-tRNA(Thr)	-9.617	n.s.
C00179	Agmatine	-9.512	n.s.
C20378	Enoylpimeloyl-[acp]_methyl_ester	9.106	n.s.
C04349	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate	-10.043	n.s.
C20248	7-Carboxy-7-carbaguanine	8.524	n.s.
C07086	Phenylacetic_acid	3.585	n.s.
C01077	O-Acetyl-L-homoserine	8.553	n.s.
C20082	Pseudaminic_acid	-1.585	n.s.
C11434	2-C-Methyl-D-erythritol_4-phosphate	0.0	n.s.
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	3.485	n.s.
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	-4.752	n.s.
C00857	Deamino-NAD+	4.773	n.s.
C11432	1-Phenanthrol	6.845	n.s.
C11433	1-Methoxyphenanthrene	-6.845	n.s.
C01179	3-(4-Hydroxyphenyl)pyruvate	4.254	n.s.
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	-7.781	n.s.
C04824	Lipid_X	-3.0	n.s.
C01170	UDP-N-acetyl-D-mannosamine	4.907	n.s.
C04411	(2R,3S)-3-Isopropylmalate	-5.186	n.s.
C01172	beta-D-Glucose_6-phosphate	-4.585	n.s.
C03393	4-Phospho-D-erythronate	8.165	n.s.
C12214	Aminofructose_6-phosphate	10.672	<0.05
C00169	Carbamoyl_phosphate	-8.773	n.s.
C18796	(2R)-2-Hydroxy-2-methylbutanenitrile	-10.551	n.s.
C08334	Lotaustralin	10.551	n.s.
C03410	N-Glycoloyl-neuraminate	8.91	n.s.
C11437	1-Deoxy-D-xylulose_5-phosphate	-5.946	n.s.
C03415	N2-Succinyl-L-ornithine	8.833	n.s.
C01037	7,8-Diaminononanoate	-7.897	n.s.
C03892	Phosphatidylglycerophosphate	-4.459	n.s.
C02412	Glycyl-tRNA(Gly)	-8.743	n.s.
C00680	meso-2,6-Diaminoheptanedioate	4.545	n.s.
C00683	(S)-Methylmalonyl-CoA	0.0	n.s.
C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine	0.0	n.s.
C02553	L-Seryl-tRNA(Ser)	-9.989	n.s.
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	4.565	n.s.
C05378	beta-D-Fructose_1,6-bisphosphate	10.035	<0.05
C00831	Pantetheine	8.725	n.s.
C20238	(2R)-Ethylmalonyl-CoA	-10.397	n.s.
C20239	6-Carboxy-5,6,7,8-tetrahydropterin	-8.401	n.s.
C00512	S-Benzoate_coenzyme_A	-2.0	n.s.
C00514	D-Mannonate	9.953	n.s.
C00519	Hypotaurine	-6.392	n.s.
C00921	Dihydropteroate	-5.931	n.s.
C05465	Taurochenodeoxycholate	7.762	n.s.
C04294	5-(2-Hydroxyethyl)-4-methylthiazole	-5.833	n.s.
C00458	dCTP	-6.427	n.s.
C04895	7,8-Dihydroneopterin_3'-triphosphate	-5.157	n.s.
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	6.229	n.s.
C00455	Nicotinamide_D-ribonucleotide	5.728	n.s.
C15973	Enzyme_N6-(dihydrolipoyl)lysine	10.05	n.s.
C15972	Enzyme_N6-(lipoyl)lysine	-10.05	n.s.
C00330	Deoxyguanosine	8.17	n.s.
C00333	D-Galacturonate	9.931	n.s.
C00334	4-Aminobutanoate	-6.392	n.s.
C00337	(S)-Dihydroorotate	3.7	n.s.
C16220	3-Hydroxyoctadecanoyl-[acp]	-10.617	<0.05
C05699	L-Selenocystathionine	9.486	n.s.
C04121	CMP-3-deoxy-D-manno-octulosonate	-5.24	n.s.
C04122	D-1-Aminopropan-2-ol_O-phosphate	-4.7	n.s.
C00350	Phosphatidylethanolamine	-7.979	n.s.
C00636	D-Mannose_1-phosphate	-8.1	n.s.
C00631	2-Phospho-D-glycerate	-6.391	<0.05
C00632	3-Hydroxyanthranilate	6.418	n.s.
C05974	2-Acyl-sn-glycero-3-phosphoserine	-8.262	n.s.
C02527	Butanoylphosphate	0.0	n.s.
C01594	Linamarin	10.551	n.s.
C01595	Linoleate	0.0	n.s.
C05973	2-Acyl-sn-glycero-3-phosphoethanolamine	-8.262	n.s.
C16221	(2E)-Octadecenoyl-[acp]	9.106	n.s.
C00208	Maltose	-9.655	n.s.
C00204	2-Dehydro-3-deoxy-D-gluconate	9.289	n.s.
C01213	(R)-Methylmalonyl-CoA	11.778	<0.05
C01212	UDP-N-acetylmuramoyl-L-alanine	7.726	n.s.
C00203	UDP-N-acetyl-D-galactosamine	6.476	n.s.
C00025	L-Glutamate	3.367	n.s.
C00024	Acetyl-CoA	10.672	<0.05
C00027	Hydrogen_peroxide	5.807	n.s.
C00026	2-Oxoglutarate	5.085	n.s.
C00021	S-Adenosyl-L-homocysteine	-5.828	n.s.
C00020	AMP	-7.908	n.s.
C00022	Pyruvate	-7.12	n.s.
C00143	5,10-Methylenetetrahydrofolate	-8.635	n.s.
C00140	N-Acetyl-D-glucosamine	6.82	n.s.
C00141	3-Methyl-2-oxobutanoic_acid	-6.226	n.s.
C00029	UDP-glucose	8.82	n.s.
C00147	Adenine	-6.608	n.s.
C00144	GMP	-8.565	n.s.
C01079	Protoporphyrinogen_IX	-7.82	n.s.
C05729	R-S-Cysteinylglycine	10.589	n.s.
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	-5.931	n.s.
C04633	(3R)-3-Hydroxypalmitoyl-[acyl-carrier_protein]	-9.981	n.s.
C02737	Phosphatidylserine	-5.992	n.s.
C04635	1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine	0.0	n.s.
C00312	L-Xylulose	7.852	n.s.
C06319	Precorrin_6Y	3.7	n.s.
C02739	1-(5-Phospho-D-ribosyl)-ATP	-4.943	n.s.
C00311	Isocitrate	0.0	n.s.
C05726	S-Substituted_L-cysteine	-10.589	n.s.
C00700	XTP	9.543	n.s.
C01245	D-myo-Inositol_1,4,5-trisphosphate	-5.209	n.s.
C00705	dCDP	5.392	n.s.
C06250	Holo-[carboxylase]	-8.214	n.s.
C06251	Lauroyl-KDO2-lipid_IV(A)	0.0	n.s.
C02631	2-Isopropylmaleate	0.0	n.s.
C02637	3-Dehydroshikimate	6.639	n.s.
C03194	(R)-1-Aminopropan-2-ol	6.687	n.s.
C01801	Deoxyribose	1.585	n.s.
C01528	Hydrogen_selenide	-8.907	n.s.
C04462	N-Succinyl-2-L-amino-6-oxoheptanedioate	0.341	n.s.
C04756	O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine	0.0	n.s.
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	8.165	n.s.
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	8.604	n.s.
C04454	5-Amino-6-(5'-phospho-D-ribitylamino)uracil	-7.418	n.s.
C00092	D-Glucose_6-phosphate	9.952	n.s.
C00093	sn-Glycerol_3-phosphate	5.152	n.s.
C03511	L-Phenylalanyl-tRNA(Phe)	-9.641	n.s.
C06032	D-erythro-3-Methylmalate	-5.078	n.s.
C12147	L-Threonine_O-3-phosphate	7.0	n.s.
C05659	5-Methoxytryptamine	-6.845	n.s.
C03287	L-Glutamyl_5-phosphate	-3.931	n.s.
C06408	Precorrin_8X	-3.7	n.s.
C02741	Phosphoribosyl-AMP	0.0	n.s.
C03125	L-Cysteinyl-tRNA(Cys)	-9.814	n.s.
C03127	L-Isoleucyl-tRNA(Ile)	-9.426	n.s.
C03692	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	-9.18	n.s.
C03691	CMP-N-glycoloylneuraminate	-8.91	n.s.
C20373	3-Hydroxyglutaryl-[acp]_methyl_ester	-10.617	<0.05
C20372	3-Ketoglutaryl-[acp]_methyl_ester	9.263	n.s.
C20377	3-Hydroxypimeloyl-[acp]_methyl_ester	-10.617	<0.05
C20376	3-Ketopimeloyl-[acp]_methyl_ester	9.263	n.s.
C20375	Glutaryl-[acp]_methyl_ester	8.667	n.s.
