compound_code	compound_name	cumulative_metabolite_score	consumption_score	production_score	percentile
C06128	GM4	9.973	9.973	0.0	80.0
C00558	D-Tagaturonate	2.322	2.322	0.0	50.0
C15812	[Enzyme]-S-sulfanylcysteine	-10.4481611702	0.0	-10.448	80.0
C06441	L-Xylulose_1-phosphate	-2.322	0.0	-2.322	50.0
C15811	[Enzyme]-cysteine	11.3527134189	11.353	0.0	90.0
C15815	C15815	-0.585	0.0	-0.585	50.0
C05796	Galactan	11.4979982867	11.498	0.0	90.0
C14145	(3S)-3-Hydroxyadipyl-CoA	9.267	9.267	0.0	70.0
C01102	O-Phospho-L-homoserine	-4.17	0.0	-4.17	60.0
C00794	D-Sorbitol	-10.8984698774	6.186	-10.952	80.0
C16219	3-Oxostearoyl-[acp]	11.3157808225	11.41	-7.427	90.0
C11538	Cobalt-sirohydrochlorin	-5.087	0.0	-5.087	60.0
C01233	sn-Glycero-3-phosphoethanolamine	9.58838968699	9.588	0.0	70.0
C00226	Primary_alcohol	13.2911254606	13.291	0.0	90.0
C00224	Adenylyl_sulfate	-0.918	0.0	-0.918	50.0
C01236	D-Glucono-1,5-lactone_6-phosphate	10.5992848826	10.603	-2.0	80.0
C00221	beta-D-Glucose	-11.8378726235	4.858	-11.849	90.0
C00385	Xanthine	-8.56570992108	4.379	-8.643	70.0
C05223	Dodecanoyl-[acyl-carrier_protein]	9.57828289226	9.578	0.0	70.0
C02504	alpha-Isopropylmalate	1.97	1.97	0.0	50.0
C02505	2-Phenylacetamide	9.299	9.299	0.0	70.0
C00229	Acyl-carrier_protein	11.5764948771	11.587	-4.459	90.0
C00499	Allantoate	5.99972575141	6.0	0.0	60.0
C00380	Cytosine	3.7	3.7	0.0	50.0
C05841	Nicotinate_D-ribonucleoside	10.5455718264	10.546	0.0	80.0
C16396	2,4-Diamino-6-nitrotoluene	7.879	7.879	0.0	60.0
C00546	Methylglyoxal	-6.81984488753	0.0	-6.82	70.0
C16399	2,4-Diamino-6-hydroxylaminotoluene	-7.879	0.0	-7.879	70.0
C00508	L-Ribulose	-9.97986192531	0.0	-9.98	80.0
C05839	cis-beta-D-Glucosyl-2-hydroxycinnamate	7.679	7.679	0.0	60.0
C05838	cis-2-Hydroxycinnamate	-7.679	0.0	-7.679	70.0
C00364	dTMP	-9.4099702728	0.0	-9.41	70.0
C00365	dUMP	-8.35298049641	4.242	-8.434	70.0
C00362	dGMP	9.62483435044	9.635	-2.481	70.0
C00363	dTDP	10.9789164547	10.99	-4.0	90.0
C00360	dAMP	-5.079	0.0	-5.079	60.0
C00008	ADP	-11.5841881138	3.404	-11.589	90.0
C00007	Oxygen	8.867	8.867	0.0	70.0
C00006	NADP+	11.6619403666	11.68	-5.322	90.0
C00005	NADPH	-12.0421110151	0.0	-12.042	90.0
C00003	NAD+	6.27210256264	6.363	-2.322	60.0
C00002	ATP	-10.0118052898	7.613	-10.262	80.0
C00369	Starch	10.3418977118	10.374	-4.872	80.0
C05703	Methaneselenol	-12.2284847201	0.0	-12.228	90.0
C00376	Retinal	-12.9832031551	0.0	-12.983	90.0
C01412	Butanal	13.0418092297	13.042	0.0	90.0
C16619	6-Thioguanosine_monophosphate	-11.0057437507	0.0	-11.006	80.0
C16618	6-Thioxanthine_5'-monophosphate	10.352776682	10.428	-6.129	80.0
C02612	(R)-2-Methylmalate	1.807	1.807	0.0	50.0
C04652	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine	-5.178	0.0	-5.178	60.0
C16615	6-Methylthiopurine_5'-monophosphate_ribonucleotide	-10.7502122963	0.0	-10.75	80.0
C16614	6-Methylmercaptopurine	10.7502122963	10.75	0.0	80.0
C03742	(S)-4-Hydroxymandelonitrile	-7.679	0.0	-7.679	70.0
C00645	N-Acetyl-D-mannosamine	-10.6071368351	0.0	-10.607	80.0
C00312	L-Xylulose	6.0	6.0	0.0	60.0
C00311	Isocitrate	1.772	1.772	0.0	50.0
C00310	D-Xylulose	-4.64381082347	0.0	-4.644	60.0
C01242	S-Aminomethyldihydrolipoylprotein	1.585	1.585	0.0	50.0
C01931	L-Lysyl-tRNA	-11.4929930658	0.0	-11.493	90.0
C01528	Hydrogen_selenide	-12.1005002276	0.0	-12.101	90.0
C00091	Succinyl-CoA	-12.1272432116	6.045	-12.148	90.0
C00092	D-Glucose_6-phosphate	-11.3700668624	0.0	-11.37	90.0
C00093	sn-Glycerol_3-phosphate	9.48627811017	9.491	-1.085	70.0
C00094	Sulfite	-2.481	0.0	-2.481	50.0
C00095	D-Fructose	10.4796479796	10.511	-4.994	80.0
C00096	GDP-mannose	11.6389358915	11.639	0.0	90.0
C00097	L-Cysteine	-9.2365716276	5.269	-9.326	70.0
C14099	2-Naphthaldehyde	-13.2911254606	0.0	-13.291	90.0
C06311	Galactitol_1-phosphate	-6.60009650362	0.0	-6.6	70.0
C15547	1,4-Dihydroxy-2-naphthoyl-CoA	-10.5318588611	0.0	-10.532	80.0
C14090	1-Naphthaldehyde	-13.2911254606	0.0	-13.291	90.0
C05814	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone	-3.807	0.0	-3.807	60.0
C14095	2-Hydroxy-3-carboxybenzalpyruvate	6.555	6.555	0.0	60.0
C15667	5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole	-10.7647459329	5.585	-10.804	80.0
C14096	3-Formylsalicylic_acid	-6.555	0.0	-6.555	60.0
C06196	2'-Deoxyinosine_5'-phosphate	-11.0219440045	0.0	-11.022	90.0
C03232	3-Phosphonooxypyruvate	7.71681131365	7.784	-3.322	60.0
C04488	5-Methyl-5,6,7,8-tetrahydromethanopterin	-6.384	0.0	-6.384	60.0
C05172	Selenophosphoric_acid	2.585	2.585	0.0	50.0
C11948	2,6-Dimethyl-5-methylene-3-oxo-heptanoyl-CoA	9.31773574207	9.318	0.0	70.0
C11949	3-Isopropylbut-3-enoyl-CoA	-9.31773574207	0.0	-9.318	70.0
C17560	2-Polyprenyl-6-methoxy-1,4-benzoquinone	3.807	3.807	0.0	50.0
C17561	2-Polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone	-3.807	0.0	-3.807	60.0
C00828	Menaquinone	-3.807	0.0	-3.807	60.0
C05818	2-Demethylmenaquinone	-10.0807903371	3.7	-10.098	80.0
C07118	Benzoyl_acetyl-CoA	9.31773574207	9.318	0.0	70.0
C05773	Cobyrinate	-4.858	0.0	-4.858	60.0
C05686	Adenylylselenate	-4.24767764471	0.0	-4.248	60.0
C14762	13(S)-HODE	12.162	12.162	0.0	90.0
C00979	O-Acetyl-L-serine	11.0677546228	11.07	-1.918	90.0
C05778	Sirohydrochlorin	4.044	4.044	0.0	50.0
C05670	3-Aminopropiononitrile	3.585	3.585	0.0	50.0
C00166	Phenylpyruvate	5.65911347175	5.659	0.0	60.0
C00167	UDP-glucuronate	-6.33940514499	0.0	-6.339	60.0
C02988	L-Histidyl-tRNA(His)	-10.2832573572	0.0	-10.283	80.0
C00180	Benzoate	-8.49343954576	0.0	-8.493	70.0
C00162	Fatty_acid	4.08750254685	4.088	0.0	50.0
C00163	Propanoate	11.2439599067	11.244	0.0	90.0
C02984	L-Aspartyl-tRNA(Asp)	-11.876998855	0.0	-11.877	90.0
C02987	L-Glutamyl-tRNA(Glu)	-10.885145824	0.0	-10.885	80.0
C03263	Coproporphyrinogen_III	6.2285095143	6.229	0.0	60.0
C02047	L-Leucyl-tRNA	-11.0825017834	0.0	-11.083	90.0
C06567	Penicilloic_acid	-2.807	0.0	-2.807	50.0
C03082	4-Phospho-L-aspartate	5.64146230279	6.047	-4.018	60.0
C04377	5,10-Methylenetetrahydromethanopterin	-11.8184632119	0.0	-11.818	90.0
C04376	5'-Phosphoribosyl-N-formylglycinamide	9.57709929461	9.577	0.0	70.0
C20396	Methylphosphonate	1.585	1.585	0.0	50.0
C20258	(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate	-6.24336362347	6.12	-7.183	60.0
C03160	2-Succinylbenzoyl-CoA	-5.585	0.0	-5.585	60.0
C00861	L-Rhamnulose	5.644	5.644	0.0	60.0
C01063	6-Carboxyhexanoyl-CoA	5.044	5.044	0.0	50.0
C00329	D-Glucosamine	2.8073709933	2.807	0.0	50.0
C02962	D-Allose_6-phosphate	7.69314341887	7.693	0.0	60.0
C00864	Pantothenate	9.54486007665	9.549	-1.0	70.0
C04272	(R)-2,3-Dihydroxy-3-methylbutanoate	-3.79462056058	0.0	-3.795	60.0
C01380	Ethylene_glycol	3.17	3.17	0.0	50.0
C00906	5,6-Dihydrothymine	2.807	2.807	0.0	50.0
C06723	6-Carboxyhex-2-enoyl-CoA	6.555	6.555	0.0	60.0
C01419	Cys-Gly	9.51314515262	9.513	0.0	70.0
C03360	4-Nitrophenyl_phosphate	8.85205803782	8.852	0.0	70.0
C01149	4-Trimethylammoniobutanal	4.08750254685	4.088	0.0	50.0
C04932	Lipid_A_disaccharide	1.0	1.0	0.0	50.0
C04421	N-Succinyl-LL-2,6-diaminoheptanedioate	8.48	8.48	0.0	70.0
C01143	(R)-5-Diphosphomevalonate	7.815	7.815	0.0	60.0
C01142	(3S)-3,6-Diaminohexanoate	-4.392	0.0	-4.392	60.0
C06510	Adenosine-GDP-cobinamide	5.55415158978	5.807	-3.17	60.0
C03561	(R)-3-Hydroxybutanoyl-CoA	9.229	9.229	0.0	70.0
C06040	Diglucosyl-diacylglycerol	-11.632	0.0	-11.632	90.0
C08325	Amygdalin	7.679	7.679	0.0	60.0
C03402	L-Asparaginyl-tRNA(Asn)	-10.9570202422	0.0	-10.957	80.0
C17962	Demethylphosphinothricin	9.079	9.079	0.0	70.0
C03406	N-(L-Arginino)succinate	7.53952523165	7.742	-4.807	60.0
C14087	3-Methylsalicylaldehyde	-6.555	0.0	-6.555	60.0
C07645	Aldophosphamide	12.9832031551	12.983	0.0	90.0
C07648	Thioguanine	10.7502122963	10.75	0.0	80.0
C07649	5-FU	2.0	2.0	0.0	50.0
C15532	N-Acetyl-L-citrulline	3.00005900302	3.0	0.0	50.0
C01962	Thiocysteine	-9.93165132968	0.0	-9.932	80.0
C00692	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate	9.4372489289	9.526	-5.459	70.0
C06250	Holo-[carboxylase]	-10.5252844549	8.453	-10.833	80.0
C02463	Precorrin_2	1.585	1.585	0.0	50.0
C05269	3-Oxohexanoyl-CoA	-9.338	0.0	-9.338	70.0
C00695	Cholic_acid	-10.2165107907	0.0	-10.217	80.0
C18096	D-Allulose_6-phosphate	-7.69314341887	0.0	-7.693	70.0
C00269	CDP-diacylglycerol	-6.48440736158	0.0	-6.484	60.0
C09814	Benzonitrile	5.492	5.492	0.0	60.0
C00506	L-Cysteate	8.08737814105	8.087	0.0	70.0
C00507	L-Rhamnose	3.907	3.907	0.0	50.0
C00263	L-Homoserine	-6.08798329769	0.115	-6.111	60.0
C00262	Hypoxanthine	-9.80845790001	0.0	-9.808	80.0
C16217	3-Hydroxyoctadecanoyl-CoA	-12.5328290328	0.0	-12.533	90.0
C16216	3-Oxostearoyl-CoA	12.5328290328	12.533	0.0	90.0
C00267	alpha-D-Glucose	6.10682868226	6.135	-0.447	60.0
C00266	Glycolaldehyde	-6.27158350224	0.0	-6.272	60.0
C04494	Guanosine_3'-diphosphate_5'-triphosphate	-9.73045984243	0.0	-9.73	80.0
C00402	D-Aspartate	-11.1503780886	0.0	-11.15	90.0
C00464	Mannan	-11.632	0.0	-11.632	90.0
C00460	dUTP	9.76531731175	9.796	-4.248	80.0
C00463	Indole	0.573	0.573	0.0	50.0
C00286	dGTP	-12.3801995699	3.737	-12.384	90.0
C00280	Androstenedione	1.0	1.0	0.0	50.0
C00283	Hydrogen_sulfide	11.4369954514	11.437	0.0	90.0
C00282	Hydrogen	-6.087	0.0	-6.087	60.0
C04432	tRNA_containing_6-isopentenyladenosine	-9.1394099107	0.0	-9.139	70.0
C00288	HCO3-	11.6820797958	11.685	-2.585	90.0
C05427	Phytyl_diphosphate	10.1006303145	10.101	0.0	80.0
C05688	L-Selenocysteine	11.1105399493	11.111	0.0	90.0
C04691	2-Dehydro-3-deoxy-D-arabino-heptonate_7-phosphate	2.5850374983	3.585	-2.585	50.0
C02218	Dehydroalanine	-10.5567165608	0.0	-10.557	80.0
C04053	5-Dehydro-4-deoxy-D-glucuronate	6.615	6.615	0.0	60.0
C05947	L-erythro-4-Hydroxyglutamate	2.693	2.693	0.0	50.0
C00270	N-Acetylneuraminate	10.4512862312	10.451	0.0	80.0
C00672	2-Deoxy-D-ribose_1-phosphate	7.218975816	7.392	-4.248	60.0
C01209	Malonyl-[acyl-carrier_protein]	-8.56915904099	7.167	-9.032	70.0
C02492	1,4-beta-D-Mannan	-11.632	0.0	-11.632	90.0
C00217	D-Glutamate	9.16324562807	9.256	-5.248	70.0
C00214	Thymidine	-10.7034427579	0.0	-10.703	80.0
C01168	Pseudouridine_5'-phosphate	-9.831	0.0	-9.831	80.0
C00212	Adenosine	9.87048249987	9.87	0.0	80.0
C13309	2-Phytyl-1,4-naphthoquinone	3.406	3.406	0.0	50.0
C00606	3-Sulfino-L-alanine	-6.50117614362	0.0	-6.501	60.0
C05840	Iminoaspartate	-12.6465627459	3.0	-3.0	50.0
C00037	Glycine	10.840162585	10.867	-5.082	80.0
C11907	4,6-Dideoxy-4-oxo-dTDP-D-glucose	-8.35722683895	3.0	-8.392	70.0
C05844	5-L-Glutamyl-taurine	-3.585	0.0	-3.585	60.0
C00033	Acetate	11.7067919281	11.711	-3.215	90.0
C00031	D-Glucose	-10.6648847268	7.893	-10.862	80.0
C00137	myo-Inositol	-11.1854530067	0.0	-11.185	90.0
C00136	Butanoyl-CoA	-13.5150585215	0.0	-13.515	90.0
C00135	L-Histidine	9.28716923943	9.287	0.0	70.0
C00134	Putrescine	-9.48499070771	4.31	-9.524	80.0
C00133	D-Alanine	12.6371256516	12.647	-5.466	90.0
C00131	dATP	11.0461571996	11.046	0.0	90.0
C00130	IMP	-9.1142350497	4.977	-9.194	70.0
C05635	5-Hydroxyindoleacetate	-4.08750254685	0.0	-4.088	60.0
C05634	5-Hydroxyindoleacetaldehyde	4.08750254685	4.088	0.0	50.0
C18026	(2S)-Ethylmalonyl-CoA	5.0	5.0	0.0	50.0
C06113	L-Aspartyl-tRNA(Asn)	-11.185	0.0	-11.185	90.0
C06112	L-Glutamyl-tRNA(Gln)	10.119	10.119	0.0	80.0
C00043	UDP-N-acetyl-alpha-D-glucosamine	-7.05404815159	3.823	-7.2	70.0
C00042	Succinate	8.93725135306	8.937	0.0	70.0
C00041	L-Alanine	-9.48769602675	5.342	-9.567	80.0
C00040	Acyl-CoA	10.1825382296	10.183	0.0	80.0
C00047	L-Lysine	10.0174664322	10.044	-4.248	80.0
C00046	RNA	-11.1174366984	0.0	-11.117	90.0
C00044	GTP	-11.365045817	2.107	-11.367	90.0
C00049	L-Aspartate	6.90405682159	7.221	-4.879	60.0
C00048	Glyoxylate	-9.01341900603	0.585	-9.018	70.0
C02642	3-Ureidopropionate	-2.807	0.0	-2.807	50.0
C06481	L-Seryl-tRNA(Sec)	-11.1627641694	0.0	-11.163	90.0
C20440	alpha-D-Ribose_1,2-cyclic_phosphate_5-phosphate	6.28530442904	6.285	0.0	60.0
C06482	L-Selenocysteinyl-tRNA(Sec)	-2.585	0.0	-2.585	50.0
C14899	3-Dehydro-L-gulonate_6-phosphate	-10.003	0.0	-10.003	80.0
C04236	(2S)-2-Isopropyl-3-oxosuccinate	-3.0	0.0	-3.0	50.0
C01101	L-Ribulose_5-phosphate	8.56682957346	8.567	0.0	70.0
C01100	L-Histidinol_phosphate	-1.05363284549	4.544	-4.667	50.0
C01103	Orotidine_5'-phosphate	6.07349772821	6.529	-4.644	60.0
C04462	N-Succinyl-2-L-amino-6-oxoheptanedioate	-5.492	0.0	-5.492	60.0
C01107	(R)-5-Phosphomevalonate	-5.273	0.0	-5.273	60.0
C02888	Sorbose_1-phosphate	-12.162	0.0	-12.162	90.0
C05125	2-(alpha-Hydroxyethyl)thiamine_diphosphate	9.93289947512	9.933	0.0	80.0
C05122	Taurocholate	10.2165107907	10.217	0.0	80.0
C03681	5alpha-Pregnane-3,20-dione	-1.0	0.0	-1.0	50.0
C03684	6-Pyruvoyltetrahydropterin	-2.807	0.0	-2.807	50.0
C06416	Precorrin_5	-5.285	0.0	-5.285	60.0
C06002	(S)-Methylmalonate_semialdehyde	4.08750254685	4.088	0.0	50.0
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate	-3.79462056058	0.0	-3.795	60.0
C06006	(S)-2-Aceto-2-hydroxybutanoate	-9.86048782188	4.492	-9.895	80.0
C00227	Acetyl_phosphate	-10.2958689898	2.041	-10.301	80.0
C16565	Aminopropylcadaverine	-2.585	0.0	-2.585	50.0
C20422	alpha-D-Ribose_1-methylphosphonate_5-triphosphate	-1.585	0.0	-1.585	50.0
C00191	D-Glucuronate	3.931	3.931	0.0	50.0
C16255	[Dihydrolipoyllysine-residue_acetyltransferase]_S-acetyldihydrolipoyllysine	-12.2873471188	0.0	-12.287	90.0
C00954	Indole-3-acetate	-7.90707202293	0.0	-7.907	70.0
C00957	Mercaptopyruvate	13.0475664527	13.054	-5.242	90.0
C04302	N-(5-Phospho-D-ribosyl)anthranilate	7.665	7.665	0.0	60.0
C05345	beta-D-Fructose_6-phosphate	11.2944809932	11.323	-5.626	90.0
C00818	D-Glucarate	-4.08750254685	0.0	-4.088	60.0
C00424	(S)-Lactaldehyde	-2.322	0.0	-2.322	50.0
C00429	5,6-Dihydrouracil	2.807	2.807	0.0	50.0
C01037	7,8-Diaminononanoate	-2.503	0.0	-2.503	50.0
C00817	D-Altronate	-3.369	0.0	-3.369	60.0
C03451	(R)-S-Lactoylglutathione	6.74107527328	6.741	0.0	60.0
C04454	5-Amino-6-(5'-phospho-D-ribitylamino)uracil	-8.00006754615	0.0	-8.0	70.0
C00036	Oxaloacetate	8.30519716199	8.356	-3.493	70.0
C00387	Guanosine	10.3750537278	10.375	0.0	80.0
C05466	Glycochenodeoxycholate	10.2165107907	10.217	0.0	80.0
C05465	Taurochenodeoxycholate	10.2165107907	10.217	0.0	80.0
C16698	N-Acetylmuramic_acid_6-phosphate	-1.585	0.0	-1.585	50.0
C00035	GDP	-11.040326864	4.04	-11.052	90.0
C02512	3-Cyano-L-alanine	3.585	3.585	0.0	50.0
C03917	Dihydrotestosterone	-1.0	0.0	-1.0	50.0
C00032	Heme	-9.044	0.0	-9.044	70.0
C11539	Cobalt-precorrin_3	5.0	5.0	0.0	50.0
C02693	(Indol-3-yl)acetamide	9.299	9.299	0.0	70.0
C00253	Nicotinate	-10.6640702118	0.0	-10.664	80.0
C00250	Pyridoxal	13.0944608532	13.094	0.0	90.0
C00251	Chorismate	-2.17511814495	2.755	-3.494	50.0
C00256	(R)-Lactate	10.4536900167	10.454	0.0	80.0
C00254	Prephenate	2.7842521061	2.784	0.0	50.0
C00255	Riboflavin	8.47930776086	8.618	-5.17	70.0
C05336	Selenomethionyl-tRNA(Met)	-11.1740999803	0.0	-11.174	90.0
C00392	Mannitol	9.71763117285	9.718	0.0	70.0
C00258	D-Glycerate	7.05111048716	7.119	-2.676	60.0
C00259	L-Arabinose	9.97125786002	9.971	0.0	80.0
C16596	5-Phenyl-1,3-oxazinane-2,4-dione	-12.9832031551	0.0	-12.983	90.0
C00395	Penicillin	2.807	2.807	0.0	50.0
C16595	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	12.9832031551	12.983	0.0	90.0
C01081	Thiamin_monophosphate	-1.585	2.585	-3.17	50.0
C01083	alpha,alpha-Trehalose	10.4113069992	10.411	0.0	80.0
C00559	Deoxyadenosine	-9.38332452993	3.322	-9.405	70.0
C00491	L-Cystine	9.93165132968	9.932	0.0	80.0
C00492	Raffinose	-10.9854590727	1.874	-10.988	80.0
C00493	Shikimate	0.341	1.341	-0.341	50.0
C00555	4-Aminobutyraldehyde	4.08750254685	4.088	0.0	50.0
C00886	L-Alanyl-tRNA	-10.3883446567	0.0	-10.388	80.0
C00885	Isochorismate	1.585	1.585	0.0	50.0
C00498	ADP-glucose	-10.7595676026	4.109	-10.774	80.0
C00882	Dephospho-CoA	-8.98288713916	0.0	-8.983	70.0
C00881	Deoxycytidine	5.80697398412	5.807	0.0	60.0
C00078	L-Tryptophan	9.86840250937	9.875	-2.115	80.0
C00079	L-Phenylalanine	8.37649286536	8.399	-2.416	70.0
C00072	Ascorbate	9.87620582052	9.876	0.0	80.0
C00073	L-Methionine	6.85486409268	6.9	-1.888	60.0
C00071	Aldehyde	-12.5376331701	0.0	-12.538	90.0
C00077	L-Ornithine	-6.021799031	4.229	-6.388	60.0
C00074	Phosphoenolpyruvate	-10.5854197384	0.0	-10.585	80.0
C00075	UTP	11.3762316271	11.376	0.0	90.0
C03078	4-Guanidinobutanamide	9.299	9.299	0.0	70.0
C16186	L-Ascorbate_6-phosphate	9.33574997994	9.359	-3.392	70.0
C06407	Precorrin_4	3.0	3.0	0.0	50.0
C00086	Urea	-7.57	0.0	-7.57	70.0
C00085	D-Fructose_6-phosphate	10.4332733928	10.433	0.0	80.0
C00084	Acetaldehyde	-11.3687435984	7.975	-11.5	90.0
C00083	Malonyl-CoA	9.18359728417	9.612	-7.652	70.0
C00082	L-Tyrosine	6.30501719597	6.52	-3.665	60.0
C00081	ITP	-8.1900747684	0.0	-8.19	70.0
C05775	alpha-Ribazole	-4.36945022999	0.0	-4.369	60.0
C00160	Glycolate	-9.41354341724	8.403	-9.995	70.0
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	-9.79779210266	0.0	-9.798	80.0
C03175	Shikimate_3-phosphate	3.00002950181	3.0	0.0	50.0
C00089	Sucrose	-11.5772919591	1.807	-11.579	90.0
C04646	6-Thioinosine-5'-monophosphate	-9.32404929843	6.755	-9.549	70.0
C00670	sn-Glycero-3-phosphocholine	9.58838968699	9.588	0.0	70.0
C00671	(S)-3-Methyl-2-oxopentanoic_acid	11.1547346985	11.159	-2.755	90.0
C01921	Glycocholate	10.2165107907	10.217	0.0	80.0
C00673	2-Deoxy-D-ribose_5-phosphate	-9.86292162108	2.807	-9.874	80.0
C00674	5alpha-Androstane-3,17-dione	-1.0	0.0	-1.0	50.0
C01250	N-Acetyl-L-glutamate_5-semialdehyde	-2.202	0.0	-2.202	50.0
C05936	N4-Acetylaminobutanal	4.08750254685	4.088	0.0	50.0
C00106	Uracil	8.92121846884	8.948	-3.17	70.0
C00104	IDP	11.2098519747	11.21	0.0	90.0
C00105	UMP	-5.71586766661	0.643	-5.758	60.0
C00103	D-Glucose_1-phosphate	-10.4802795435	5.491	-10.525	80.0
C00100	Propanoyl-CoA	-14.2045254707	0.0	-14.205	90.0
C00101	Tetrahydrofolate	8.1389350887	8.185	-3.206	70.0
C15556	L-3,4-Dihydroxybutan-2-one_4-phosphate	4.70045658903	4.858	-1.585	50.0
C00109	2-Oxobutanoate	11.8737557965	11.877	-2.885	90.0
C16551	Alcophosphamide	-12.9832031551	0.0	-12.983	90.0
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	8.50795255512	8.745	-6.022	70.0
C05764	Hexadecanoyl-[acp]	9.60364761617	9.604	0.0	70.0
C06899	Chloral_hydrate	12.9832031551	12.983	0.0	90.0
C05761	Tetradecanoyl-[acp]	9.60364761617	9.604	0.0	70.0
C05760	trans-Tetradec-2-enoyl-[acp]	-12.3401293984	6.87	-12.372	90.0
C05763	trans-Hexadec-2-enoyl-[acp]	-12.3401293984	6.87	-12.372	90.0
C05762	3-Oxohexadecanoyl-[acp]	10.896115912	10.995	-7.079	80.0
C00361	dGDP	12.5356246071	12.541	-4.459	90.0
C00332	Acetoacetyl-CoA	5.41678651006	7.524	-7.143	60.0
C05807	2-Polyprenylphenol	9.45310057815	9.453	0.0	70.0
C02670	D-Glucuronolactone	4.08750254685	4.088	0.0	50.0
C02992	L-Threonyl-tRNA(Thr)	-10.9822739357	0.0	-10.982	80.0
C00179	Agmatine	-3.17007228712	3.459	-4.322	60.0
C00178	Thymine	10.303	10.303	0.0	80.0
C02995	Maltose_6'-phosphate	10.1913019653	10.21	-3.907	80.0
C20378	Enoylpimeloyl-[acp]_methyl_ester	-12.3759811315	5.492	-12.388	90.0
C03090	5-Phosphoribosylamine	9.44541471381	9.505	-4.887	70.0
C04260	O-D-Alanyl-poly(ribitol_phosphate)	-13.2518910554	0.0	-13.252	90.0
C01035	4-Guanidinobutanoate	-9.299	0.0	-9.299	70.0
C20248	7-Carboxy-7-carbaguanine	1.0	1.0	0.0	50.0
C07086	Phenylacetic_acid	-9.36613118302	3.907	-9.399	70.0
C01077	O-Acetyl-L-homoserine	4.39196250072	4.392	0.0	50.0
C02972	Dihydrolipoylprotein	12.1672660578	12.167	0.0	90.0
C01079	Protoporphyrinogen_IX	-6.2285095143	0.0	-6.229	60.0
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	7.58273596183	7.627	-2.585	60.0
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	-7.60016441044	0.415	-7.61	70.0
C00857	Deamino-NAD+	-8.78038856028	5.438	-8.916	70.0
C00853	Cob(I)alamin	4.524	4.524	0.0	50.0
C04419	Carboxybiotin-carboxyl-carrier_protein	11.3950414827	11.494	-7.579	90.0
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	9.60502496323	9.855	-7.2	70.0
C04824	Lipid_X	1.585	1.585	0.0	50.0
C04411	(2R,3S)-3-Isopropylmalate	0.926	0.926	0.0	50.0
