Compound_code	Metabolite_name	Importance_score	p_value
C00606	3-Sulfino-L-alanine	-4.524	n.s.
C05840	Iminoaspartate	3.585	n.s.
C05841	Nicotinate_D-ribonucleoside	3.459	n.s.
C11907	4,6-Dideoxy-4-oxo-dTDP-D-glucose	-3.907	n.s.
C00033	Acetate	0.0	n.s.
C00031	D-Glucose	5.637	<0.05
C00137	myo-Inositol	-5.358	n.s.
C00135	L-Histidine	5.17	n.s.
C00134	Putrescine	-3.7	n.s.
C00133	D-Alanine	3.0	n.s.
C00132	Methanol	5.322	n.s.
C00131	dATP	-3.655	<0.05
C00130	IMP	-3.524	n.s.
C18026	(2S)-Ethylmalonyl-CoA	5.672	n.s.
C04756	O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine	0.0	n.s.
C00043	UDP-N-acetyl-alpha-D-glucosamine	4.624	<0.05
C00042	Succinate	6.693	<0.05
C00041	L-Alanine	-1.503	n.s.
C01847	Reduced_FMN	0.0	n.s.
C00047	L-Lysine	4.17	n.s.
C00046	RNA	-5.631	<0.05
C00044	GTP	-4.486	n.s.
C00049	L-Aspartate	-2.2	n.s.
C00048	Glyoxylate	3.036	<0.05
C06481	L-Seryl-tRNA(Sec)	-5.644	n.s.
C20440	alpha-D-Ribose_1,2-cyclic_phosphate_5-phosphate	4.585	n.s.
C04230	1-Acyl-sn-glycero-3-phosphocholine	-5.087	n.s.
C04233	2-Acyl-sn-glycero-3-phosphocholine	-5.087	n.s.
C01101	L-Ribulose_5-phosphate	5.322	n.s.
C04454	5-Amino-6-(5'-phospho-D-ribitylamino)uracil	-4.322	<0.05
C01103	Orotidine_5'-phosphate	-4.298	n.s.
C01102	O-Phospho-L-homoserine	0.0	n.s.
C02888	Sorbose_1-phosphate	-4.644	n.s.
C05640	Cinnavalininate	-5.322	n.s.
C05125	2-(alpha-Hydroxyethyl)thiamine_diphosphate	0.0	n.s.
C01131	L-Rhamnulose_1-phosphate	4.7	n.s.
C03680	4-Imidazolone-5-propanoate	-3.459	n.s.
C03684	6-Pyruvoyltetrahydropterin	-4.858	n.s.
C03090	5-Phosphoribosylamine	3.632	n.s.
C15556	L-3,4-Dihydroxybutan-2-one_4-phosphate	3.17	n.s.
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate	-3.82	n.s.
C06006	(S)-2-Aceto-2-hydroxybutanoate	4.672	n.s.
C00957	Mercaptopyruvate	0.0	n.s.
C05345	beta-D-Fructose_6-phosphate	5.425	<0.05
C00819	D-Glutamine	0.0	n.s.
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	5.358	n.s.
C01037	7,8-Diaminononanoate	-4.03	n.s.
C13309	2-Phytyl-1,4-naphthoquinone	0.0	n.s.
C03451	(R)-S-Lactoylglutathione	5.17	n.s.
C00036	Oxaloacetate	5.54	<0.05
C05223	Dodecanoyl-[acyl-carrier_protein]	5.788	n.s.
C00037	Glycine	8.689	<0.05
C15809	Iminoglycine	4.17	<0.05
C16698	N-Acetylmuramic_acid_6-phosphate	-4.954	n.s.
C03912	(S)-1-Pyrroline-5-carboxylate	0.0	n.s.
C00035	GDP	2.485	n.s.
C00253	Nicotinate	-6.261	<0.05
C00251	Chorismate	-3.17	n.s.
C00254	Prephenate	3.121	n.s.
C00255	Riboflavin	-5.285	n.s.
C05336	Selenomethionyl-tRNA(Met)	-5.459	n.s.
C00258	D-Glycerate	-1.322	n.s.
C00259	L-Arabinose	-3.322	n.s.
C19845	Pimelyl-[acyl-carrier_protein]	4.585	n.s.
C00395	Penicillin	4.858	n.s.
C01081	Thiamin_monophosphate	-5.322	<0.05
C01083	alpha,alpha-Trehalose	0.0	<0.05
C00559	Deoxyadenosine	2.939	n.s.
C00491	L-Cystine	6.15	<0.05
C00492	Raffinose	0.0	n.s.
C00493	Shikimate	0.617	n.s.
C00886	L-Alanyl-tRNA	-6.229	<0.05
C00885	Isochorismate	3.322	n.s.
C00498	ADP-glucose	0.0	n.s.
C00882	Dephospho-CoA	1.585	n.s.
C00881	Deoxycytidine	-2.807	n.s.
C00078	L-Tryptophan	-4.644	n.s.
C00079	L-Phenylalanine	-1.632	n.s.
C00073	L-Methionine	-2.655	n.s.
C00077	L-Ornithine	-4.17	<0.05
C00074	Phosphoenolpyruvate	-7.257	<0.05
C00075	UTP	5.052	<0.05
C02972	Dihydrolipoylprotein	-9.533	<0.05
C00039	DNA	0.0	n.s.
C05760	trans-Tetradec-2-enoyl-[acp]	-4.907	n.s.
C01344	dIDP	5.883	n.s.
C00085	D-Fructose_6-phosphate	-3.322	n.s.
C00083	Malonyl-CoA	0.0	n.s.
C00082	L-Tyrosine	-3.863	<0.05
C00081	ITP	4.087	n.s.
C01290	beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide	6.741	<0.05
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	1.585	n.s.
C03175	Shikimate_3-phosphate	-3.17	n.s.
C00089	Sucrose	-3.585	n.s.
C04646	6-Thioinosine-5'-monophosphate	-3.907	n.s.
C02218	Dehydroalanine	-4.524	n.s.
C00671	(S)-3-Methyl-2-oxopentanoic_acid	4.231	n.s.
C00673	2-Deoxy-D-ribose_5-phosphate	5.728	<0.05
C01250	N-Acetyl-L-glutamate_5-semialdehyde	0.0	n.s.
C05931	N-Succinyl-L-glutamate	0.0	<0.05
C05932	N-Succinyl-L-glutamate_5-semialdehyde	0.0	<0.05
C00106	Uracil	3.17	n.s.
C20373	3-Hydroxyglutaryl-[acp]_methyl_ester	-9.033	<0.05
C00104	IDP	5.883	n.s.
C00105	UMP	2.753	n.s.
C00103	D-Glucose_1-phosphate	-4.747	n.s.
C00100	Propanoyl-CoA	4.044	n.s.
C00101	Tetrahydrofolate	6.508	<0.05
C00270	N-Acetylneuraminate	4.392	<0.05
C00109	2-Oxobutanoate	-4.129	n.s.
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	3.17	n.s.
C05764	Hexadecanoyl-[acp]	5.977	n.s.
C05761	Tetradecanoyl-[acp]	5.57	n.s.
C00009	Orthophosphate	-4.858	n.s.
C05763	trans-Hexadec-2-enoyl-[acp]	-4.907	n.s.
C05762	3-Oxohexadecanoyl-[acp]	8.438	<0.05
C00361	dGDP	-2.722	n.s.
C05831	3-Methoxyanthranilate	-4.459	<0.05
C00170	5'-Methylthioadenosine	0.0	n.s.
C00006	NADP+	-4.858	n.s.
C02992	L-Threonyl-tRNA(Thr)	-5.931	n.s.
C00179	Agmatine	-5.426	n.s.
C04349	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate	-5.492	n.s.
C01077	O-Acetyl-L-homoserine	0.0	n.s.
C20062	2-(1,2-Epoxy-1,2-dihydrophenyl)acetyl-CoA	0.0	<0.05
C11434	2-C-Methyl-D-erythritol_4-phosphate	0.0	n.s.
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	-1.585	n.s.
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	1.874	n.s.
C00857	Deamino-NAD+	-2.322	n.s.
C11432	1-Phenanthrol	4.459	<0.05
C11433	1-Methoxyphenanthrene	-4.459	<0.05
C01179	3-(4-Hydroxyphenyl)pyruvate	0.0	n.s.
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	-3.807	n.s.
C04824	Lipid_X	2.0	n.s.
C01172	beta-D-Glucose_6-phosphate	2.406	n.s.
C03393	4-Phospho-D-erythronate	4.322	<0.05
C18796	(2R)-2-Hydroxy-2-methylbutanenitrile	-7.276	<0.05
C08334	Lotaustralin	7.276	<0.05
C03410	N-Glycoloyl-neuraminate	4.392	<0.05
C11437	1-Deoxy-D-xylulose_5-phosphate	0.617	n.s.
C03415	N2-Succinyl-L-ornithine	4.7	n.s.
C03892	Phosphatidylglycerophosphate	-4.17	n.s.
C02412	Glycyl-tRNA(Gly)	-6.066	n.s.
C00680	meso-2,6-Diaminoheptanedioate	-6.666	<0.05
C00683	(S)-Methylmalonyl-CoA	0.0	n.s.
C00689	alpha,alpha'-Trehalose_6-phosphate	0.0	<0.05
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	2.939	n.s.
C05378	beta-D-Fructose_1,6-bisphosphate	4.179	n.s.
C00831	Pantetheine	4.907	n.s.
C20238	(2R)-Ethylmalonyl-CoA	-5.672	n.s.
C20239	6-Carboxy-5,6,7,8-tetrahydropterin	-4.858	n.s.
C00519	Hypotaurine	-5.728	n.s.
C00921	Dihydropteroate	-3.459	n.s.
C04294	5-(2-Hydroxyethyl)-4-methylthiazole	-4.392	<0.05
C00458	dCTP	-4.464	n.s.
C04895	7,8-Dihydroneopterin_3'-triphosphate	1.585	n.s.
C00455	Nicotinamide_D-ribonucleotide	5.087	n.s.
C15973	Enzyme_N6-(dihydrolipoyl)lysine	5.087	n.s.
C15972	Enzyme_N6-(lipoyl)lysine	-5.087	n.s.
C00330	Deoxyguanosine	-1.222	n.s.
C00334	4-Aminobutanoate	-5.728	n.s.
C00337	(S)-Dihydroorotate	1.874	n.s.
C16220	3-Hydroxyoctadecanoyl-[acp]	-9.033	<0.05
C05699	L-Selenocystathionine	6.15	<0.05
C04121	CMP-3-deoxy-D-manno-octulosonate	1.766	n.s.
C00299	Uridine	2.695	n.s.
C00636	D-Mannose_1-phosphate	-3.392	n.s.
C00631	2-Phospho-D-glycerate	-3.469	<0.05
C00632	3-Hydroxyanthranilate	4.954	n.s.
C05974	2-Acyl-sn-glycero-3-phosphoserine	-5.087	n.s.
C01594	Linamarin	7.276	<0.05
C01595	Linoleate	0.0	n.s.
C05973	2-Acyl-sn-glycero-3-phosphoethanolamine	-5.087	n.s.
C00208	Maltose	-4.322	n.s.
C03232	3-Phosphonooxypyruvate	-2.0	n.s.
C01213	(R)-Methylmalonyl-CoA	6.617	<0.05
C01212	UDP-N-acetylmuramoyl-L-alanine	2.954	n.s.
C00203	UDP-N-acetyl-D-galactosamine	4.807	n.s.
C00025	L-Glutamate	-5.789	<0.05
C00024	Acetyl-CoA	-3.6	n.s.
C00027	Hydrogen_peroxide	5.322	n.s.
C00026	2-Oxoglutarate	3.03	n.s.
C00021	S-Adenosyl-L-homocysteine	-4.883	<0.05
C00020	AMP	-2.038	n.s.
C00022	Pyruvate	3.014	n.s.
C00143	5,10-Methylenetetrahydrofolate	-7.296	<0.05
C00141	3-Methyl-2-oxobutanoic_acid	5.196	<0.05
C00029	UDP-glucose	3.853	n.s.
C00147	Adenine	3.812	<0.05
C00144	GMP	-3.869	n.s.
C01079	Protoporphyrinogen_IX	-4.7	n.s.
C06311	Galactitol_1-phosphate	-3.222	<0.05
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	0.0	<0.05
C02730	2-Succinylbenzoate	4.807	n.s.
C02737	Phosphatidylserine	-1.0	n.s.
C04635	1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine	0.0	n.s.
C05726	S-Substituted_L-cysteine	-5.209	n.s.
C00700	XTP	6.229	<0.05
C02504	alpha-Isopropylmalate	0.0	n.s.
C01245	D-myo-Inositol_1,4,5-trisphosphate	-4.7	n.s.
C00705	dCDP	1.459	n.s.
C06250	Holo-[carboxylase]	-4.524	n.s.
C06251	Lauroyl-KDO2-lipid_IV(A)	-4.437	n.s.
C02637	3-Dehydroshikimate	3.104	n.s.
C03506	Indoleglycerol_phosphate	5.781	n.s.
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	5.644	<0.05
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	4.17	n.s.
C01134	Pantetheine_4'-phosphate	-3.059	n.s.
C00760	Cellulose	7.276	<0.05
C11736	5-Fluorodeoxyuridine	4.585	n.s.
C06037	Digalactosyl-diacylglycerol	5.358	n.s.
C03511	L-Phenylalanyl-tRNA(Phe)	-5.426	n.s.
C03512	L-Tryptophanyl-tRNA(Trp)	-4.954	n.s.
C01100	L-Histidinol_phosphate	5.358	n.s.
C05659	5-Methoxytryptamine	-4.459	<0.05
C03287	L-Glutamyl_5-phosphate	0.807	n.s.
C03125	L-Cysteinyl-tRNA(Cys)	-6.658	<0.05
C03127	L-Isoleucyl-tRNA(Ile)	-6.459	<0.05
C03692	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	-5.358	n.s.
C03691	CMP-N-glycoloylneuraminate	-4.392	<0.05
C04317	1-Organyl-2-lyso-sn-glycero-3-phosphocholine	0.0	n.s.
C20372	3-Ketoglutaryl-[acp]_methyl_ester	8.852	<0.05
C20377	3-Hydroxypimeloyl-[acp]_methyl_ester	-9.033	<0.05
C20376	3-Ketopimeloyl-[acp]_methyl_ester	8.852	<0.05
C20375	Glutaryl-[acp]_methyl_ester	5.977	n.s.
C16519	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate	-4.7	n.s.
C05401	3-beta-D-Galactosyl-sn-glycerol	5.358	n.s.
C11544	2(alpha-D-Mannosyl)-D-glycerate	0.0	<0.05
C00966	2-Dehydropantoate	-5.044	n.s.
C04919	2,3,2'3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine_1,4'-bisphosphate	-4.087	n.s.
C00415	Dihydrofolate	-4.605	<0.05
C00416	Phosphatidate	5.087	n.s.
C15547	1,4-Dihydroxy-2-naphthoyl-CoA	-4.858	n.s.
C01005	O-Phospho-L-serine	-4.248	n.s.
C04851	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol	-3.7	n.s.
C01279	4-Amino-5-hydroxymethyl-2-methylpyrimidine	2.585	n.s.
C03862	Dolichyl_phosphate_D-mannose	0.0	n.s.
C01798	D-Glucoside	7.276	<0.05
C10700	4'-Hydroxyacetophenone	-4.644	n.s.
C00620	alpha-D-Ribose_1-phosphate	6.109	<0.05
C04006	1D-myo-Inositol_3-phosphate	-8.17	<0.05
C02686	Galactosylceramide	-5.358	n.s.
C03263	Coproporphyrinogen_III	4.7	n.s.
C00243	Lactose	6.741	<0.05
C00242	Guanine	3.667	n.s.
C00245	Taurine	0.0	n.s.
C00249	Hexadecanoic_acid	6.6	<0.05
C18174	Carboxynorspermidine	4.585	n.s.
C02442	N-Methyltyramine	4.459	<0.05
C00568	4-Aminobenzoate	5.0	n.s.
C06194	2',3'-Cyclic_GMP	6.755	<0.05
C01097	D-Tagatose_6-phosphate	5.7	n.s.
C01096	Sorbitol_6-phosphate	4.644	n.s.
C01094	D-Fructose_1-phosphate	6.977	<0.05
C01092	8-Amino-7-oxononanoate	4.644	n.s.
C00068	Thiamin_diphosphate	-2.248	n.s.
C00342	Thioredoxin	3.926	n.s.
C00343	Thioredoxin_disulfide	-3.7	n.s.
C00344	Phosphatidylglycerol	4.322	n.s.
C05684	Selenite	5.17	n.s.
C00061	FMN	0.0	n.s.
C05688	L-Selenocysteine	4.755	n.s.
C05689	Se-Methyl-L-selenocysteine	4.755	n.s.
C00065	L-Serine	-7.419	<0.05
C00064	L-Glutamine	3.868	n.s.
C00067	Formaldehyde	-5.322	n.s.
C11811	1-Hydroxy-2-methyl-2-butenyl_4-diphosphate	-3.585	n.s.
C16633	5-Fluorouridine	4.907	n.s.
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	1.322	n.s.
C16635	5'-Deoxy-5-fluorocytidine	4.7	n.s.
C16634	5-Fluorouridine_monophosphate	-6.15	n.s.
C19673	Malonyl-[acp]_methyl_ester	5.977	n.s.
C05923	2,5-Diaminopyrimidine_nucleoside_triphosphate	0.0	n.s.
C05922	Formamidopyrimidine_nucleoside_triphosphate	0.0	n.s.
C05921	Biotinyl-5'-AMP	0.0	n.s.
C04079	N-((R)-Pantothenoyl)-L-cysteine	4.907	n.s.
C00668	alpha-D-Glucose_6-phosphate	-2.399	n.s.
C01268	5-Amino-6-(5'-phosphoribosylamino)uracil	0.0	n.s.
C05399	Melibiitol	5.358	n.s.
C00664	5-Formiminotetrahydrofolate	0.0	n.s.
C02163	L-Arginyl-tRNA(Arg)	-5.285	n.s.
C00117	D-Ribose_5-phosphate	-3.757	n.s.
C00116	Glycerol	-5.358	n.s.
C00111	Glycerone_phosphate	-3.583	n.s.
C00110	Dolichyl_phosphate	0.0	n.s.
C02380	6-Mercaptopurine	5.585	n.s.
C00112	CDP	-3.261	n.s.
C00119	5-Phospho-alpha-D-ribose_1-diphosphate	-2.152	n.s.
C00118	D-Glyceraldehyde_3-phosphate	4.884	<0.05
C03492	D-4'-Phosphopantothenate	2.585	n.s.
C01346	dUDP	3.585	n.s.
C05750	3-Oxooctanoyl-[acp]	8.438	<0.05
C03160	2-Succinylbenzoyl-CoA	1.0	n.s.
C05752	Octanoyl-[acp]	5.977	n.s.
C05753	3-Oxodecanoyl-[acp]	8.438	<0.05
C05754	trans-Dec-2-enoyl-[acp]	-4.907	n.s.
C05755	Decanoyl-[acp]	5.977	n.s.
C05756	3-Oxododecanoyl-[acp]	8.852	<0.05
C13638	1-(4'-Hydroxyphenyl)ethanol	4.644	n.s.
C05758	trans-Dodec-2-enoyl-[acp]	-4.907	n.s.
C05759	3-Oxotetradecanoyl-[acp]	8.852	<0.05
C18172	Carboxyspermidine	4.585	n.s.
C05817	(1R,6R)-6-Hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate	0.0	<0.05
C01613	Stachyose	5.358	n.s.
C00188	L-Threonine	3.075	n.s.
C02702	L-Prolyl-tRNA(Pro)	-5.492	n.s.
C00185	Cellobiose	7.276	<0.05
C00183	L-Valine	-2.415	n.s.
C03794	N6-(1,2-Dicarboxyethyl)-AMP	1.874	n.s.
C00181	D-Xylose	6.833	<0.05
C00159	D-Mannose	-5.17	n.s.
C00011	CO2	5.582	<0.05
C06548	Ethylene_oxide	4.644	n.s.
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	1.0	n.s.
C02553	L-Seryl-tRNA(Ser)	-5.644	n.s.
C01165	L-Glutamate_5-semialdehyde	0.0	n.s.
C13952	UDP-N-acetyl-D-galactosaminuronic_acid	-4.807	n.s.
C00327	L-Citrulline	6.459	<0.05
C00842	dTDP-glucose	-1.585	n.s.
C02470	Xanthurenic_acid	4.459	<0.05
C00015	UDP	-2.807	n.s.
C06142	1-Butanol	-4.644	n.s.
C06148	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	0.0	n.s.
C00378	Thiamine	4.392	<0.05
C02988	L-Histidyl-tRNA(His)	-5.459	n.s.
C02554	L-Valyl-tRNA(Val)	-5.248	n.s.
C14519	1-Hydroxypyrene	4.459	<0.05
C16468	(2E)-5-Methylhexa-2,4-dienoyl-CoA	-5.931	n.s.
C09306	Sulfur_dioxide	-6.19	<0.05
C05751	trans-Oct-2-enoyl-[acp]	-4.907	n.s.
C16237	Protein_N6-(lipoyl)lysine	-8.524	<0.05
C11516	2-(alpha-D-Mannosyl)-3-phosphoglycerate	0.0	<0.05
C00561	Mandelonitrile	-7.276	<0.05
C04327	4-Methyl-5-(2-phosphoethyl)-thiazole	5.858	<0.05
C16238	Lipoyl-AMP	0.0	n.s.
C00447	Sedoheptulose_1,7-bisphosphate	0.0	n.s.
C00446	alpha-D-Galactose_1-phosphate	0.0	n.s.
