Compound_code	Metabolite_name	Importance_score	p_value
C01179	3-(4-Hydroxyphenyl)pyruvate	0.0	n.s.
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	0.0	n.s.
C04824	Lipid_X	0.0	n.s.
C01170	UDP-N-acetyl-D-mannosamine	0.0	n.s.
C01172	beta-D-Glucose_6-phosphate	-1.0	<0.05
C03393	4-Phospho-D-erythronate	0.0	n.s.
C01177	Inositol_1-phosphate	0.0	n.s.
C06178	1-Methylpyrrolinium	0.0	n.s.
C00169	Carbamoyl_phosphate	0.0	n.s.
C11457	3-(3-Hydroxyphenyl)propanoic_acid	0.0	n.s.
C00526	Deoxyuridine	0.0	n.s.
C03892	Phosphatidylglycerophosphate	0.0	n.s.
C00681	1-Acyl-sn-glycerol_3-phosphate	0.0	n.s.
C00680	meso-2,6-Diaminoheptanedioate	0.0	n.s.
C05279	trans,cis-Lauro-2,6-dienoyl-CoA	0.0	n.s.
C14804	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	0.0	n.s.
C02839	L-Tyrosyl-tRNA(Tyr)	0.0	n.s.
C05273	trans-Tetradec-2-enoyl-CoA	0.0	n.s.
C05272	trans-Hexadec-2-enoyl-CoA	0.0	n.s.
C05271	trans-Hex-2-enoyl-CoA	0.0	n.s.
C05270	Hexanoyl-CoA	0.0	n.s.
C05276	trans-Oct-2-enoyl-CoA	0.0	n.s.
C05275	trans-Dec-2-enoyl-CoA	0.0	n.s.
C05274	Decanoyl-CoA	0.0	n.s.
C00842	dTDP-glucose	0.0	n.s.
C00514	D-Mannonate	0.0	n.s.
C16220	3-Hydroxyoctadecanoyl-[acp]	0.0	n.s.
C01672	Cadaverine	0.0	n.s.
C14874	Glutathione_episulfonium_ion	0.0	n.s.
C14871	S-(Formylmethyl)glutathione	0.0	n.s.
C14870	2-Bromoacetaldehyde	0.0	n.s.
C00458	dCTP	0.0	n.s.
C04895	7,8-Dihydroneopterin_3'-triphosphate	0.0	n.s.
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	0.0	n.s.
C00376	Retinal	0.0	n.s.
C00448	trans,trans-Farnesyl_diphosphate	0.0	n.s.
C12621	trans-3-Hydroxycinnamate	0.0	n.s.
C12623	trans-2,3-Dihydroxycinnamate	0.0	n.s.
C00455	Nicotinamide_D-ribonucleotide	0.0	n.s.
C15973	Enzyme_N6-(dihydrolipoyl)lysine	0.0	n.s.
C00354	D-Fructose_1,6-bisphosphate	0.0	n.s.
C00330	Deoxyguanosine	0.0	n.s.
C00332	Acetoacetyl-CoA	0.0	n.s.
C00334	4-Aminobutanoate	0.0	n.s.
C04121	CMP-3-deoxy-D-manno-octulosonate	0.0	n.s.
C00350	Phosphatidylethanolamine	0.0	n.s.
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	0.0	n.s.
C00636	D-Mannose_1-phosphate	0.0	n.s.
C00631	2-Phospho-D-glycerate	0.0	n.s.
C05974	2-Acyl-sn-glycero-3-phosphoserine	0.0	n.s.
C04044	3-(2,3-Dihydroxyphenyl)propanoate	0.0	n.s.
C04043	3,4-Dihydroxyphenylacetaldehyde	0.0	n.s.
C05973	2-Acyl-sn-glycero-3-phosphoethanolamine	0.0	n.s.
C16221	(2E)-Octadecenoyl-[acp]	0.0	n.s.
C00208	Maltose	0.0	n.s.
C00204	2-Dehydro-3-deoxy-D-gluconate	0.0	n.s.
C01213	(R)-Methylmalonyl-CoA	0.0	n.s.
C01212	UDP-N-acetylmuramoyl-L-alanine	0.0	n.s.
C07490	Trichloroethanol	0.0	n.s.
C12248	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate	0.0	n.s.
C04666	D-erythro-1-(Imidazol-4-yl)glycerol_3-phosphate	0.0	n.s.
C00025	L-Glutamate	0.0	n.s.
C00024	Acetyl-CoA	1.677	<0.05
C00027	Hydrogen_peroxide	0.0	n.s.
C00026	2-Oxoglutarate	0.0	n.s.
C00020	AMP	0.0	n.s.
C19878	D-glycero-alpha-D-manno-Heptose_7-phosphate	0.0	n.s.
C00022	Pyruvate	-2.353	n.s.
C16615	6-Methylthiopurine_5'-monophosphate_ribonucleotide	0.0	n.s.
C00140	N-Acetyl-D-glucosamine	0.0	n.s.
C00141	3-Methyl-2-oxobutanoic_acid	0.0	n.s.
C00146	Phenol	0.0	n.s.
C00147	Adenine	0.0	n.s.
C05998	3-Hydroxyisovaleryl-CoA	0.0	n.s.
C01079	Protoporphyrinogen_IX	0.0	n.s.
C00266	Glycolaldehyde	0.0	n.s.
C05807	2-Polyprenylphenol	0.0	n.s.
C05729	R-S-Cysteinylglycine	0.0	n.s.
C01934	L-Rhamnonate	0.0	n.s.
C04633	(3R)-3-Hydroxypalmitoyl-[acyl-carrier_protein]	0.0	n.s.
C02737	Phosphatidylserine	0.0	n.s.
C04635	1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine	0.0	n.s.
C00644	D-Mannitol_1-phosphate	0.0	n.s.
C02739	1-(5-Phospho-D-ribosyl)-ATP	0.0	n.s.
C00311	Isocitrate	0.0	n.s.
C05726	S-Substituted_L-cysteine	0.0	n.s.
C02354	2',3'-Cyclic_CMP	0.0	n.s.
C00705	dCDP	0.0	n.s.
C11821	5-Hydroxyisourate	0.0	n.s.
C02320	R-S-Glutathione	0.0	n.s.
C16155	UDP-L-Ara4O	0.0	n.s.
C01528	Hydrogen_selenide	0.0	n.s.
C12455	5-Aminopentanal	0.0	n.s.
C04225	(Z)-But-2-ene-1,2,3-tricarboxylate	0.0	n.s.
C05593	3-Hydroxyphenylacetate	0.0	n.s.
C02225	2-Methylcitrate	0.0	n.s.
C00750	Spermine	0.0	n.s.
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	0.0	n.s.
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	0.0	n.s.
C01134	Pantetheine_4'-phosphate	0.0	n.s.
C01137	S-Adenosylmethioninamine	0.0	n.s.
C01131	L-Rhamnulose_1-phosphate	0.0	n.s.
C01132	N-Acetyl-D-galactosamine	0.0	n.s.
C06037	Digalactosyl-diacylglycerol	0.0	n.s.
C03512	L-Tryptophanyl-tRNA(Trp)	0.0	n.s.
C05901	Piceatannol	0.0	n.s.
C03284	L-3-Amino-isobutanoate	0.0	n.s.
C15699	gamma-L-Glutamylputrescine	0.0	n.s.
C14180	S-(Hydroxymethyl)glutathione	0.0	n.s.
C02741	Phosphoribosyl-AMP	0.0	n.s.
C03125	L-Cysteinyl-tRNA(Cys)	0.0	n.s.
C03127	L-Isoleucyl-tRNA(Ile)	0.0	n.s.
