Compound_code	Metabolite_name	Importance_score	p_value
C16219	3-Oxostearoyl-[acp]	9.702	n.s.
C00504	Folate	0.0	n.s.
C00263	L-Homoserine	-6.443	n.s.
C00262	Hypoxanthine	-8.376	n.s.
C16217	3-Hydroxyoctadecanoyl-CoA	-10.115	n.s.
C16216	3-Oxostearoyl-CoA	10.115	n.s.
C00267	alpha-D-Glucose	9.594	n.s.
C00266	Glycolaldehyde	0.0	n.s.
C00469	Ethanol	12.204	<0.05
C01157	Hydroxyproline	0.0	n.s.
C00464	Mannan	-11.291	<0.05
C00460	dUTP	9.223	n.s.
C03319	dTDP-6-deoxy-L-mannose	0.0	n.s.
C00286	dGTP	-11.582	<0.05
C00283	Hydrogen_sulfide	11.364	<0.05
C01152	N(pi)-Methyl-L-histidine	0.0	n.s.
C01962	Thiocysteine	-8.713	n.s.
C05427	Phytyl_diphosphate	8.88	n.s.
C04691	2-Dehydro-3-deoxy-D-arabino-heptonate_7-phosphate	0.0	n.s.
C01563	Carbamate	0.0	n.s.
C02218	Dehydroalanine	-9.283	n.s.
C05947	L-erythro-4-Hydroxyglutamate	0.0	n.s.
C05946	D-4-Hydroxy-2-oxoglutarate	0.0	n.s.
C01921	Glycocholate	8.082	n.s.
C01209	Malonyl-[acyl-carrier_protein]	6.437	n.s.
C02492	1,4-beta-D-Mannan	-11.291	<0.05
C00217	D-Glutamate	-7.279	n.s.
C00214	Thymidine	-9.757	n.s.
C00212	Adenosine	8.615	n.s.
C05796	Galactan	10.016	n.s.
C00606	3-Sulfino-L-alanine	0.0	n.s.
C00036	Oxaloacetate	1.937	n.s.
C05841	Nicotinate_D-ribonucleoside	9.213	n.s.
C00035	GDP	-9.553	n.s.
C00032	Heme	-8.253	n.s.
C00033	Acetate	9.986	n.s.
C00031	D-Glucose	-8.807	n.s.
C00137	myo-Inositol	-9.94	n.s.
C00136	Butanoyl-CoA	-12.089	<0.05
C00135	L-Histidine	6.7	n.s.
C00134	Putrescine	-8.592	n.s.
C00133	D-Alanine	11.633	<0.05
C00131	dATP	9.858	<0.05
C00130	IMP	-8.371	n.s.
C05635	5-Hydroxyindoleacetate	0.0	n.s.
C05634	5-Hydroxyindoleacetaldehyde	0.0	n.s.
C00313	Oxalyl-CoA	0.0	n.s.
C00043	UDP-N-acetyl-alpha-D-glucosamine	2.209	n.s.
C00042	Succinate	7.087	<0.05
C00041	L-Alanine	-7.602	n.s.
C00040	Acyl-CoA	8.688	n.s.
C00047	L-Lysine	7.129	n.s.
C00046	RNA	-9.733	<0.05
C00044	GTP	-10.082	<0.05
C13309	2-Phytyl-1,4-naphthoquinone	0.0	n.s.
C00049	L-Aspartate	5.635	n.s.
C00048	Glyoxylate	0.0	n.s.
C02642	3-Ureidopropionate	0.0	n.s.
C06481	L-Seryl-tRNA(Sec)	-10.333	n.s.
C14899	3-Dehydro-L-gulonate_6-phosphate	-8.214	n.s.
C01101	L-Ribulose_5-phosphate	7.168	n.s.
C01100	L-Histidinol_phosphate	0.0	n.s.
C01103	Orotidine_5'-phosphate	5.866	n.s.
C01102	O-Phospho-L-homoserine	-6.295	n.s.
C01107	(R)-5-Phosphomevalonate	-1.737	n.s.
C02888	Sorbose_1-phosphate	-9.51	n.s.
C05125	2-(alpha-Hydroxyethyl)thiamine_diphosphate	8.761	<0.05
C05122	Taurocholate	8.082	n.s.
C03684	6-Pyruvoyltetrahydropterin	0.0	n.s.
C06001	(S)-3-Hydroxyisobutyrate	0.0	n.s.
C06002	(S)-Methylmalonate_semialdehyde	0.0	n.s.
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate	0.0	n.s.
C06006	(S)-2-Aceto-2-hydroxybutanoate	-7.898	n.s.
C01233	sn-Glycero-3-phosphoethanolamine	9.066	n.s.
C16255	[Dihydrolipoyllysine-residue_acetyltransferase]_S-acetyldihydrolipoyllysine	-11.089	<0.05
C00954	Indole-3-acetate	-6.962	<0.05
C00957	Mercaptopyruvate	11.86	<0.05
C03546	myo-Inositol_4-phosphate	9.957	n.s.
C04302	N-(5-Phospho-D-ribosyl)anthranilate	8.48	n.s.
C05345	beta-D-Fructose_6-phosphate	10.439	<0.05
C00222	3-Oxopropanoate	0.0	n.s.
C00818	D-Glucarate	0.0	n.s.
C00819	D-Glutamine	0.0	n.s.
C00424	(S)-Lactaldehyde	0.0	n.s.
C00810	(R)-Acetoin	11.28	<0.05
C00817	D-Altronate	0.0	n.s.
C05840	Iminoaspartate	0.0	n.s.
C05223	Dodecanoyl-[acyl-carrier_protein]	-7.229	n.s.
C05466	Glycochenodeoxycholate	8.082	n.s.
C00037	Glycine	9.439	n.s.
C16698	N-Acetylmuramic_acid_6-phosphate	0.0	n.s.
C01659	Acrylamide	0.0	n.s.
C03912	(S)-1-Pyrroline-5-carboxylate	0.0	n.s.
C11907	4,6-Dideoxy-4-oxo-dTDP-D-glucose	-4.322	n.s.
C02693	(Indol-3-yl)acetamide	8.539	n.s.
C00253	Nicotinate	-9.127	n.s.
C00250	Pyridoxal	12.079	<0.05
C00251	Chorismate	0.0	n.s.
C00256	(R)-Lactate	9.063	n.s.
C05338	4-Hydroxyphenylacetyl-CoA	7.864	n.s.
C00255	Riboflavin	7.57	n.s.
C05336	Selenomethionyl-tRNA(Met)	-8.96	n.s.
C00392	Mannitol	8.055	n.s.
C00258	D-Glycerate	7.05	n.s.
C05335	L-Selenomethionine	8.96	n.s.
C16596	5-Phenyl-1,3-oxazinane-2,4-dione	-12.258	<0.05
C04390	N6-Acetyl-LL-2,6-diaminoheptanedioate	-8.131	n.s.
C01083	alpha,alpha-Trehalose	10.656	n.s.
C00559	Deoxyadenosine	-7.726	n.s.
C00491	L-Cystine	8.713	n.s.
C00492	Raffinose	-5.781	n.s.
C00493	Shikimate	0.0	n.s.
C00555	4-Aminobutyraldehyde	0.0	n.s.
C00886	L-Alanyl-tRNA	-8.185	n.s.
C00498	ADP-glucose	-10.269	<0.05
C00882	Dephospho-CoA	-8.082	n.s.
C00880	D-Galactonate	0.0	n.s.
C00078	L-Tryptophan	7.807	n.s.
C00079	L-Phenylalanine	6.283	n.s.
C00072	Ascorbate	9.038	n.s.
C00073	L-Methionine	-6.288	n.s.
C00071	Aldehyde	-11.467	<0.05
C00077	L-Ornithine	-9.634	n.s.
C00074	Phosphoenolpyruvate	-10.996	<0.05
C00075	UTP	8.925	n.s.
C03078	4-Guanidinobutanamide	8.539	n.s.
C16186	L-Ascorbate_6-phosphate	7.587	n.s.
C06032	D-erythro-3-Methylmalate	0.0	n.s.
C00086	Urea	-9.32	n.s.
C00085	D-Fructose_6-phosphate	8.087	n.s.
C00084	Acetaldehyde	-11.194	<0.05
C00083	Malonyl-CoA	-8.209	n.s.
C00082	L-Tyrosine	5.411	n.s.
C00081	ITP	5.209	n.s.
C16630	5,6-Dihydro-5-fluorouracil	0.0	n.s.
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	-7.304	n.s.
C03175	Shikimate_3-phosphate	0.0	n.s.
C00089	Sucrose	-6.581	n.s.
C04646	6-Thioinosine-5'-monophosphate	-6.755	n.s.
C00670	sn-Glycero-3-phosphocholine	9.066	n.s.
C00671	(S)-3-Methyl-2-oxopentanoic_acid	8.542	n.s.
C02191	Protoporphyrin	8.253	n.s.
C00673	2-Deoxy-D-ribose_5-phosphate	-8.786	n.s.
C02226	2-Methylmaleate	0.0	n.s.
C01929	L-Histidinal	0.0	n.s.
C05936	N4-Acetylaminobutanal	0.0	n.s.
C00106	Uracil	6.963	n.s.
C00104	IDP	10.561	n.s.
C00105	UMP	3.986	n.s.
C00103	D-Glucose_1-phosphate	8.237	n.s.
C00100	Propanoyl-CoA	-14.573	<0.05
C00101	Tetrahydrofolate	6.329	n.s.
C13638	1-(4'-Hydroxyphenyl)ethanol	9.51	n.s.
C00109	2-Oxobutanoate	12.558	<0.05
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	6.209	n.s.
C05764	Hexadecanoyl-[acp]	-7.229	n.s.
C06899	Chloral_hydrate	12.258	<0.05
C05761	Tetradecanoyl-[acp]	-7.229	n.s.
C05760	trans-Tetradec-2-enoyl-[acp]	-7.788	n.s.
C05763	trans-Hexadec-2-enoyl-[acp]	-7.788	n.s.
C05762	3-Oxohexadecanoyl-[acp]	9.288	n.s.
C00361	dGDP	11.611	<0.05
C05807	2-Polyprenylphenol	9.175	n.s.
C02670	D-Glucuronolactone	0.0	n.s.
C05830	8-Methoxykynurenate	0.0	n.s.
C02992	L-Threonyl-tRNA(Thr)	-8.629	n.s.
C00179	Agmatine	0.0	n.s.
C00178	Thymine	9.106	n.s.
C02995	Maltose_6'-phosphate	11.781	<0.05
C00447	Sedoheptulose_1,7-bisphosphate	0.0	n.s.
C03090	5-Phosphoribosylamine	6.919	n.s.
C04260	O-D-Alanyl-poly(ribitol_phosphate)	-10.325	n.s.
C01035	4-Guanidinobutanoate	-8.539	n.s.
C07086	Phenylacetic_acid	-8.539	n.s.
C01077	O-Acetyl-L-homoserine	0.0	n.s.
C02972	Dihydrolipoylprotein	11.34	n.s.
C11434	2-C-Methyl-D-erythritol_4-phosphate	0.0	n.s.
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	6.481	n.s.
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	-6.481	n.s.
C00857	Deamino-NAD+	-6.87	n.s.
C02412	Glycyl-tRNA(Gly)	-7.788	n.s.
C11432	1-Phenanthrol	0.0	n.s.
C11433	1-Methoxyphenanthrene	0.0	n.s.
C01179	3-(4-Hydroxyphenyl)pyruvate	0.0	n.s.
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	7.5	n.s.
C04432	tRNA_containing_6-isopentenyladenosine	-8.267	n.s.
C01170	UDP-N-acetyl-D-mannosamine	0.0	n.s.
C04411	(2R,3S)-3-Isopropylmalate	0.0	n.s.
C01172	beta-D-Glucose_6-phosphate	-9.585	n.s.
C12214	Aminofructose_6-phosphate	0.0	n.s.
C03892	Phosphatidylglycerophosphate	-8.219	n.s.
C00681	1-Acyl-sn-glycerol_3-phosphate	-7.408	n.s.
C00680	meso-2,6-Diaminoheptanedioate	7.53	n.s.
C02839	L-Tyrosyl-tRNA(Tyr)	-9.285	n.s.
C04257	N-Acetyl-D-mannosamine_6-phosphate	10.495	n.s.
C02553	L-Seryl-tRNA(Ser)	-10.333	n.s.
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	5.595	n.s.
C05378	beta-D-Fructose_1,6-bisphosphate	13.848	<0.05
C00831	Pantetheine	8.349	n.s.
C20239	6-Carboxy-5,6,7,8-tetrahydropterin	0.0	n.s.
C00511	Acrylic_acid	0.0	n.s.
C00512	S-Benzoate_coenzyme_A	-7.864	n.s.
C16220	3-Hydroxyoctadecanoyl-[acp]	-8.858	n.s.
C00921	Dihydropteroate	8.017	n.s.
C00458	dCTP	-10.452	<0.05
C04895	7,8-Dihydroneopterin_3'-triphosphate	7.585	n.s.
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	0.0	n.s.
C04349	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate	0.0	n.s.
C00356	(S)-3-Hydroxy-3-methylglutaryl-CoA	-3.332	n.s.
C00672	2-Deoxy-D-ribose_1-phosphate	-7.989	n.s.
C00455	Nicotinamide_D-ribonucleotide	8.693	n.s.
C01697	Galactitol	0.0	<0.05
C15972	Enzyme_N6-(lipoyl)lysine	-9.284	n.s.
C00330	Deoxyguanosine	9.213	n.s.
C00332	Acetoacetyl-CoA	6.274	n.s.
C00334	4-Aminobutanoate	8.004	n.s.
C00337	(S)-Dihydroorotate	-5.595	n.s.
C05699	L-Selenocystathionine	8.713	n.s.
C04688	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier_protein]	-8.858	n.s.
C00637	Indole-3-acetaldehyde	0.0	n.s.
C00631	2-Phospho-D-glycerate	-8.536	<0.05
C02528	Chenodeoxycholate	-8.082	n.s.
C04046	3-D-Glucosyl-1,2-diacylglycerol	10.202	<0.05
C00208	Maltose	11.518	<0.05
C05985	2-Propynal	0.0	n.s.
C00204	2-Dehydro-3-deoxy-D-gluconate	0.0	n.s.
C01212	UDP-N-acetylmuramoyl-L-alanine	8.16	n.s.
C07490	Trichloroethanol	-12.258	<0.05
C01216	2-Dehydro-3-deoxy-D-galactonate	0.0	n.s.
C00025	L-Glutamate	8.379	n.s.
C00024	Acetyl-CoA	-12.297	<0.05
C00148	L-Proline	7.354	n.s.
C00026	2-Oxoglutarate	7.684	n.s.
C00021	S-Adenosyl-L-homocysteine	9.226	n.s.
C00020	AMP	6.414	n.s.
C00022	Pyruvate	-6.079	n.s.
C00143	5,10-Methylenetetrahydrofolate	-6.169	n.s.
C00141	3-Methyl-2-oxobutanoic_acid	6.289	n.s.
C00029	UDP-glucose	-10.612	<0.05
C00147	Adenine	7.808	n.s.
C00144	GMP	7.799	n.s.
C01079	Protoporphyrinogen_IX	0.0	n.s.
C05729	R-S-Cysteinylglycine	7.16	n.s.
C00448	trans,trans-Farnesyl_diphosphate	6.75	n.s.
C02730	2-Succinylbenzoate	8.738	n.s.
C00099	beta-Alanine	7.422	n.s.
C02739	1-(5-Phospho-D-ribosyl)-ATP	0.0	n.s.
C00311	Isocitrate	0.0	n.s.
C05726	S-Substituted_L-cysteine	-7.16	n.s.
C00700	XTP	10.595	n.s.
C00705	dCDP	7.923	n.s.
C06250	Holo-[carboxylase]	-8.652	n.s.
C02631	2-Isopropylmaleate	0.0	n.s.
C02637	3-Dehydroshikimate	0.0	n.s.
C04419	Carboxybiotin-carboxyl-carrier_protein	9.054	n.s.
C01528	Hydrogen_selenide	-10.755	<0.05
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	-6.943	n.s.
C00091	Succinyl-CoA	-11.34	n.s.
C01134	Pantetheine_4'-phosphate	9.127	n.s.
C06037	Digalactosyl-diacylglycerol	9.755	n.s.
C03511	L-Phenylalanyl-tRNA(Phe)	-8.269	n.s.
C03512	L-Tryptophanyl-tRNA(Trp)	-7.807	n.s.
C02170	Methylmalonate	0.0	n.s.
C05659	5-Methoxytryptamine	0.0	n.s.
C03287	L-Glutamyl_5-phosphate	7.948	n.s.
C02741	Phosphoribosyl-AMP	0.0	n.s.
C03125	L-Cysteinyl-tRNA(Cys)	-8.451	n.s.
C03127	L-Isoleucyl-tRNA(Ile)	-8.129	n.s.
C03692	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	-9.755	n.s.
C20373	3-Hydroxyglutaryl-[acp]_methyl_ester	-8.858	n.s.
C20372	3-Ketoglutaryl-[acp]_methyl_ester	9.702	n.s.
C20377	3-Hydroxypimeloyl-[acp]_methyl_ester	-8.858	n.s.
C20376	3-Ketopimeloyl-[acp]_methyl_ester	9.702	n.s.
C20375	Glutaryl-[acp]_methyl_ester	-7.229	n.s.
C20374	Enoylglutaryl-[acp]_methyl_ester	-7.788	n.s.
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	7.17	n.s.
C20378	Enoylpimeloyl-[acp]_methyl_ester	-7.788	n.s.
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	9.755	n.s.
C05980	Cardiolipin	-8.165	n.s.
C05400	Epimelibiose	9.755	n.s.
C00804	Propynoate	0.0	n.s.
C05399	Melibiitol	9.755	n.s.
C05401	3-beta-D-Galactosyl-sn-glycerol	9.755	n.s.
C00965	1,3-beta-D-Glucan	0.0	n.s.
C01177	Inositol_1-phosphate	9.957	n.s.
C00418	(R)-Mevalonate	-1.503	n.s.
C04916	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide	0.0	n.s.
C00415	Dihydrofolate	2.585	n.s.
C00416	Phosphatidate	-8.105	n.s.
C00417	cis-Aconitate	0.0	n.s.
C01005	O-Phospho-L-serine	0.0	n.s.
C17949	N-Acetyldemethylphosphinothricin	-8.19	n.s.
C04851	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol	7.17	n.s.
C10700	4'-Hydroxyacetophenone	-9.51	n.s.
C00620	alpha-D-Ribose_1-phosphate	11.235	<0.05
C04006	1D-myo-Inositol_3-phosphate	9.957	n.s.
C02686	Galactosylceramide	-9.607	n.s.
C05576	3,4-Dihydroxyphenylethyleneglycol	0.0	n.s.
C05577	3,4-Dihydroxymandelaldehyde	0.0	n.s.
C03263	Coproporphyrinogen_III	0.0	n.s.
C00243	Lactose	9.129	n.s.
C00242	Guanine	7.61	n.s.
C00245	Taurine	-8.082	n.s.
C16587	3-Carbamoyl-2-phenylpropionaldehyde	-12.258	<0.05
C02442	N-Methyltyramine	0.0	n.s.
C01097	D-Tagatose_6-phosphate	12.152	<0.05
C01096	Sorbitol_6-phosphate	-10.917	<0.05
C01094	D-Fructose_1-phosphate	14.183	<0.05
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	0.0	n.s.
C00068	Thiamin_diphosphate	-8.647	<0.05
C00342	Thioredoxin	-11.014	<0.05
C00343	Thioredoxin_disulfide	11.123	<0.05
C00344	Phosphatidylglycerol	6.322	n.s.
C00345	6-Phospho-D-gluconate	10.07	n.s.
C05684	Selenite	11.687	<0.05
C00061	FMN	0.0	n.s.
C00063	CTP	10.118	n.s.
C05689	Se-Methyl-L-selenocysteine	9.884	n.s.
C00065	L-Serine	-8.966	n.s.
C00064	L-Glutamine	2.198	n.s.
C11811	1-Hydroxy-2-methyl-2-butenyl_4-diphosphate	0.0	n.s.
C16633	5-Fluorouridine	7.651	n.s.
C16631	alpha-Fluoro-beta-ureidopropionic_acid	0.0	n.s.
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	8.348	n.s.
C16634	5-Fluorouridine_monophosphate	-7.651	n.s.
C19673	Malonyl-[acp]_methyl_ester	8.114	n.s.
C05923	2,5-Diaminopyrimidine_nucleoside_triphosphate	0.0	n.s.
C05922	Formamidopyrimidine_nucleoside_triphosphate	0.0	n.s.
C05921	Biotinyl-5'-AMP	0.0	n.s.
C04079	N-((R)-Pantothenoyl)-L-cysteine	8.349	n.s.
C02702	L-Prolyl-tRNA(Pro)	-10.12	n.s.
C00669	gamma-L-Glutamyl-L-cysteine	-9.562	n.s.
C00668	alpha-D-Glucose_6-phosphate	7.579	n.s.
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	0.0	n.s.
C00663	beta-D-Glucose_1-phosphate	-8.574	n.s.
C02163	L-Arginyl-tRNA(Arg)	-7.658	n.s.
C00988	2-Phosphoglycolate	0.0	n.s.
C00114	Choline	-9.066	n.s.
C00117	D-Ribose_5-phosphate	10.159	n.s.
C00116	Glycerol	-1.874	n.s.
C00111	Glycerone_phosphate	11.31	<0.05
C02380	6-Mercaptopurine	8.963	n.s.
C00112	CDP	5.513	n.s.
C00119	5-Phospho-alpha-D-ribose_1-diphosphate	-11.189	<0.05
C00118	D-Glyceraldehyde_3-phosphate	-12.982	<0.05
C03688	Apo-[acyl-carrier-protein]	9.901	n.s.
C03492	D-4'-Phosphopantothenate	7.119	n.s.
C00231	D-Xylulose_5-phosphate	7.802	n.s.
C01345	dITP	5.209	n.s.
C11924	Perillic_acid	0.0	n.s.
C05750	3-Oxooctanoyl-[acp]	9.288	n.s.
C05751	trans-Oct-2-enoyl-[acp]	-7.788	n.s.
C14145	(3S)-3-Hydroxyadipyl-CoA	0.0	n.s.
C05753	3-Oxodecanoyl-[acp]	9.288	n.s.
C05754	trans-Dec-2-enoyl-[acp]	-7.788	n.s.
C05755	Decanoyl-[acp]	-7.229	n.s.
C05756	3-Oxododecanoyl-[acp]	9.702	n.s.
C05757	(R)-3-Hydroxydodecanoyl-[acp]	-8.858	n.s.
C05758	trans-Dodec-2-enoyl-[acp]	-7.788	n.s.
C05759	3-Oxotetradecanoyl-[acp]	9.702	n.s.
C00235	Dimethylallyl_diphosphate	4.881	n.s.
C05811	2-Octaprenyl-6-hydroxyphenol	-9.175	n.s.
C05810	2-Octaprenylphenol	9.175	n.s.
