Compound_code	Metabolite_name	Importance_score	p_value
C05634	5-Hydroxyindoleacetaldehyde	0.0	n.s.
C06508	Adenosyl_cobinamide	0.0	n.s.
C00043	UDP-N-acetyl-alpha-D-glucosamine	0.0	n.s.
C00042	Succinate	0.0	n.s.
C00041	L-Alanine	0.0	n.s.
C00040	Acyl-CoA	0.0	n.s.
C00047	L-Lysine	0.0	n.s.
C00046	RNA	0.0	n.s.
C00044	GTP	0.0	n.s.
C00793	D-Cysteine	0.0	n.s.
C00049	L-Aspartate	0.0	n.s.
C00048	Glyoxylate	0.0	n.s.
C02642	3-Ureidopropionate	0.0	n.s.
C06481	L-Seryl-tRNA(Sec)	0.0	n.s.
C06482	L-Selenocysteinyl-tRNA(Sec)	0.0	n.s.
C14899	3-Dehydro-L-gulonate_6-phosphate	0.0	n.s.
C04236	(2S)-2-Isopropyl-3-oxosuccinate	0.0	n.s.
C01101	L-Ribulose_5-phosphate	0.0	n.s.
C01100	L-Histidinol_phosphate	0.0	n.s.
C01103	Orotidine_5'-phosphate	0.0	n.s.
C04462	N-Succinyl-2-L-amino-6-oxoheptanedioate	0.0	n.s.
C12739	5'-Deoxy-5-fluorouridine	0.0	n.s.
C05640	Cinnavalininate	0.0	n.s.
C05125	2-(alpha-Hydroxyethyl)thiamine_diphosphate	0.0	n.s.
C05648	5-Hydroxy-N-formylkynurenine	0.0	n.s.
C01131	L-Rhamnulose_1-phosphate	0.0	n.s.
C06416	Precorrin_5	0.0	n.s.
C06002	(S)-Methylmalonate_semialdehyde	0.0	n.s.
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate	0.0	n.s.
C06006	(S)-2-Aceto-2-hydroxybutanoate	0.0	n.s.
C00191	D-Glucuronate	0.0	n.s.
C00954	Indole-3-acetate	0.0	n.s.
C00957	Mercaptopyruvate	0.0	n.s.
C05345	beta-D-Fructose_6-phosphate	-0.536	<0.05
C01236	D-Glucono-1,5-lactone_6-phosphate	4.087	<0.05
C00818	D-Glucarate	0.0	n.s.
C00819	D-Glutamine	0.0	n.s.
C00423	trans-Cinnamate	0.0	n.s.
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	0.0	n.s.
C01035	4-Guanidinobutanoate	0.0	n.s.
C01031	S-Formylglutathione	0.0	n.s.
C00817	D-Altronate	0.0	n.s.
C05840	Iminoaspartate	0.0	n.s.
C05223	Dodecanoyl-[acyl-carrier_protein]	0.0	n.s.
C00037	Glycine	0.0	n.s.
C03912	(S)-1-Pyrroline-5-carboxylate	0.0	n.s.
C11907	4,6-Dideoxy-4-oxo-dTDP-D-glucose	0.0	n.s.
C02693	(Indol-3-yl)acetamide	0.0	n.s.
C00252	Isomaltose	0.0	n.s.
C00253	Nicotinate	0.0	n.s.
C00251	Chorismate	0.0	n.s.
C00254	Prephenate	0.0	n.s.
C00255	Riboflavin	0.0	n.s.
C05336	Selenomethionyl-tRNA(Met)	0.0	n.s.
C00258	D-Glycerate	0.0	n.s.
C00259	L-Arabinose	0.0	n.s.
C16596	5-Phenyl-1,3-oxazinane-2,4-dione	0.0	n.s.
C16595	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	0.0	n.s.
C00137	myo-Inositol	0.0	n.s.
C01083	alpha,alpha-Trehalose	0.0	n.s.
C00559	Deoxyadenosine	0.0	n.s.
C00558	D-Tagaturonate	0.0	n.s.
C00492	Raffinose	0.0	n.s.
C00493	Shikimate	0.0	n.s.
C00555	4-Aminobutyraldehyde	0.0	n.s.
C01732	Mesaconate	0.0	n.s.
C00881	Deoxycytidine	0.0	n.s.
C00880	D-Galactonate	0.0	n.s.
C00078	L-Tryptophan	0.0	n.s.
C00079	L-Phenylalanine	0.0	n.s.
C00073	L-Methionine	0.0	n.s.
C00071	Aldehyde	0.0	n.s.
C02282	Glutaminyl-tRNA	0.0	n.s.
C00074	Phosphoenolpyruvate	0.0	n.s.
C00075	UTP	0.0	n.s.
C05766	Uroporphyrinogen_I	0.0	n.s.
C00131	dATP	0.0	n.s.
C00130	IMP	0.0	n.s.
C03127	L-Isoleucyl-tRNA(Ile)	0.0	n.s.
C00086	Urea	0.0	n.s.
C00085	D-Fructose_6-phosphate	0.0	n.s.
C00084	Acetaldehyde	0.0	n.s.
C00083	Malonyl-CoA	0.0	n.s.
C00082	L-Tyrosine	0.0	n.s.
C00081	ITP	0.0	n.s.
C00080	H+	0.0	n.s.
C16630	5,6-Dihydro-5-fluorouracil	0.0	n.s.
C04494	Guanosine_3'-diphosphate_5'-triphosphate	0.0	n.s.
C03175	Shikimate_3-phosphate	0.0	n.s.
C00089	Sucrose	0.0	n.s.
C04646	6-Thioinosine-5'-monophosphate	0.0	n.s.
C00671	(S)-3-Methyl-2-oxopentanoic_acid	0.0	n.s.
C00672	2-Deoxy-D-ribose_1-phosphate	0.0	n.s.
C00673	2-Deoxy-D-ribose_5-phosphate	0.0	n.s.
C01250	N-Acetyl-L-glutamate_5-semialdehyde	0.0	n.s.
C00679	5-Dehydro-4-deoxy-D-glucarate	0.0	n.s.
C01929	L-Histidinal	0.0	n.s.
C05936	N4-Acetylaminobutanal	0.0	n.s.
C00106	Uracil	0.0	n.s.
C00366	Urate	0.0	n.s.
C00105	UMP	0.0	n.s.
C00103	D-Glucose_1-phosphate	0.0	n.s.
C00100	Propanoyl-CoA	-3.7	<0.05
C00101	Tetrahydrofolate	0.0	n.s.
C02474	Arabinan	0.0	n.s.
C00108	Anthranilate	0.0	n.s.
C00109	2-Oxobutanoate	1.441	<0.05
C00916	Cephalosporin_C	0.0	n.s.
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	0.0	n.s.
C05764	Hexadecanoyl-[acp]	0.0	n.s.
C03078	4-Guanidinobutanamide	0.0	n.s.
C05761	Tetradecanoyl-[acp]	0.0	n.s.
C05760	trans-Tetradec-2-enoyl-[acp]	0.0	n.s.
C05763	trans-Hexadec-2-enoyl-[acp]	0.0	n.s.
C05762	3-Oxohexadecanoyl-[acp]	0.0	n.s.
C06892	2-Deoxy-5-keto-D-gluconic_acid	0.0	n.s.
C06893	2-Deoxy-5-keto-D-gluconic_acid_6-phosphate	0.0	n.s.
C00361	dGDP	0.0	n.s.
C05768	Coproporphyrinogen_I	0.0	n.s.
C00170	5'-Methylthioadenosine	0.0	n.s.
C02670	D-Glucuronolactone	0.0	n.s.
C02992	L-Threonyl-tRNA(Thr)	0.0	n.s.
C00179	Agmatine	0.0	n.s.
C00447	Sedoheptulose_1,7-bisphosphate	0.0	n.s.
C04349	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate	0.0	n.s.
C04260	O-D-Alanyl-poly(ribitol_phosphate)	0.0	n.s.
C07086	Phenylacetic_acid	0.0	n.s.
C01077	O-Acetyl-L-homoserine	0.0	n.s.
C04556	4-Amino-2-methyl-5-phosphomethylpyrimidine	0.0	n.s.
C01079	Protoporphyrinogen_IX	0.0	n.s.
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	0.0	n.s.
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	0.0	n.s.
C00857	Deamino-NAD+	0.0	n.s.
C00853	Cob(I)alamin	0.0	n.s.
C01179	3-(4-Hydroxyphenyl)pyruvate	0.0	n.s.
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	0.0	n.s.
C04411	(2R,3S)-3-Isopropylmalate	0.0	n.s.
C01172	beta-D-Glucose_6-phosphate	-0.227	<0.05
C00473	Retinol	0.0	n.s.
C18796	(2R)-2-Hydroxy-2-methylbutanenitrile	0.0	n.s.
C08334	Lotaustralin	0.0	n.s.
C03557	2-Aminoethylphosphonate	0.0	n.s.
C03892	Phosphatidylglycerophosphate	0.0	n.s.
C02412	Glycyl-tRNA(Gly)	0.0	n.s.
C00680	meso-2,6-Diaminoheptanedioate	0.0	n.s.
C04287	3D-(3,5/4)-Trihydroxycyclohexane-1,2-dione	0.0	n.s.
C02839	L-Tyrosyl-tRNA(Tyr)	0.0	n.s.
C11545	Cobalt-precorrin_8	0.0	n.s.
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	0.0	n.s.
C05378	beta-D-Fructose_1,6-bisphosphate	0.0	n.s.
C05379	Oxalosuccinate	0.0	n.s.
C03090	5-Phosphoribosylamine	0.0	n.s.
C00511	Acrylic_acid	0.0	n.s.
C00514	D-Mannonate	0.0	n.s.
C16220	3-Hydroxyoctadecanoyl-[acp]	0.0	n.s.
C00921	Dihydropteroate	0.0	n.s.
C04294	5-(2-Hydroxyethyl)-4-methylthiazole	0.0	n.s.
C01674	Chitobiose	0.0	n.s.
C00458	dCTP	0.0	n.s.
C00357	N-Acetyl-D-glucosamine_6-phosphate	0.0	n.s.
C04488	5-Methyl-5,6,7,8-tetrahydromethanopterin	0.0	n.s.
C00455	Nicotinamide_D-ribonucleotide	0.0	n.s.
C00354	D-Fructose_1,6-bisphosphate	0.0	n.s.
C16618	6-Thioxanthine_5'-monophosphate	0.0	n.s.
C00330	Deoxyguanosine	0.0	n.s.
C00333	D-Galacturonate	0.0	n.s.
C00332	Acetoacetyl-CoA	0.0	n.s.
C00334	4-Aminobutanoate	0.0	n.s.
C00337	(S)-Dihydroorotate	0.0	n.s.
C04688	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier_protein]	0.0	n.s.
C04122	D-1-Aminopropan-2-ol_O-phosphate	0.0	n.s.
C00299	Uridine	0.0	n.s.
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	0.0	n.s.
C00636	D-Mannose_1-phosphate	0.0	n.s.
C00637	Indole-3-acetaldehyde	0.0	n.s.
C00631	2-Phospho-D-glycerate	0.0	n.s.
C00632	3-Hydroxyanthranilate	0.0	n.s.
C04046	3-D-Glucosyl-1,2-diacylglycerol	0.0	n.s.
C01594	Linamarin	0.0	n.s.
C00208	Maltose	0.0	n.s.
C00415	Dihydrofolate	0.0	n.s.
C05985	2-Propynal	0.0	n.s.
C00204	2-Dehydro-3-deoxy-D-gluconate	0.0	n.s.
C00206	dADP	0.0	n.s.
C07490	Trichloroethanol	0.0	n.s.
C01217	5,6,7,8-Tetrahydromethanopterin	0.0	n.s.
C01216	2-Dehydro-3-deoxy-D-galactonate	0.0	n.s.
C00025	L-Glutamate	0.0	n.s.
C00024	Acetyl-CoA	-0.723	<0.05
C00027	Hydrogen_peroxide	0.0	n.s.
C00026	2-Oxoglutarate	0.0	n.s.
C00021	S-Adenosyl-L-homocysteine	0.0	n.s.
C00020	AMP	0.0	n.s.
C00022	Pyruvate	0.552	<0.05
C00143	5,10-Methylenetetrahydrofolate	0.0	n.s.
C00140	N-Acetyl-D-glucosamine	0.0	n.s.
C00141	3-Methyl-2-oxobutanoic_acid	0.0	n.s.
C00029	UDP-glucose	0.0	n.s.
C00147	Adenine	0.0	n.s.
C00144	GMP	0.0	n.s.
C05984	2-Hydroxybutanoic_acid	0.0	n.s.
C05729	R-S-Cysteinylglycine	0.0	n.s.
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	0.0	n.s.
C04633	(3R)-3-Hydroxypalmitoyl-[acyl-carrier_protein]	0.0	n.s.
C02737	Phosphatidylserine	0.0	n.s.
C00312	L-Xylulose	0.0	n.s.
C06319	Precorrin_6Y	0.0	n.s.
C02739	1-(5-Phospho-D-ribosyl)-ATP	0.0	n.s.
C05726	S-Substituted_L-cysteine	0.0	n.s.
C00700	XTP	0.0	n.s.
C00705	dCDP	0.0	n.s.
C06250	Holo-[carboxylase]	0.0	n.s.
C02631	2-Isopropylmaleate	0.0	n.s.
C02637	3-Dehydroshikimate	0.0	n.s.
C03194	(R)-1-Aminopropan-2-ol	0.0	n.s.
C04419	Carboxybiotin-carboxyl-carrier_protein	0.0	n.s.
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	0.0	n.s.
C01134	Pantetheine_4'-phosphate	0.0	n.s.
C00092	D-Glucose_6-phosphate	0.0	n.s.
C00077	L-Ornithine	0.0	n.s.
C06037	Digalactosyl-diacylglycerol	0.0	n.s.
C05651	5-Hydroxykynurenine	0.0	n.s.
C03511	L-Phenylalanyl-tRNA(Phe)	0.0	n.s.
C06032	D-erythro-3-Methylmalate	0.0	n.s.
C03284	L-3-Amino-isobutanoate	0.0	n.s.
C03287	L-Glutamyl_5-phosphate	0.0	n.s.
C06408	Precorrin_8X	0.0	n.s.
C02741	Phosphoribosyl-AMP	0.0	n.s.
C03125	L-Cysteinyl-tRNA(Cys)	0.0	n.s.
C06407	Precorrin_4	0.0	n.s.
C06406	Precorrin_3B	0.0	n.s.
C03692	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	0.0	n.s.
C20373	3-Hydroxyglutaryl-[acp]_methyl_ester	0.0	n.s.
C20372	3-Ketoglutaryl-[acp]_methyl_ester	0.0	n.s.
C20377	3-Hydroxypimeloyl-[acp]_methyl_ester	0.0	n.s.
C20376	3-Ketopimeloyl-[acp]_methyl_ester	0.0	n.s.
C20375	Glutaryl-[acp]_methyl_ester	0.0	n.s.
C20374	Enoylglutaryl-[acp]_methyl_ester	0.0	n.s.
C20378	Enoylpimeloyl-[acp]_methyl_ester	0.0	n.s.
C00804	Propynoate	0.0	n.s.
C03722	Quinolinate	0.0	n.s.
C04257	N-Acetyl-D-mannosamine_6-phosphate	0.0	n.s.
C00966	2-Dehydropantoate	0.0	n.s.
C11540	Cobalt-precorrin_4	0.0	n.s.
C11542	Cobalt-precorrin_6	0.0	n.s.
C01001	Formylmethanofuran	0.0	n.s.
C00416	Phosphatidate	0.0	n.s.
C00417	cis-Aconitate	0.0	n.s.
C17949	N-Acetyldemethylphosphinothricin	0.0	n.s.
C04851	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol	0.0	n.s.
C01279	4-Amino-5-hydroxymethyl-2-methylpyrimidine	0.0	n.s.
C01798	D-Glucoside	0.0	n.s.
C00620	alpha-D-Ribose_1-phosphate	0.0	n.s.
C02686	Galactosylceramide	0.0	n.s.
C05576	3,4-Dihydroxyphenylethyleneglycol	0.0	n.s.
C05577	3,4-Dihydroxymandelaldehyde	0.0	n.s.
C03263	Coproporphyrinogen_III	0.0	n.s.
C00243	Lactose	0.0	n.s.
C00242	Guanine	0.0	n.s.
C00245	Taurine	0.0	n.s.
C00246	Butanoic_acid	0.0	n.s.
C18172	Carboxyspermidine	0.0	n.s.
C00624	N-Acetyl-L-glutamate	0.0	n.s.
C18174	Carboxynorspermidine	0.0	n.s.
C02170	Methylmalonate	0.0	n.s.
C00568	4-Aminobenzoate	0.0	n.s.
C06441	L-Xylulose_1-phosphate	0.0	n.s.
C01487	D-Allose	0.0	n.s.
C01099	L-Fuculose_1-phosphate	0.0	n.s.
C01097	D-Tagatose_6-phosphate	0.0	n.s.
C00561	Mandelonitrile	0.0	n.s.
C01094	D-Fructose_1-phosphate	0.0	n.s.
C01721	L-Fuculose	0.0	n.s.
C00565	Trimethylamine	0.0	n.s.
C00068	Thiamin_diphosphate	0.0	n.s.
C00342	Thioredoxin	0.0	n.s.
C00343	Thioredoxin_disulfide	0.0	n.s.
C00344	Phosphatidylglycerol	0.0	n.s.
C00345	6-Phospho-D-gluconate	-4.087	<0.05
C05684	Selenite	0.0	n.s.
C00061	FMN	0.0	n.s.
C00063	CTP	0.0	n.s.
C00062	L-Arginine	0.0	n.s.
C00065	L-Serine	0.0	n.s.
C00064	L-Glutamine	0.0	n.s.
C00067	Formaldehyde	0.0	n.s.
C11811	1-Hydroxy-2-methyl-2-butenyl_4-diphosphate	0.0	n.s.
C16633	5-Fluorouridine	0.0	n.s.
C05665	3-Aminopropanal	0.0	n.s.
C16631	alpha-Fluoro-beta-ureidopropionic_acid	0.0	n.s.
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	0.0	n.s.
C16635	5'-Deoxy-5-fluorocytidine	0.0	n.s.
C16634	5-Fluorouridine_monophosphate	0.0	n.s.
C19673	Malonyl-[acp]_methyl_ester	0.0	n.s.
C05923	2,5-Diaminopyrimidine_nucleoside_triphosphate	0.0	n.s.
C05922	Formamidopyrimidine_nucleoside_triphosphate	0.0	n.s.
C05921	Biotinyl-5'-AMP	0.0	n.s.
C16737	5-Deoxy_glucuronic_acid	0.0	n.s.
C04079	N-((R)-Pantothenoyl)-L-cysteine	0.0	n.s.
C02226	2-Methylmaleate	0.0	n.s.
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	0.0	n.s.
C00666	LL-2,6-Diaminoheptanedioate	0.0	n.s.
C00663	beta-D-Glucose_1-phosphate	0.0	n.s.
C00988	2-Phosphoglycolate	0.0	n.s.
C00117	D-Ribose_5-phosphate	0.0	n.s.
C00116	Glycerol	0.0	n.s.
C00111	Glycerone_phosphate	0.0	n.s.
C02380	6-Mercaptopurine	0.0	n.s.
C00112	CDP	0.0	n.s.
C00119	5-Phospho-alpha-D-ribose_1-diphosphate	0.0	n.s.
C00118	D-Glyceraldehyde_3-phosphate	0.0	n.s.
C03492	D-4'-Phosphopantothenate	0.0	n.s.
C01346	dUDP	0.0	n.s.
C00232	Succinate_semialdehyde	0.0	n.s.
C11924	Perillic_acid	0.0	n.s.
C05750	3-Oxooctanoyl-[acp]	0.0	n.s.
C00681	1-Acyl-sn-glycerol_3-phosphate	0.0	n.s.
C14145	(3S)-3-Hydroxyadipyl-CoA	0.0	n.s.
C05753	3-Oxodecanoyl-[acp]	0.0	n.s.
C05754	trans-Dec-2-enoyl-[acp]	0.0	n.s.
C05755	Decanoyl-[acp]	0.0	n.s.
C03167	Phosphonoacetaldehyde	0.0	n.s.
C05757	(R)-3-Hydroxydodecanoyl-[acp]	0.0	n.s.
C05758	trans-Dodec-2-enoyl-[acp]	0.0	n.s.
C05759	3-Oxotetradecanoyl-[acp]	0.0	n.s.
C00249	Hexadecanoic_acid	0.0	n.s.
C00188	L-Threonine	0.0	n.s.
C00189	Ethanolamine	0.0	n.s.
