KO_code	Transcripts
K08659	585.0
K00869	241.0
K07106	0.0
K02899	1668.0
K07458	0.0
K02895	0.0
K02892	1596.0
K13052	373.0
K09690	0.0
K07693	180.0
K01786	647.0
K01785	3401.0
K01784	638.0
K02773	0.0
K14155	518.0
K02770	662.0
K02074	911.0
K02075	454.0
K02076	804.0
K02077	293.0
K02071	551.0
K02072	710.0
K02073	1190.0
K06926	1065.0
K03309	285.0
K02520	1911.0
K03469	528.0
K03305	730.0
K03307	268.0
K03581	513.0
K03303	0.0
K02529	3226.0
K01607	452.0
K01911	426.0
K01916	594.0
K01914	443.0
K01915	540.0
K01919	755.0
K01854	367.0
K01552	1397.0
K03783	0.0
K03784	1185.0
K00074	0.0
K05937	397.0
K03789	160.0
K01295	198.0
K03584	323.0
K07778	204.0
K01232	3518.0
K01118	148.0
K07173	1581.0
K07170	193.0
K07078	763.0
K03823	291.0
K03826	261.0
K01358	1039.0
K03601	526.0
K03602	0.0
K07402	0.0
K03609	916.0
K07052	3213.0
K01356	5002.0
K01243	797.0
K06173	438.0
K02564	1974.0
K06178	531.0
K02601	712.0
K02600	824.0
K09710	438.0
membrane_FtsX_subunit	503.0
K01823	243.0
K07058	559.0
K03734	409.0
K13479	0.0
K03737	0.0
K02469	505.0
K03800	3066.0
K04078	2781.0
K03733	973.0
K04077	3489.0
K04074	4011.0
K04075	252.0
K04072	4355.0
K03739	982.0
K04070	0.0
K15581	389.0
K00857	283.0
K00850	5686.0
K00852	2424.0
K04758	1261.0
K00995	504.0
K01507	0.0
AraC_family_protein	1715.0
K00858	393.0
K00859	682.0
K07313	0.0
K03048	1885.0
K07258	533.0
K03043	2992.0
K03040	1719.0
K03046	2965.0
K02931	2125.0
K02933	2220.0
K02935	3099.0
K01186	695.0
K02939	904.0
K14205	291.0
K12527	0.0
K01210	0.0
K03544	604.0
K16927	0.0
K01417	691.0
K07586	2577.0
K09787	313.0
K00208	425.0
K02835	431.0
K01000	354.0
K07584	1480.0
K13038	463.0
K01006	0.0
K01008	0.0
K03091	147.0
K02837	531.0
ribose	1375.0
K10563	775.0
K01439	205.0
K02838	946.0
K02775	0.0
K00925	1905.0
K00926	0.0
K00927	9408.0
K00928	676.0
K01430	391.0
K03092	524.0
K12700	1449.0
K07657	0.0
K03427	0.0
K07652	705.0
K13640	0.0
K07658	520.0
K11041	0.0
K16012	1292.0
K02986	3900.0
K01476	986.0
K09974	0.0
K02851	487.0
K02982	1922.0
K01662	0.0
K16209	912.0
K02988	2503.0
K07386	2047.0
K02113	1919.0
K02112	2330.0
K02111	1904.0
K06925	4385.0
K03587	0.0
K02440	1626.0
K02115	2042.0
K02114	1832.0
K02563	497.0
K03589	337.0
K03588	766.0
K03466	1351.0
K01772	304.0
K01649	0.0
K11144	1157.0
K11145	395.0
K08641	166.0
K01641	320.0
K01647	0.0
K07030	1735.0
K07749	0.0
K07035	270.0
K00336	0.0
K00700	2717.0
K02786	303.0
K00703	3219.0
K00705	0.0
K02598	576.0
K06950	59053.0
K07816	422.0
K07133	0.0
K06959	352.0
K06958	458.0
K09903	834.0
K07137	0.0
K02029	222.0
K02028	1248.0
K03885	704.0
K15582	458.0
K03768	579.0
K00099	0.0
K02020	0.0
K03763	424.0
K03811	686.0
K01866	623.0
K01867	223.0
K02160	550.0
K02840	384.0
K01868	395.0
K01869	382.0
K09458	276.0
K16849	0.0
K03517	0.0
K00147	769.0
K02237	122.0
K01945	360.0
K01939	517.0
K07454	0.0
K01940	254.0
K01892	206.0
K00384	3295.0
K07047	0.0
K01807	1732.0
K01586	316.0
K07042	1206.0
K07043	0.0
K07040	2358.0
K03346	1556.0
K12992	0.0
K01581	385.0
K00027	218.0
K00020	0.0
K07048	0.0
K00790	1637.0
zinc_and_mercury_transporting_ATPase	673.0
K01269	0.0
K09015	863.0
K09014	1138.0
K09013	589.0
K01529	196.0
K03086	1629.0
K08972	572.0
K01262	469.0
K03082	397.0
K01265	285.0
K12510	0.0
K12511	0.0
K03169	404.0
K03168	374.0
K02890	1952.0
K07533	1773.0
K09157	553.0
K09153	0.0
K12297	0.0
K16169	387.0
K11927	0.0
K07456	554.0
K01589	877.0
K05521	569.0
K10439	444.0
IIB_component_(EC:2.7.1.69)	0.0
K00560	300.0
K01790	195.0
K02774	0.0
K00564	966.0
K00566	1261.0
K00567	2254.0
K10536	0.0
K00243	403.0
K03648	1334.0
K00244	270.0
K00791	307.0
K00965	777.0
K04763	390.0
K00962	0.0
K00963	2359.0
K00969	413.0
K01819	0.0
K07164	0.0
K06153	182.0
K00806	461.0
specificity_subunit	0.0
K00800	0.0
K08313	0.0
K06216	925.0
K06217	1060.0
K06213	393.0
K02788	711.0
K00949	778.0
K02779	3850.0
K06199	385.0
K06198	115.0
K01788	1442.0
K02945	3330.0
K02946	1012.0
K06969	0.0
K02018	0.0
K01689	20547.0
K02016	302.0
K01687	0.0
K01684	0.0
K01685	0.0
K02012	0.0
K02013	336.0
K02010	0.0
K01681	0.0
K00666	0.0
K01442	270.0
K01443	2597.0
K00661	371.0
K01448	705.0
K01760	319.0
K02793	1507.0
K07038	334.0
K02795	15220.0
K02794	24186.0
K02445	482.0
K02796	15826.0
K07507	0.0
K02493	188.0
K13049	0.0
K05810	0.0
K02888	1732.0
K02495	0.0
K07464	0.0
K02884	1569.0
K02887	1632.0
K02886	1718.0
K02881	2372.0
K07461	284.0
K07462	1397.0
K04567	594.0
K07668	1150.0
K07665	463.0
K00003	634.0
K02243	174.0
K02242	313.0
K02240	293.0
K02530	319.0
K02245	116.0
K02244	225.0
K11358	0.0
K02086	236.0
K02081	0.0
K01610	1362.0
K02082	1100.0
K00599	0.0
K11741	769.0
K01619	1376.0
K08724	375.0
K09861	190.0
K00065	0.0
K00067	266.0
K03830	103.0
K00111	4211.0
K07636	487.0
K08728	362.0
K03547	257.0
K03546	255.0
K03545	2172.0
K07009	409.0
K02834	1666.0
K03429	740.0
K02836	432.0
K13787	0.0
K03424	514.0
K13789	498.0
K09773	2833.0
K00691	2932.0
K07007	0.0
K03549	256.0
K01429	328.0
K00991	0.0
K09116	0.0
K09117	5660.0
K03595	1259.0
K13678	772.0
K03758	0.0
K03610	803.0
K05822	331.0
K05823	274.0
K06148	218.0
K09702	219.0
K02338	476.0
K02337	866.0
K02335	561.0
K06147	2075.0
K02238	276.0
K00525	424.0
K00526	569.0
K00527	2203.0
K01839	1209.0
K01838	2552.0
K01835	3611.0
K00284	0.0
K00287	287.0
K00286	299.0
K00528	0.0
K03723	257.0
K03722	389.0
K01524	425.0
K04069	87521.0
K04068	2549.0
K03724	0.0
K01488	171.0
K04066	433.0
K03684	0.0
K03685	233.0
K03686	1559.0
K03687	8166.0
K04487	1176.0
K00841	693.0
K00847	1530.0
K00382	2591.0
K00845	1024.0
K02956	2416.0
K00849	1174.0
K01534	606.0
K04485	589.0
K01537	1143.0
K03110	358.0
K03111	2757.0
K07305	692.0
K07304	1049.0
K07726	0.0
K13953	6338.0
K03980	0.0
K12990	0.0
K10009	405.0
K11175	160.0
K02965	2059.0
K02909	0.0
K02906	1251.0
K00075	1105.0
K15738	212.0
K01881	1112.0
K16899	423.0
K01883	349.0
K11065	1587.0
K01887	201.0
K08591	309.0
K01889	297.0
K15634	3241.0
K01220	253.0
K15633	0.0
K01222	0.0
K01223	6543.0
K03386	6414.0
K07166	339.0
K01154	0.0
K02759	3237.0
K01153	0.0
K01151	1237.0
K11749	667.0
K02757	993.0
K03688	577.0
K01791	687.0
K01409	377.0
HicB_family	339.0
K00939	1385.0
K00938	234.0
K00937	0.0
K02434	745.0
K00627	2596.0
K00626	0.0
K00625	2226.0
K05523	328.0
K06890	1337.0
K06896	452.0
K07238	0.0
K06895	473.0
K02621	201.0
K02992	1480.0
K02622	419.0
K01925	834.0
K00891	0.0
K01129	0.0
K03322	211.0
K09963	1440.0
K09962	178.0
K11072	256.0
K02800	265.0
K02470	444.0
K05311	4617.0
K01783	792.0
K02477	0.0
K07090	309.0
K03574	1280.0
K07171	650.0
K03572	421.0
K03570	620.0
K08999	0.0
K01710	214.0
K07027	484.0
K01714	526.0
K01653	0.0
K01652	475.0
K02874	2285.0
K11085	203.0
K02876	3028.0
K03976	361.0
K02871	2660.0
K03975	1461.0
K05592	340.0
K03978	262.0
K00655	310.0
K02878	2115.0
K02879	1559.0
K00651	2705.0
l_subunit	1110.0
K02050	625.0
K02051	447.0
K02056	0.0
K02057	0.0
K14170	0.0
K03502	0.0
K03501	341.0
K10823	654.0
K07124	1099.0
K02000	128.0
K07126	550.0
K02372	645.0
K00088	391.0
K00087	0.0
K03713	602.0
K03710	1352.0
K03711	394.0
K03188	256.0
K01870	279.0
K01873	394.0
K01872	290.0
K01875	1289.0
K01874	497.0
K02173	0.0
K16850	0.0
K06023	1524.0
K01878	220.0
K03481	4430.0
K09747	937.0
K03484	1304.0
K06024	397.0
K13727	240.0
K16323	4659.0
K01972	694.0
K17677	1208.0
K13292	1523.0
K05919	1.0
K03476	716.0
K03475	532.0
K07056	881.0
K02283	0.0
K02282	0.0
K03470	219.0
K17076	0.0
K02824	244.0
K17074	0.0
K00013	0.0
K17073	0.0
K00016	7431.0
K01885	0.0
K02217	0.0
K03624	620.0
K03625	1300.0
K03151	414.0
K03152	1012.0
K03621	705.0
K03095	471.0
K06975	2130.0
K12555	639.0
K01372	941.0
K03090	0.0
K03628	376.0
K03629	353.0
K00239	0.0
K06976	0.0
K07145	545.0
preprotein_translocase_subunit_SecA	705.0
K04652	0.0
K07407	863.0
K04651	0.0
response_regulator_SppR_(sakacin_P_production)	719.0
K05878	1023.0
K02343	1161.0
K15773	0.0
K03786	0.0
K00278	0.0
K04094	532.0
K04095	327.0
K04096	151.0
K03650	287.0
K03657	1075.0
K03655	1340.0
K03654	1466.0
K00574	421.0
K09693	1188.0
K07448	0.0
K00571	400.0
K01304	0.0
K00973	245.0
K06941	0.0
K00975	6178.0
K00974	233.0
K00901	1051.0
K04477	0.0
K01834	18430.0
K00872	680.0
K00873	7301.0
K01281	593.0
K00876	200.0
K00874	0.0
K09888	515.0
K04486	0.0
K06201	1301.0
K06207	532.0
K02952	2170.0
K02950	1255.0
K07015	499.0
K02959	4657.0
K04488	1069.0
K03778	1068.0
K01005	1132.0
K03647	349.0
K03701	1173.0
K00882	942.0
K01271	1018.0
K11733	217.0
K01575	583.0
K02002	191.0
K01577	0.0
K01026	0.0
K01755	182.0
K01756	310.0
K02008	222.0
K01752	622.0
K06878	2057.0
K02004	1298.0
K02007	259.0
K02006	196.0
K02001	195.0
K16328	507.0
K02003	1238.0
K02750	3033.0
K07082	201.0
K01597	308.0
K00759	1662.0
K01595	0.0
K00616	0.0
K01591	477.0
K02431	0.0
K07088	194.0
K01464	0.0
K00756	1462.0
K00754	2505.0
K01817	356.0
K07570	502.0
K07571	688.0
K08177	0.0
K07574	407.0
K09760	0.0
K08600	0.0
K08602	632.0
K00689	210.0
K03294	1485.0
K00611	0.0
K08987	313.0
K09952	3588.0
K11189	9298.0
K00297	0.0
K01754	0.0
K05808	0.0
K05516	0.0
K09812	314.0
K09811	0.0
K05515	0.0
K02500	0.0
K02502	0.0
K02503	651.0
K02859	591.0
K07284	4688.0
K00831	483.0
K03442	240.0
K09748	755.0
K01620	0.0
K01938	871.0
K01625	0.0
K08166	166.0
K01934	856.0
K01937	470.0
K01933	203.0
K01989	467.0
K00058	0.0
K00059	1108.0
K01428	324.0
K00012	0.0
K00054	252.0
K00057	932.0
K07150	677.0
K00688	3678.0
K03439	399.0
K03438	638.0
K03536	388.0
K00931	441.0
K02433	548.0
K03925	1.0
K00680	232.0
K03431	1130.0
K07012	0.0
K03437	137.0
K02822	545.0
K02821	497.0
K01056	267.0
K03744	2895.0
K09685	266.0
K03210	1274.0
K03217	2114.0
K03216	207.0
K03743	0.0
K03190	324.0
K03191	369.0
K08372	0.0
K03667	1532.0
K03664	430.0
K03665	331.0
K09772	1909.0
K09817	0.0
K05833	878.0
K06158	240.0
K02221	1762.0
K05837	995.0
K02342	538.0
K04043	16622.0
K02340	359.0
K02341	297.0
K02346	250.0
K00563	428.0
K01808	0.0
K03696	1764.0
K03695	730.0
K00537	1195.0
K04041	0.0
K00102	0.0
K00615	0.0
K01803	6277.0
K01804	359.0
K01805	0.0
K03699	1127.0
K03698	633.0
K00128	0.0
K07704	0.0
K07707	2737.0
K07706	2179.0
K00100	728.0
K05832	593.0
K03320	273.0
K00432	0.0
K02528	330.0
K03282	3802.0
K03328	0.0
K06972	0.0
K01955	835.0
K03060	0.0
K01246	360.0
K01247	0.0
K07046	0.0
K01751	0.0
K12410	0.0
K10010	432.0
K03106	494.0
K15051	222.0
K00805	677.0
K03101	410.0
K03100	908.0
K07404	1338.0
K03492	674.0
K04759	1577.0
K02424	1084.0
K00547	537.0
K01239	208.0
K02990	3166.0
K16787	1277.0
K16786	424.0
K16785	1088.0
K15583	522.0
K00226	445.0
K01338	0.0
K01893	973.0
K00997	955.0
K00548	0.0
K01890	318.0
K02768	0.0
K02687	274.0
K01735	0.0
K01142	414.0
K02760	3725.0
K02761	4194.0
K01419	1180.0
K02994	2329.0
K07738	822.0
K00948	6886.0
K00826	669.0
K00820	2330.0
K00823	341.0
K00789	0.0
K00942	1366.0
K00943	241.0
K00940	1510.0
K00945	208.0
K06881	480.0
K01096	207.0
K06885	485.0
K01092	993.0
K01091	0.0
K01090	0.0
K06889	1116.0
K00425	9347.0
K08884	710.0
K10947	1375.0
K03979	1225.0
K11071	317.0
K11069	288.0
K11068	488.0
K09691	0.0
K15986	1383.0
K02968	1146.0
K01520	449.0
K02967	6656.0
K01487	0.0
K02963	0.0
K06726	1092.0
K02961	2220.0
K11535	609.0
K06901	728.0
K06902	0.0
K03569	3110.0
K01661	431.0
K06973	0.0
K03565	181.0
K03740	1251.0
K00161	1896.0
K00762	391.0
K00763	524.0
K00760	498.0
K01465	374.0
K01462	1226.0
K00767	0.0
K00764	160.0
K01635	1761.0
K01704	0.0
K01703	0.0
K03076	2683.0
K02863	1890.0
K02948	1640.0
K02860	286.0
K02867	1620.0
K07447	2457.0
K07444	311.0
K02864	2998.0
K00645	226.0
K16925	391.0
K16924	283.0
K07118	458.0
K00640	0.0
K00761	1323.0
K06346	403.0
K02040	1407.0
K09825	1735.0
K02049	547.0
K00540	3596.0
K03709	1268.0
K03708	1193.0
K10206	0.0
K03575	0.0
K03316	1108.0
K03700	668.0
K03703	1914.0
K03702	302.0
K03705	7491.0
K03313	0.0
K03311	525.0
K03499	176.0
ROK_family	380.0
K01426	371.0
K01963	501.0
K01962	541.0
K06131	286.0
K03491	835.0
K00648	578.0
K03571	629.0
K03495	467.0
K03497	722.0
K03496	353.0
K16898	798.0
K00005	0.0
K07742	1035.0
K03081	420.0
K03797	462.0
K00001	3458.0
K02548	470.0
K03798	1249.0
K03799	2365.0
K05364	0.0
K13280	0.0
K00162	2041.0
K03402	1391.0
K03531	1408.0
K02810	1353.0
K07067	0.0
K00364	600.0
K03816	252.0
K03367	1282.0
K03366	3069.0
K02819	1613.0
