Compound_code	Metabolite_name	Indegree	Outdegree
C04377	5,10-Methylenetetrahydromethanopterin	2	0
C04376	5'-Phosphoribosyl-N-formylglycinamide	3	3
C20258	(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate	7	8
C00861	L-Rhamnulose	0	1
C00860	L-Histidinol	4	4
C02962	D-Allose_6-phosphate	0	2
C00864	Pantothenate	0	2
C04272	(R)-2,3-Dihydroxy-3-methylbutanoate	0	5
C04501	N-Acetyl-alpha-D-glucosamine_1-phosphate	2	3
C04421	N-Succinyl-LL-2,6-diaminoheptanedioate	2	6
C08325	Amygdalin	0	2
C03402	L-Asparaginyl-tRNA(Asn)	0	1
C17962	Demethylphosphinothricin	0	2
C03406	N-(L-Arginino)succinate	5	5
C07648	Thioguanine	0	1
C02353	2',3'-Cyclic_AMP	0	1
C00288	HCO3-	1	1
C00692	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate	3	1
C00083	Malonyl-CoA	11	2
C18096	D-Allulose_6-phosphate	2	0
C02354	2',3'-Cyclic_CMP	0	1
C00269	CDP-diacylglycerol	0	4
C00506	L-Cysteate	0	1
C00263	L-Homoserine	4	19
C00262	Hypoxanthine	2	0
C16217	3-Hydroxyoctadecanoyl-CoA	2	0
C16216	3-Oxostearoyl-CoA	0	2
C00267	alpha-D-Glucose	5	11
C04494	Guanosine_3'-diphosphate_5'-triphosphate	1	1
C01157	Hydroxyproline	2	2
C00460	dUTP	0	2
C00463	Indole	1	0
C03319	dTDP-6-deoxy-L-mannose	2	2
C00286	dGTP	2	8
C00282	Hydrogen	1	0
C01962	Thiocysteine	1	0
C04691	2-Dehydro-3-deoxy-D-arabino-heptonate_7-phosphate	8	4
C05947	L-erythro-4-Hydroxyglutamate	1	1
C05946	D-4-Hydroxy-2-oxoglutarate	3	3
C01367	3'-AMP	1	0
C01209	Malonyl-[acyl-carrier_protein]	2	1
C00217	D-Glutamate	2	1
C00214	Thymidine	1	0
C00212	Adenosine	2	0
C01368	3'-UMP	1	0
C00606	3-Sulfino-L-alanine	1	1
C00036	Oxaloacetate	9	17
C05841	Nicotinate_D-ribonucleoside	1	0
C00035	GDP	1	0
C00033	Acetate	1	6
C00031	D-Glucose	0	4
C00135	L-Histidine	4	0
C00133	D-Alanine	2	3
C00131	dATP	5	3
C00039	DNA	21	3
C00043	UDP-N-acetyl-alpha-D-glucosamine	3	3
C00041	L-Alanine	2	6
C00040	Acyl-CoA	0	2
C00047	L-Lysine	4	2
C00046	RNA	21	7
C00044	GTP	3	7
C00049	L-Aspartate	7	25
C00048	Glyoxylate	2	2
C06481	L-Seryl-tRNA(Sec)	1	2
C06482	L-Selenocysteinyl-tRNA(Sec)	2	0
C01100	L-Histidinol_phosphate	2	6
C01103	Orotidine_5'-phosphate	1	3
C01102	O-Phospho-L-homoserine	4	4
C03033	beta-D-Glucuronoside	0	3
C05125	2-(alpha-Hydroxyethyl)thiamine_diphosphate	5	1
C03688	Apo-[acyl-carrier-protein]	0	1
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate	0	5
C06006	(S)-2-Aceto-2-hydroxybutanoate	5	0
C00957	Mercaptopyruvate	1	1
C05345	beta-D-Fructose_6-phosphate	14	11
C04900	Luteolin_7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]-4'-O-beta-D-glucuronide	0	1
C06032	D-erythro-3-Methylmalate	4	1
C03451	(R)-S-Lactoylglutathione	0	1
C05223	Dodecanoyl-[acyl-carrier_protein]	3	0
C00037	Glycine	1	8
C05787	Bilirubin_beta-diglucuronide	0	1
C03912	(S)-1-Pyrroline-5-carboxylate	4	4
C11907	4,6-Dideoxy-4-oxo-dTDP-D-glucose	5	4
C00092	D-Glucose_6-phosphate	5	0
C00253	Nicotinate	2	0
C00250	Pyridoxal	0	2
C00251	Chorismate	5	7
C00254	Prephenate	8	10
C00255	Riboflavin	0	2
C05336	Selenomethionyl-tRNA(Met)	1	0
C00259	L-Arabinose	2	0
C11376	SN38_glucuronide	0	1
C04390	N6-Acetyl-LL-2,6-diaminoheptanedioate	2	2
C01083	alpha,alpha-Trehalose	3	0
C00559	Deoxyadenosine	2	0
C00491	L-Cystine	0	1
C00493	Shikimate	3	5
C00886	L-Alanyl-tRNA	1	0
C00498	ADP-glucose	4	3
C00882	Dephospho-CoA	2	2
C11173	SN-38	1	0
C00078	L-Tryptophan	0	2
C00079	L-Phenylalanine	9	8
C00073	L-Methionine	5	4
C02282	Glutaminyl-tRNA	1	3
C00074	Phosphoenolpyruvate	10	10
C00075	UTP	1	7
C00130	IMP	3	10
C00085	D-Fructose_6-phosphate	4	7
C02352	1,4-beta-D-Xylan	0	3
C02355	2',3'-Cyclic_UMP	0	1
C00082	L-Tyrosine	4	14
C00081	ITP	0	1
C00080	H+	0	1
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	3	0
C05762	3-Oxohexadecanoyl-[acp]	1	2
C00089	Sucrose	0	1
C04646	6-Thioinosine-5'-monophosphate	1	1
C02218	Dehydroalanine	1	0
C00671	(S)-3-Methyl-2-oxopentanoic_acid	9	3
C00673	2-Deoxy-D-ribose_5-phosphate	1	0
C01250	N-Acetyl-L-glutamate_5-semialdehyde	5	5
C01929	L-Histidinal	3	3
C00106	Uracil	1	1
C00105	UMP	16	13
C00103	D-Glucose_1-phosphate	6	21
C00100	Propanoyl-CoA	2	1
C00101	Tetrahydrofolate	9	9
C02474	Arabinan	0	2
C00109	2-Oxobutanoate	5	5
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	2	2
C05764	Hexadecanoyl-[acp]	3	0
C05761	Tetradecanoyl-[acp]	3	0
C05760	trans-Tetradec-2-enoyl-[acp]	3	3
C05763	trans-Hexadec-2-enoyl-[acp]	3	3
C03175	Shikimate_3-phosphate	4	4
C02992	L-Threonyl-tRNA(Thr)	1	0
C03090	5-Phosphoribosylamine	2	5
C01077	O-Acetyl-L-homoserine	0	2
C02972	Dihydrolipoylprotein	0	1
C11434	2-C-Methyl-D-erythritol_4-phosphate	2	4
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	3	3
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	3	3
C11437	1-Deoxy-D-xylulose_5-phosphate	2	1
C04419	Carboxybiotin-carboxyl-carrier_protein	1	1
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	3	0
C04411	(2R,3S)-3-Isopropylmalate	3	2
C01172	beta-D-Glucose_6-phosphate	10	3
C18796	(2R)-2-Hydroxy-2-methylbutanenitrile	2	0
C08334	Lotaustralin	0	2
C03410	N-Glycoloyl-neuraminate	0	2
C03892	Phosphatidylglycerophosphate	2	0
C02412	Glycyl-tRNA(Gly)	1	0
C00680	meso-2,6-Diaminoheptanedioate	5	6
C02553	L-Seryl-tRNA(Ser)	1	0
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	6	2
C05378	beta-D-Fructose_1,6-bisphosphate	4	12
C05379	Oxalosuccinate	6	4
C02554	L-Valyl-tRNA(Val)	1	0
C16220	3-Hydroxyoctadecanoyl-[acp]	3	3
C16221	(2E)-Octadecenoyl-[acp]	3	3
C01674	Chitobiose	0	2
C00458	dCTP	2	6
C00459	dTTP	0	6
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	4	4
C00448	trans,trans-Farnesyl_diphosphate	0	4
C00455	Nicotinamide_D-ribonucleotide	0	2
C15973	Enzyme_N6-(dihydrolipoyl)lysine	0	4
C15972	Enzyme_N6-(lipoyl)lysine	4	0
C00330	Deoxyguanosine	2	1
C00337	(S)-Dihydroorotate	1	3
C04688	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier_protein]	3	3
C00631	2-Phospho-D-glycerate	1	7
C04046	3-D-Glucosyl-1,2-diacylglycerol	1	1
C01594	Linamarin	0	2
C00208	Maltose	1	0
C00204	2-Dehydro-3-deoxy-D-gluconate	1	3
C01212	UDP-N-acetylmuramoyl-L-alanine	2	4
C00025	L-Glutamate	13	31
C00024	Acetyl-CoA	7	27
C00148	L-Proline	4	5
C00026	2-Oxoglutarate	14	14
C00020	AMP	2	5
C00022	Pyruvate	32	25
C00143	5,10-Methylenetetrahydrofolate	7	12
C00140	N-Acetyl-D-glucosamine	2	0
C00141	3-Methyl-2-oxobutanoic_acid	14	8
C00029	UDP-glucose	6	4
C00147	Adenine	1	1
C00144	GMP	7	2
C01079	Protoporphyrinogen_IX	3	0
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	2	7
C03232	3-Phosphonooxypyruvate	10	2
C02739	1-(5-Phospho-D-ribosyl)-ATP	2	6
C00647	Pyridoxamine_phosphate	1	1
C00700	XTP	0	1
C06250	Holo-[carboxylase]	1	1
C02631	2-Isopropylmaleate	5	1
C02637	3-Dehydroshikimate	6	2
C01179	3-(4-Hydroxyphenyl)pyruvate	18	5
C01528	Hydrogen_selenide	1	2
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	3	3
C01134	Pantetheine_4'-phosphate	1	2
C01131	L-Rhamnulose_1-phosphate	1	0
C00093	sn-Glycerol_3-phosphate	1	7
C03511	L-Phenylalanyl-tRNA(Phe)	2	0
C03512	L-Tryptophanyl-tRNA(Trp)	1	0
C05822	3'-CMP	1	0
C04462	N-Succinyl-2-L-amino-6-oxoheptanedioate	5	3
C02741	Phosphoribosyl-AMP	4	4
C03125	L-Cysteinyl-tRNA(Cys)	1	0
C03127	L-Isoleucyl-tRNA(Ile)	1	0
C03691	CMP-N-glycoloylneuraminate	2	0
C20373	3-Hydroxyglutaryl-[acp]_methyl_ester	2	2
C20372	3-Ketoglutaryl-[acp]_methyl_ester	0	2
C20377	3-Hydroxypimeloyl-[acp]_methyl_ester	2	1
C20376	3-Ketopimeloyl-[acp]_methyl_ester	0	2
C20374	Enoylglutaryl-[acp]_methyl_ester	2	0
C20378	Enoylpimeloyl-[acp]_methyl_ester	1	0
C00966	2-Dehydropantoate	2	1
C04916	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide	4	8
C00417	cis-Aconitate	8	6
C01005	O-Phospho-L-serine	2	4
C17949	N-Acetyldemethylphosphinothricin	2	0
C04851	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol	2	0
C01798	D-Glucoside	0	2
C00620	alpha-D-Ribose_1-phosphate	0	2
C00243	Lactose	0	2
C00242	Guanine	0	2
C00249	Hexadecanoic_acid	0	3
C06194	2',3'-Cyclic_GMP	0	1
C00561	Mandelonitrile	4	0
C01094	D-Fructose_1-phosphate	0	3
C00068	Thiamin_diphosphate	1	4
C00342	Thioredoxin	3	3
C00343	Thioredoxin_disulfide	2	2
C00344	Phosphatidylglycerol	0	4
C05684	Selenite	0	1
C00061	FMN	3	1
C00063	CTP	0	8
C00062	L-Arginine	4	1
C00065	L-Serine	10	19
C00064	L-Glutamine	11	14
C11811	1-Hydroxy-2-methyl-2-butenyl_4-diphosphate	3	0
C16633	5-Fluorouridine	0	1
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	2	3
C16634	5-Fluorouridine_monophosphate	1	0
C04079	N-((R)-Pantothenoyl)-L-cysteine	0	1
C00668	alpha-D-Glucose_6-phosphate	16	13
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	4	4
C02163	L-Arginyl-tRNA(Arg)	1	0
C00988	2-Phosphoglycolate	0	3
C00117	D-Ribose_5-phosphate	12	14
C00116	Glycerol	1	1
C00111	Glycerone_phosphate	21	6
C02380	6-Mercaptopurine	0	1
C00112	CDP	1	0
C00119	5-Phospho-alpha-D-ribose_1-diphosphate	11	5
C00118	D-Glyceraldehyde_3-phosphate	15	27
C03492	D-4'-Phosphopantothenate	2	0
C01346	dUDP	1	1
C06441	L-Xylulose_1-phosphate	1	0
C05751	trans-Oct-2-enoyl-[acp]	3	3
C05752	Octanoyl-[acp]	3	0
C05753	3-Oxodecanoyl-[acp]	1	2
C05754	trans-Dec-2-enoyl-[acp]	3	3
C05755	Decanoyl-[acp]	3	0
C05756	3-Oxododecanoyl-[acp]	0	3
C05757	(R)-3-Hydroxydodecanoyl-[acp]	3	3
C05758	trans-Dodec-2-enoyl-[acp]	3	3
C05759	3-Oxotetradecanoyl-[acp]	0	3
C00188	L-Threonine	3	7
C02702	L-Prolyl-tRNA(Pro)	1	0
C00185	Cellobiose	2	4
C00183	L-Valine	5	7
C03794	N6-(1,2-Dicarboxyethyl)-AMP	2	1
C00181	D-Xylose	3	0
C04216	all-trans-Heptaprenyl_diphosphate	2	0
C00158	Citrate	9	10
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	1	0
C01165	L-Glutamate_5-semialdehyde	2	1
C00327	L-Citrulline	4	4
C00842	dTDP-glucose	4	5
C00844	Prunasin	2	4
C02291	L-Cystathionine	0	4
C05750	3-Oxooctanoyl-[acp]	1	2
C05539	N-Acetyl-L-2-amino-6-oxopimelate	2	2
C16237	Protein_N6-(lipoyl)lysine	2	0
C01290	beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide	0	2
C16238	Lipoyl-AMP	2	2
C00447	Sedoheptulose_1,7-bisphosphate	3	1
C00445	5,10-Methenyltetrahydrofolate	6	6
C01762	Xanthosine	3	0
C12632	Luteolin_7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]	1	0
C00441	L-Aspartate_4-semialdehyde	12	7
C00440	5-Methyltetrahydrofolate	6	3
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	2	2
C11453	2-C-Methyl-D-erythritol_2,4-cyclodiphosphate	2	4
C00522	(R)-Pantoate	1	2
C00169	Carbamoyl_phosphate	7	4
C04882	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine	2	1
C01190	beta-D-Glucosyl-(1<->1)-ceramide	2	0
C00009	Orthophosphate	1	0
C04133	N-Acetyl-L-glutamate_5-phosphate	6	4
C03838	5'-Phosphoribosylglycinamide	3	3
C04619	(3R)-3-Hydroxydecanoyl-[acyl-carrier_protein]	2	4
C00623	sn-Glycerol_1-phosphate	2	0
C04039	2,3-Dihydroxy-3-methylbutanoate	0	1
C00627	Pyridoxine_phosphate	2	0
C05335	L-Selenomethionine	1	1
C00624	N-Acetyl-L-glutamate	5	5
C01228	Guanosine_3',5'-bis(diphosphate)	1	0
C00239	dCMP	0	1
C00231	D-Xylulose_5-phosphate	20	3
C01345	dITP	0	1
C00233	4-Methyl-2-oxopentanoate	5	2
C00234	10-Formyltetrahydrofolate	9	8
C00236	3-Phospho-D-glyceroyl_phosphate	12	2
C00010	CoA	2	1
C00011	CO2	2	4
C00014	Ammonia	8	4
C05980	Cardiolipin	4	0
C00016	FAD	1	1
C00018	Pyridoxal_phosphate	2	0
C00019	S-Adenosyl-L-methionine	3	1
C00857	Deamino-NAD+	2	0
C00152	L-Asparagine	4	4
C00155	L-Homocysteine	6	4
C00154	Palmitoyl-CoA	3	0
C02876	Propanoyl_phosphate	2	1
C00058	Formate	1	3
C04620	(3R)-3-Hydroxyoctanoyl-[acyl-carrier_protein]	2	4
C00655	Xanthosine_5'-phosphate	6	8
C00301	ADP-ribose	0	1
C00718	Amylose	6	3
C17556	di-trans,poly-cis-Undecaprenyl_phosphate	1	2
C04442	2-Dehydro-3-deoxy-6-phospho-D-gluconate	3	1
C00681	1-Acyl-sn-glycerol_3-phosphate	3	0
C06188	Salicin_6-phosphate	0	1
C05143	Dhurrin	0	2
C18902	Methylselenic_acid	0	1
C03294	N-Formylmethionyl-tRNA	1	0
C02051	Lipoylprotein	1	0
C04088	Octadecanoyl-[acyl-carrier_protein]	3	0
C00979	O-Acetyl-L-serine	5	2
C04246	But-2-enoyl-[acyl-carrier_protein]	3	3
C00402	D-Aspartate	1	0
C00407	L-Isoleucine	3	5
C06056	4-Hydroxy-L-threonine	1	0
C06054	2-Oxo-3-hydroxy-4-phosphobutanoate	1	1
C06055	O-Phospho-4-hydroxy-L-threonine	1	2
C06113	L-Aspartyl-tRNA(Asn)	1	0
C06112	L-Glutamyl-tRNA(Gln)	2	0
C03972	2,3,4,5-Tetrahydrodipicolinate	9	5
C00577	D-Glyceraldehyde	1	0
C00279	D-Erythrose_4-phosphate	11	11
C01801	Deoxyribose	0	1
C00270	N-Acetylneuraminate	0	3
C00900	2-Acetolactate	2	0
C00479	Propanal	0	1
C00475	Cytidine	10	9
C12215	Iminoerythrose_4-phosphate	2	0
C12214	Aminofructose_6-phosphate	0	2
C00294	Inosine	2	0
C00295	Orotate	2	2
C05699	L-Selenocystathionine	0	1
C05698	Selenohomocysteine	1	1
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	5	3
C00352	D-Glucosamine_6-phosphate	5	2
C00299	Uridine	10	9
C04666	D-erythro-1-(Imidazol-4-yl)glycerol_3-phosphate	9	3
C00666	LL-2,6-Diaminoheptanedioate	5	4
C05892	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine	0	2
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	1	0
C00357	N-Acetyl-D-glucosamine_6-phosphate	1	1
C00993	D-Alanyl-D-alanine	3	2
C05382	Sedoheptulose_7-phosphate	1	7
C00121	D-Ribose	0	1
C00122	Fumarate	9	1
C00123	L-Leucine	2	6
C00124	D-Galactose	3	0
C00128	CMP-N-acetylneuraminate	3	0
C05749	Hexanoyl-[acp]	3	0
C05748	trans-Hex-2-enoyl-[acp]	3	3
C05747	(R)-3-Hydroxyhexanoyl-[acp]	3	3
C05746	3-Oxohexanoyl-[acp]	0	3
C05745	Butyryl-[acp]	3	0
C05744	Acetoacetyl-[acp]	2	1
C03150	Nicotinamide-beta-riboside	1	0
C04618	(3R)-3-Hydroxybutanoyl-[acyl-carrier_protein]	1	5
C03287	L-Glutamyl_5-phosphate	4	2
C00054	Adenosine_3',5'-bisphosphate	1	0
C00055	CMP	9	10
C00725	Lipoate	0	2
C00199	D-Ribulose_5-phosphate	9	6
C00052	UDP-alpha-D-galactose	3	1
C02659	Acetone_cyanohydrin	2	0
C00197	3-Phospho-D-glycerate	8	13
C00191	D-Glucuronate	3	0
C00354	D-Fructose_1,6-bisphosphate	3	8
C01118	O-Succinyl-L-homoserine	4	1
C01050	UDP-N-acetylmuramate	7	2
C04574	di-trans,poly-cis-Undecaprenyl_diphosphate	2	1
C00206	dADP	1	1
C06156	alpha-D-Glucosamine_1-phosphate	2	2
C06010	(S)-2-Acetolactate	4	2
C00831	Pantetheine	0	1
