Compound_code	Metabolite_name	Indegree	Outdegree
C04046	3-D-Glucosyl-1,2-diacylglycerol	1	1
C00011	CO2	10	17
C00208	Maltose	0	4
C01001	Formylmethanofuran	1	6
C00204	2-Dehydro-3-deoxy-D-gluconate	3	5
C01212	UDP-N-acetylmuramoyl-L-alanine	2	4
C07490	Trichloroethanol	1	0
C01217	5,6,7,8-Tetrahydromethanopterin	0	4
C00025	L-Glutamate	18	32
C00024	Acetyl-CoA	33	89
C00148	L-Proline	8	7
C00026	2-Oxoglutarate	23	20
C00021	S-Adenosyl-L-homocysteine	1	4
C00020	AMP	4	5
C00022	Pyruvate	43	49
C00143	5,10-Methylenetetrahydrofolate	3	5
C00140	N-Acetyl-D-glucosamine	0	1
C04556	4-Amino-2-methyl-5-phosphomethylpyrimidine	2	2
C00029	UDP-glucose	6	15
C00147	Adenine	7	3
C00144	GMP	10	2
C03740	(5-L-Glutamyl)-L-amino_acid	1	0
C01079	Protoporphyrinogen_IX	3	0
C05807	2-Polyprenylphenol	0	3
C05729	R-S-Cysteinylglycine	1	2
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	2	7
C03232	3-Phosphonooxypyruvate	6	0
C00644	D-Mannitol_1-phosphate	2	1
C06319	Precorrin_6Y	1	1
C02739	1-(5-Phospho-D-ribosyl)-ATP	4	8
C00647	Pyridoxamine_phosphate	1	1
C05726	S-Substituted_L-cysteine	2	0
C00705	dCDP	5	1
C06250	Holo-[carboxylase]	6	1
C01242	S-Aminomethyldihydrolipoylprotein	2	2
C02631	2-Isopropylmaleate	10	2
C02637	3-Dehydroshikimate	2	2
C03194	(R)-1-Aminopropan-2-ol	0	1
C04419	Carboxybiotin-carboxyl-carrier_protein	1	4
C01528	Hydrogen_selenide	1	0
C02938	3-Indoleacetonitrile	0	1
C05951	Leukotriene_D4	2	0
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	2	2
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	3	3
C00763	D-Proline	2	2
C04454	5-Amino-6-(5'-phospho-D-ribitylamino)uracil	2	0
C01137	S-Adenosylmethioninamine	4	4
C00092	D-Glucose_6-phosphate	10	0
C06035	4-Methylene-2-oxoglutarate	2	1
C02226	2-Methylmaleate	12	8
C03511	L-Phenylalanyl-tRNA(Phe)	1	0
C06032	D-erythro-3-Methylmalate	9	6
C06033	Parapyruvate	1	2
C12147	L-Threonine_O-3-phosphate	1	1
C00329	D-Glucosamine	0	1
C04462	N-Succinyl-2-L-amino-6-oxoheptanedioate	5	3
C06408	Precorrin_8X	0	2
C02741	Phosphoribosyl-AMP	4	4
C06407	Precorrin_4	2	2
C06406	Precorrin_3B	0	2
C20373	3-Hydroxyglutaryl-[acp]_methyl_ester	2	2
C20372	3-Ketoglutaryl-[acp]_methyl_ester	2	2
C20377	3-Hydroxypimeloyl-[acp]_methyl_ester	2	1
C20376	3-Ketopimeloyl-[acp]_methyl_ester	2	2
C20375	Glutaryl-[acp]_methyl_ester	0	2
C20374	Enoylglutaryl-[acp]_methyl_ester	2	0
C05596	p-Hydroxyphenylacetylglycine	1	0
C20378	Enoylpimeloyl-[acp]_methyl_ester	1	0
C00804	Propynoate	1	0
C00969	3-Hydroxypropanal	0	1
C11545	Cobalt-precorrin_8	2	2
C00966	2-Dehydropantoate	5	1
C00750	Spermine	3	1
C11540	Cobalt-precorrin_4	2	2
C11542	Cobalt-precorrin_6	2	2
C11543	Cobalt-dihydro-precorrin_6	2	2
C02282	Glutaminyl-tRNA	1	1
C04916	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide	4	8
C00415	Dihydrofolate	2	0
C00416	Phosphatidate	6	4
C00417	cis-Aconitate	8	6
C03460	2-Methylprop-2-enoyl-CoA	3	0
C04851	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol	2	2
C03345	2-Methylbut-2-enoyl-CoA	3	1
C01279	4-Amino-5-hydroxymethyl-2-methylpyrimidine	2	2
C00620	alpha-D-Ribose_1-phosphate	0	4
C11355	4-Amino-4-deoxychorismate	2	1
C05576	3,4-Dihydroxyphenylethyleneglycol	2	2
C05577	3,4-Dihydroxymandelaldehyde	2	2
C00378	Thiamine	1	1
C00242	Guanine	6	7
C00245	Taurine	0	1
C00246	Butanoic_acid	3	3
C00624	N-Acetyl-L-glutamate	5	5
C16587	3-Carbamoyl-2-phenylpropionaldehyde	1	0
C16586	2-Phenyl-1,3-propanediol_monocarbamate	0	1
C00568	4-Aminobenzoate	1	4
C01099	L-Fuculose_1-phosphate	0	1
C01097	D-Tagatose_6-phosphate	0	10
C01096	Sorbitol_6-phosphate	3	1
C01094	D-Fructose_1-phosphate	6	3
C05682	Phosphonoacetate	0	2
C00341	Geranyl_diphosphate	3	3
C00342	Thioredoxin	3	7
C00343	Thioredoxin_disulfide	6	2
C00344	Phosphatidylglycerol	0	4
C05684	Selenite	0	1
C00061	FMN	3	1
C00060	Carboxylate	1	0
C00063	CTP	0	10
C00062	L-Arginine	0	3
C00065	L-Serine	9	14
C00064	L-Glutamine	13	18
C11811	1-Hydroxy-2-methyl-2-butenyl_4-diphosphate	3	10
C16633	5-Fluorouridine	0	1
C04675	3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA	0	2
C16631	alpha-Fluoro-beta-ureidopropionic_acid	1	0
C16630	5,6-Dihydro-5-fluorouracil	0	1
C16635	5'-Deoxy-5-fluorocytidine	0	1
C16634	5-Fluorouridine_monophosphate	1	0
C19673	Malonyl-[acp]_methyl_ester	0	2
C06320	Precorrin_6X	1	1
C05923	2,5-Diaminopyrimidine_nucleoside_triphosphate	2	2
C05922	Formamidopyrimidine_nucleoside_triphosphate	2	2
C05921	Biotinyl-5'-AMP	2	2
C00748	Siroheme	2	1
C04079	N-((R)-Pantothenoyl)-L-cysteine	0	1
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	5	3
C01268	5-Amino-6-(5'-phosphoribosylamino)uracil	2	2
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	4	4
C00663	beta-D-Glucose_1-phosphate	1	1
C02163	L-Arginyl-tRNA(Arg)	1	0
C00988	2-Phosphoglycolate	0	3
C00989	4-Hydroxybutanoic_acid	0	1
C00114	Choline	1	0
C00117	D-Ribose_5-phosphate	14	14
C00116	Glycerol	1	1
C00111	Glycerone_phosphate	21	6
C02380	6-Mercaptopurine	0	1
C00112	CDP	2	5
C00119	5-Phospho-alpha-D-ribose_1-diphosphate	13	7
C00118	D-Glyceraldehyde_3-phosphate	22	39
C03688	Apo-[acyl-carrier-protein]	0	1
C03492	D-4'-Phosphopantothenate	2	4
C01346	dUDP	3	1
C11924	Perillic_acid	2	0
C05750	3-Oxooctanoyl-[acp]	4	2
C02412	Glycyl-tRNA(Gly)	2	0
C14145	(3S)-3-Hydroxyadipyl-CoA	0	4
C05753	3-Oxodecanoyl-[acp]	4	2
C05754	trans-Dec-2-enoyl-[acp]	3	3
C05755	Decanoyl-[acp]	3	3
C05756	3-Oxododecanoyl-[acp]	3	3
C05757	(R)-3-Hydroxydodecanoyl-[acp]	3	3
C05758	trans-Dodec-2-enoyl-[acp]	3	3
C05759	3-Oxotetradecanoyl-[acp]	3	3
C05811	2-Octaprenyl-6-hydroxyphenol	2	0
C05810	2-Octaprenylphenol	0	2
C00236	3-Phospho-D-glyceroyl_phosphate	12	2
C00188	L-Threonine	4	12
C00189	Ethanolamine	1	3
C02702	L-Prolyl-tRNA(Pro)	1	0
C00185	Cellobiose	2	0
C00183	L-Valine	0	1
C00180	Benzoate	2	0
C00181	D-Xylose	3	2
C05985	2-Propynal	0	1
C04216	all-trans-Heptaprenyl_diphosphate	2	0
C04051	5-Amino-4-imidazolecarboxyamide	1	0
C05984	2-Hydroxybutanoic_acid	0	1
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	5	2
C02553	L-Seryl-tRNA(Ser)	1	0
C16348	cis-3-Chloroallyl_aldehyde	5	4
C02946	4-Acetamidobutanoate	2	0
C05271	trans-Hex-2-enoyl-CoA	2	1
C00015	UDP	3	4
C00459	dTTP	0	14
C05100	3-Ureidoisobutyrate	2	0
C02291	L-Cystathionine	0	4
C06148	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	2	2
C00151	L-Amino_acid	0	1
C05823	3-Mercaptolactate	1	0
C02988	L-Histidyl-tRNA(His)	1	0
C16551	Alcophosphamide	1	0
C06715	3-Oxopimeloyl-CoA	0	2
C06714	3-Hydroxypimeloyl-CoA	2	0
C16466	7-Methyl-3-oxo-6-octenoyl-CoA	2	0
C11437	1-Deoxy-D-xylulose_5-phosphate	5	2
C09306	Sulfur_dioxide	1	0
C05751	trans-Oct-2-enoyl-[acp]	3	3
C16237	Protein_N6-(lipoyl)lysine	2	0
C00931	Porphobilinogen	0	3
C04327	4-Methyl-5-(2-phosphoethyl)-thiazole	3	2
C16238	Lipoyl-AMP	2	2
C18239	Precursor_Z	4	0
C00446	alpha-D-Galactose_1-phosphate	0	4
C00445	5,10-Methenyltetrahydrofolate	3	1
C01762	Xanthosine	0	4
C00441	L-Aspartate_4-semialdehyde	18	9
C00440	5-Methyltetrahydrofolate	4	11
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	2	2
C00526	Deoxyuridine	1	4
C00527	Glutaryl-CoA	2	0
C11453	2-C-Methyl-D-erythritol_2,4-cyclodiphosphate	2	4
C00522	(R)-Pantoate	1	5
C03263	Coproporphyrinogen_III	0	3
C04882	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine	2	1
C01024	Hydroxymethylbilane	3	0
C16221	(2E)-Octadecenoyl-[acp]	3	3
C00141	3-Methyl-2-oxobutanoic_acid	8	6
C01909	Dethiobiotin	1	1
C00068	Thiamin_diphosphate	8	15
C04133	N-Acetyl-L-glutamate_5-phosphate	6	4
C03838	5'-Phosphoribosylglycinamide	3	3
C00288	HCO3-	0	4
C03722	Quinolinate	2	2
C05402	Melibiose	1	0
C04619	(3R)-3-Hydroxydecanoyl-[acyl-carrier_protein]	2	4
C05404	D-Gal_alpha_1->6D-Gal_alpha_1->6D-Glucose	1	0
C03939	Acetyl-[acyl-carrier_protein]	2	7
C00726	Nitrile	0	2
C04039	2,3-Dihydroxy-3-methylbutanoate	1	1
C00627	Pyridoxine_phosphate	2	0
C12739	5'-Deoxy-5-fluorouridine	1	0
C00009	Orthophosphate	1	0
C01228	Guanosine_3',5'-bis(diphosphate)	1	0
C00239	dCMP	2	2
C00231	D-Xylulose_5-phosphate	26	3
C00232	Succinate_semialdehyde	3	1
C00233	4-Methyl-2-oxopentanoate	2	0
C00234	10-Formyltetrahydrofolate	7	5
C00235	Dimethylallyl_diphosphate	5	2
C01613	Stachyose	0	1
C00237	CO	13	11
C00159	D-Mannose	0	12
C02839	L-Tyrosyl-tRNA(Tyr)	1	0
C00012	Peptide	0	1
C00014	Ammonia	17	6
C05980	Cardiolipin	4	0
C00016	FAD	1	1
C00018	Pyridoxal_phosphate	2	0
C00019	S-Adenosyl-L-methionine	4	5
C00153	Nicotinamide	2	0
C00152	L-Asparagine	1	7
C00155	L-Homocysteine	8	4
C02835	Imidazole-4-acetate	1	0
C05714	alpha-Aminopropiononitrile	0	1
C05715	gamma-Amino-gamma-cyanobutanoate	0	1
C05711	gamma-Glutamyl-beta-cyanoalanine	1	0
C00039	DNA	49	7
C02876	Propanoyl_phosphate	2	1
C02336	beta-D-Fructose	3	2
C14108	4-Hydroxymethylsalicylaldehyde	2	0
C02331	Vinylacetyl-CoA	4	3
C00058	Formate	4	4
C14107	2-Hydroxy-4-hydroxymethylbenzalpyruvate	0	2
