Compound_code	Metabolite_name	Importance_score	p_value
C00468	Estrone	0.0	n.s.
C00460	dUTP	0.0	n.s.
C00463	Indole	0.0	n.s.
C03319	dTDP-6-deoxy-L-mannose	0.0	n.s.
C00286	dGTP	0.17	n.s.
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	0.0	n.s.
C00280	Androstenedione	0.0	n.s.
C00283	Hydrogen_sulfide	0.0	n.s.
C00322	2-Oxoadipate	0.0	n.s.
C01152	N(pi)-Methyl-L-histidine	0.0	n.s.
C00288	HCO3-	0.0	n.s.
C00325	GDP-L-fucose	0.0	n.s.
C15811	[Enzyme]-cysteine	0.0	n.s.
C05427	Phytyl_diphosphate	0.0	n.s.
C04646	6-Thioinosine-5'-monophosphate	0.0	n.s.
C04691	2-Dehydro-3-deoxy-D-arabino-heptonate_7-phosphate	0.0	n.s.
C06056	4-Hydroxy-L-threonine	0.0	n.s.
C04053	5-Dehydro-4-deoxy-D-glucuronate	0.0	n.s.
C03785	D-Tagatose_1,6-bisphosphate	0.0	n.s.
C00407	L-Isoleucine	0.0	n.s.
C05947	L-erythro-4-Hydroxyglutamate	0.0	n.s.
C05946	D-4-Hydroxy-2-oxoglutarate	0.0	n.s.
C06506	Adenosyl_cobyrinate_a,c_diamide	0.0	n.s.
C01367	3'-AMP	-1.0	n.s.
C01209	Malonyl-[acyl-carrier_protein]	0.177	n.s.
C02492	1,4-beta-D-Mannan	0.0	n.s.
C00217	D-Glutamate	0.0	n.s.
C00214	Thymidine	0.0	n.s.
C00212	Adenosine	0.0	n.s.
C16688	Sucrose_6-phosphate	0.0	n.s.
C00606	3-Sulfino-L-alanine	0.0	n.s.
C00036	Oxaloacetate	0.234	n.s.
C00037	Glycine	0.503	n.s.
C00035	GDP	0.0	n.s.
C00033	Acetate	0.0	n.s.
C00031	D-Glucose	3.239	<0.05
C00135	L-Histidine	0.0	n.s.
C00134	Putrescine	0.0	n.s.
C00133	D-Alanine	0.0	n.s.
C00132	Methanol	0.0	n.s.
C00131	dATP	0.0	n.s.
C05993	Acetyl_adenylate	0.0	n.s.
C18026	(2S)-Ethylmalonyl-CoA	0.0	n.s.
C00313	Oxalyl-CoA	0.0	n.s.
C06112	L-Glutamyl-tRNA(Gln)	0.0	n.s.
C00043	UDP-N-acetyl-alpha-D-glucosamine	0.0	n.s.
C00042	Succinate	0.0	n.s.
C00041	L-Alanine	0.0	n.s.
C00040	Acyl-CoA	0.0	n.s.
C00047	L-Lysine	0.0	n.s.
C00046	RNA	-1.538	n.s.
C00044	GTP	-0.874	n.s.
C13309	2-Phytyl-1,4-naphthoquinone	0.0	n.s.
C00049	L-Aspartate	-0.652	n.s.
C00048	Glyoxylate	0.0	n.s.
C14519	1-Hydroxypyrene	0.0	n.s.
C06481	L-Seryl-tRNA(Sec)	0.0	n.s.
C20440	alpha-D-Ribose_1,2-cyclic_phosphate_5-phosphate	6.919	<0.05
C04236	(2S)-2-Isopropyl-3-oxosuccinate	0.0	n.s.
C01101	L-Ribulose_5-phosphate	0.0	n.s.
C01100	L-Histidinol_phosphate	0.0	n.s.
C01103	Orotidine_5'-phosphate	0.0	n.s.
C01102	O-Phospho-L-homoserine	0.0	n.s.
C02470	Xanthurenic_acid	0.0	n.s.
C03033	beta-D-Glucuronoside	0.0	n.s.
C05640	Cinnavalininate	0.0	n.s.
C05125	2-(alpha-Hydroxyethyl)thiamine_diphosphate	0.0	n.s.
C05122	Taurocholate	0.0	n.s.
C03680	4-Imidazolone-5-propanoate	0.0	n.s.
C03681	5alpha-Pregnane-3,20-dione	0.0	n.s.
C03684	6-Pyruvoyltetrahydropterin	0.0	n.s.
C03090	5-Phosphoribosylamine	0.0	n.s.
C15556	L-3,4-Dihydroxybutan-2-one_4-phosphate	0.0	n.s.
C03688	Apo-[acyl-carrier-protein]	0.0	n.s.
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate	0.0	n.s.
C06006	(S)-2-Aceto-2-hydroxybutanoate	0.0	n.s.
C01233	sn-Glycero-3-phosphoethanolamine	0.0	n.s.
C06037	Digalactosyl-diacylglycerol	0.0	n.s.
C00957	Mercaptopyruvate	0.0	n.s.
C00956	L-2-Aminoadipate	0.0	n.s.
C04302	N-(5-Phospho-D-ribosyl)anthranilate	0.0	n.s.
C00058	Formate	0.0	n.s.
C05345	beta-D-Fructose_6-phosphate	0.0	n.s.
C00818	D-Glucarate	0.0	n.s.
C00819	D-Glutamine	0.0	n.s.
C04900	Luteolin_7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]-4'-O-beta-D-glucuronide	0.0	n.s.
C00424	(S)-Lactaldehyde	0.0	n.s.
C01037	7,8-Diaminononanoate	0.0	n.s.
C01031	S-Formylglutathione	0.0	n.s.
C00817	D-Altronate	0.0	n.s.
C03451	(R)-S-Lactoylglutathione	0.0	n.s.
C04454	5-Amino-6-(5'-phospho-D-ribitylamino)uracil	0.0	n.s.
C05840	Iminoaspartate	0.0	n.s.
C00387	Guanosine	0.0	n.s.
C05466	Glycochenodeoxycholate	0.0	n.s.
C05841	Nicotinate_D-ribonucleoside	0.0	n.s.
C15809	Iminoglycine	0.0	n.s.
C04501	N-Acetyl-alpha-D-glucosamine_1-phosphate	0.0	n.s.
C05787	Bilirubin_beta-diglucuronide	0.0	n.s.
C03859	D-Glucosyllipopolysaccharide	-8.488	<0.05
C03912	(S)-1-Pyrroline-5-carboxylate	0.0	n.s.
C11907	4,6-Dideoxy-4-oxo-dTDP-D-glucose	0.0	n.s.
C03917	Dihydrotestosterone	0.0	n.s.
C05546	Protein_N6,N6,N6-trimethyl-L-lysine	2.322	<0.05
C00252	Isomaltose	0.0	n.s.
C00253	Nicotinate	0.0	n.s.
C00250	Pyridoxal	0.0	n.s.
C00251	Chorismate	0.0	n.s.
C00256	(R)-Lactate	0.0	n.s.
C00257	D-Gluconic_acid	0.0	n.s.
C00254	Prephenate	0.0	n.s.
C00255	Riboflavin	0.0	n.s.
C05336	Selenomethionyl-tRNA(Met)	0.0	n.s.
C00258	D-Glycerate	0.0	n.s.
C00259	L-Arabinose	0.0	n.s.
C16596	5-Phenyl-1,3-oxazinane-2,4-dione	0.0	n.s.
C11376	SN38_glucuronide	0.0	n.s.
C00395	Penicillin	1.0	n.s.
C04390	N6-Acetyl-LL-2,6-diaminoheptanedioate	0.0	n.s.
C01081	Thiamin_monophosphate	0.0	n.s.
C01083	alpha,alpha-Trehalose	0.0	n.s.
C00559	Deoxyadenosine	0.0	n.s.
C00558	D-Tagaturonate	0.0	n.s.
C00492	Raffinose	0.0	n.s.
C00493	Shikimate	0.0	n.s.
C00886	L-Alanyl-tRNA	0.0	n.s.
C00885	Isochorismate	0.0	n.s.
C00498	ADP-glucose	0.0	n.s.
C00882	Dephospho-CoA	0.0	n.s.
C11173	SN-38	0.0	n.s.
C00078	L-Tryptophan	0.0	n.s.
C00079	L-Phenylalanine	0.0	n.s.
C05775	alpha-Ribazole	0.0	n.s.
C00072	Ascorbate	0.0	n.s.
C00073	L-Methionine	0.0	n.s.
C14463	(R)-3-Hydroxy-3-methyl-2-oxopentanoate	0.0	n.s.
C00077	L-Ornithine	0.0	n.s.
C00074	Phosphoenolpyruvate	-1.35	<0.05
C00075	UTP	1.415	n.s.
C06899	Chloral_hydrate	0.0	n.s.
C00130	IMP	0.0	n.s.
C00086	Urea	0.0	n.s.
C00085	D-Fructose_6-phosphate	0.0	n.s.
C00084	Acetaldehyde	0.0	n.s.
C02355	2',3'-Cyclic_UMP	1.0	n.s.
C00082	L-Tyrosine	0.0	n.s.
C00081	ITP	0.0	n.s.
C16236	Protein_N6-(octanoyl)lysine	0.0	n.s.
C00160	Glycolate	0.0	n.s.
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	0.0	n.s.
C00879	D-Galactarate	0.0	n.s.
C03175	Shikimate_3-phosphate	0.0	n.s.
C00089	Sucrose	0.0	n.s.
C00088	Nitrite	0.0	n.s.
C05938	L-4-Hydroxyglutamate_semialdehyde	0.0	n.s.
C00671	(S)-3-Methyl-2-oxopentanoic_acid	0.0	n.s.
C01921	Glycocholate	0.0	n.s.
C00673	2-Deoxy-D-ribose_5-phosphate	0.0	n.s.
C00674	5alpha-Androstane-3,17-dione	0.0	n.s.
C01250	N-Acetyl-L-glutamate_5-semialdehyde	0.0	n.s.
C03167	Phosphonoacetaldehyde	0.0	n.s.
C00679	5-Dehydro-4-deoxy-D-glucarate	0.0	n.s.
C01929	L-Histidinal	0.0	n.s.
C00106	Uracil	1.379	n.s.
C00104	IDP	0.0	n.s.
C00105	UMP	0.04	n.s.
C00103	D-Glucose_1-phosphate	0.536	n.s.
C00100	Propanoyl-CoA	0.0	n.s.
C00101	Tetrahydrofolate	-0.091	n.s.
C02474	Arabinan	0.0	n.s.
C06128	GM4	0.0	n.s.
C00108	Anthranilate	0.0	n.s.
C00109	2-Oxobutanoate	0.0	n.s.
C01344	dIDP	0.0	n.s.
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	0.0	n.s.
C05764	Hexadecanoyl-[acp]	0.0	n.s.
C05766	Uroporphyrinogen_I	0.0	n.s.
C05761	Tetradecanoyl-[acp]	0.0	n.s.
C05760	trans-Tetradec-2-enoyl-[acp]	0.0	n.s.
C05763	trans-Hexadec-2-enoyl-[acp]	0.0	n.s.
C05762	3-Oxohexadecanoyl-[acp]	0.0	n.s.
C05600	2-Hydroxyhepta-2,4-dienedioate	0.0	n.s.
C00361	dGDP	0.0	n.s.
C05768	Coproporphyrinogen_I	0.0	n.s.
C00173	Acyl-[acyl-carrier_protein]	0.0	n.s.
C05831	3-Methoxyanthranilate	0.0	n.s.
C00170	5'-Methylthioadenosine	0.0	n.s.
C05830	8-Methoxykynurenate	0.0	n.s.
C02992	L-Threonyl-tRNA(Thr)	0.0	n.s.
C00179	Agmatine	0.0	n.s.
C00178	Thymine	0.0	n.s.
C16519	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate	0.0	n.s.
C04349	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate	0.0	n.s.
C20248	7-Carboxy-7-carbaguanine	0.0	n.s.
C07086	Phenylacetic_acid	0.0	n.s.
C01077	O-Acetyl-L-homoserine	0.0	n.s.
C02972	Dihydrolipoylprotein	1.585	n.s.
C11434	2-C-Methyl-D-erythritol_4-phosphate	0.0	n.s.
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	0.0	n.s.
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	0.0	n.s.
C00857	Deamino-NAD+	0.0	n.s.
C11432	1-Phenanthrol	0.0	n.s.
C11433	1-Methoxyphenanthrene	0.0	n.s.
C01179	3-(4-Hydroxyphenyl)pyruvate	0.0	n.s.
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	0.0	n.s.
C04824	Lipid_X	0.0	n.s.
C01170	UDP-N-acetyl-D-mannosamine	0.0	n.s.
C04411	(2R,3S)-3-Isopropylmalate	0.0	n.s.
C01172	beta-D-Glucose_6-phosphate	0.0	n.s.
C03393	4-Phospho-D-erythronate	0.0	n.s.
C00473	Retinol	0.0	n.s.
C14145	(3S)-3-Hydroxyadipyl-CoA	0.0	n.s.
C15650	2,3-Diketo-5-methylthiopentyl-1-phosphate	0.0	n.s.
C15651	2-Hydroxy-3-keto-5-methylthiopentenyl-1-phosphate	0.0	n.s.
C03557	2-Aminoethylphosphonate	0.0	n.s.
C03415	N2-Succinyl-L-ornithine	0.0	n.s.
C00670	sn-Glycero-3-phosphocholine	0.0	n.s.
C03892	Phosphatidylglycerophosphate	0.0	n.s.
C02412	Glycyl-tRNA(Gly)	-1.585	n.s.
C00680	meso-2,6-Diaminoheptanedioate	0.0	n.s.
C00683	(S)-Methylmalonyl-CoA	0.0	n.s.
C04287	3D-(3,5/4)-Trihydroxycyclohexane-1,2-dione	0.0	n.s.
C02839	L-Tyrosyl-tRNA(Tyr)	0.0	n.s.
C00689	alpha,alpha'-Trehalose_6-phosphate	0.0	n.s.
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	0.0	n.s.
C05378	beta-D-Fructose_1,6-bisphosphate	0.0	n.s.
C05379	Oxalosuccinate	0.0	n.s.
C20238	(2R)-Ethylmalonyl-CoA	0.0	n.s.
C20239	6-Carboxy-5,6,7,8-tetrahydropterin	0.0	n.s.
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	0.0	n.s.
C00514	D-Mannonate	0.0	n.s.
C00519	Hypotaurine	0.0	n.s.
C00921	Dihydropteroate	0.0	n.s.
C05465	Taurochenodeoxycholate	0.0	n.s.
C01674	Chitobiose	0.0	n.s.
C00458	dCTP	0.181	n.s.
C04895	7,8-Dihydroneopterin_3'-triphosphate	0.0	n.s.
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	0.0	n.s.
C04488	5-Methyl-5,6,7,8-tetrahydromethanopterin	0.0	n.s.
C00672	2-Deoxy-D-ribose_1-phosphate	0.0	n.s.
C00455	Nicotinamide_D-ribonucleotide	0.0	n.s.
C00338	Lipopolysaccharide	8.488	<0.05
C15973	Enzyme_N6-(dihydrolipoyl)lysine	1.585	n.s.
C15972	Enzyme_N6-(lipoyl)lysine	-1.585	<0.05
C15975	[Dihydrolipoyllysine-residue_(2-methylpropanoyl)transferase]_S-(3-methylbutanoyl)dihydrolipoyllysine	0.0	n.s.
C15974	3-Methyl-1-hydroxybutyl-ThPP	0.0	n.s.
C15977	[Dihydrolipoyllysine-residue_(2-methylpropanoyl)transferase]_S-(2-methylpropanoyl)dihydrolipoyllysine	0.0	n.s.
C15976	2-Methyl-1-hydroxypropyl-ThPP	0.0	n.s.
C15979	[Dihydrolipoyllysine-residue_(2-methylpropanoyl)transferase]_S-(2-methylbutanoyl)dihydrolipoyllysine	0.0	n.s.
C00330	Deoxyguanosine	0.0	n.s.
C00333	D-Galacturonate	0.0	n.s.
C00332	Acetoacetyl-CoA	0.0	n.s.
C00334	4-Aminobutanoate	0.0	n.s.
C00337	(S)-Dihydroorotate	0.0	n.s.
C00793	D-Cysteine	0.0	n.s.
C16220	3-Hydroxyoctadecanoyl-[acp]	0.0	n.s.
C05699	L-Selenocystathionine	0.0	n.s.
C04121	CMP-3-deoxy-D-manno-octulosonate	0.0	n.s.
C00350	Phosphatidylethanolamine	0.0	n.s.
C00636	D-Mannose_1-phosphate	0.0	n.s.
C00631	2-Phospho-D-glycerate	-0.256	<0.05
C00632	3-Hydroxyanthranilate	0.0	n.s.
C02527	Butanoylphosphate	0.0	n.s.
C01594	Linamarin	0.0	n.s.
C01219	CDP-4-dehydro-6-deoxy-D-glucose	0.0	n.s.
C00479	Propanal	0.0	n.s.
C00208	Maltose	0.0	n.s.
C00204	2-Dehydro-3-deoxy-D-gluconate	0.0	n.s.
C01213	(R)-Methylmalonyl-CoA	0.0	n.s.
C01212	UDP-N-acetylmuramoyl-L-alanine	0.0	n.s.
C07490	Trichloroethanol	0.0	n.s.
C01217	5,6,7,8-Tetrahydromethanopterin	0.0	n.s.
C00025	L-Glutamate	0.0	n.s.
C00024	Acetyl-CoA	0.014	n.s.
C00027	Hydrogen_peroxide	0.0	n.s.
C00026	2-Oxoglutarate	0.138	n.s.
C00021	S-Adenosyl-L-homocysteine	-0.379	n.s.
C00020	AMP	0.0	n.s.
C00022	Pyruvate	0.0	n.s.
C00143	5,10-Methylenetetrahydrofolate	0.179	n.s.
C00140	N-Acetyl-D-glucosamine	0.0	n.s.
C04556	4-Amino-2-methyl-5-phosphomethylpyrimidine	0.0	n.s.
C00029	UDP-glucose	0.0	n.s.
C00147	Adenine	0.0	n.s.
C00144	GMP	0.0	n.s.
C01079	Protoporphyrinogen_IX	0.0	n.s.
C06311	Galactitol_1-phosphate	0.0	n.s.
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	0.0	n.s.
C02730	2-Succinylbenzoate	0.0	n.s.
C02737	Phosphatidylserine	0.0	n.s.
C00312	L-Xylulose	0.0	n.s.
C02739	1-(5-Phospho-D-ribosyl)-ATP	0.0	n.s.
C00311	Isocitrate	0.0	n.s.
C05726	S-Substituted_L-cysteine	0.0	n.s.
C00700	XTP	0.0	n.s.
C00705	dCDP	0.0	n.s.
C06250	Holo-[carboxylase]	1.874	<0.05
C06251	Lauroyl-KDO2-lipid_IV(A)	0.0	n.s.
C02631	2-Isopropylmaleate	0.0	n.s.
C02637	3-Dehydroshikimate	0.0	n.s.
C04419	Carboxybiotin-carboxyl-carrier_protein	0.0	n.s.
C01528	Hydrogen_selenide	0.0	n.s.
C05401	3-beta-D-Galactosyl-sn-glycerol	0.0	n.s.
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	0.0	n.s.
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	0.0	n.s.
C04851	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol	0.0	n.s.
C01134	Pantetheine_4'-phosphate	0.0	n.s.
C01131	L-Rhamnulose_1-phosphate	0.0	n.s.
C11736	5-Fluorodeoxyuridine	0.0	n.s.
C02226	2-Methylmaleate	0.0	n.s.
C03511	L-Phenylalanyl-tRNA(Phe)	0.0	n.s.
C06032	D-erythro-3-Methylmalate	0.0	n.s.
C03287	L-Glutamyl_5-phosphate	0.0	n.s.
C02741	Phosphoribosyl-AMP	0.0	n.s.
C03125	L-Cysteinyl-tRNA(Cys)	0.0	n.s.
C03127	L-Isoleucyl-tRNA(Ile)	0.0	n.s.
C03692	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	0.0	n.s.
C20373	3-Hydroxyglutaryl-[acp]_methyl_ester	0.0	n.s.
C20372	3-Ketoglutaryl-[acp]_methyl_ester	0.0	n.s.
C20377	3-Hydroxypimeloyl-[acp]_methyl_ester	0.0	n.s.
