Compound_code	Metabolite_name	Indegree	Outdegree
C02504	alpha-Isopropylmalate	0	5
C00229	Acyl-carrier_protein	0	1
C16391	Trinitrotoluene	0	6
C16392	4-Hydroxylamino-2,6-dinitrotoluene	4	0
C03287	L-Glutamyl_5-phosphate	3	0
C00718	Amylose	3	0
C03125	L-Cysteinyl-tRNA(Cys)	1	0
C04146	all-trans-Octaprenyl_diphosphate	2	0
C03127	L-Isoleucyl-tRNA(Ile)	1	0
C03692	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	1	0
C02291	L-Cystathionine	0	4
C00362	dGMP	1	1
C00363	dTDP	0	2
C00008	ADP	3	4
C00007	Oxygen	0	1
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	1	0
C16519	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate	3	3
C00002	ATP	2	2
C00369	Starch	0	7
C03912	(S)-1-Pyrroline-5-carboxylate	4	5
C00804	Propynoate	1	0
C17556	di-trans,poly-cis-Undecaprenyl_phosphate	0	2
C01213	(R)-Methylmalonyl-CoA	0	7
C06022	UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine	1	1
C05665	3-Aminopropanal	0	1
C00254	Prephenate	1	4
C04652	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine	1	1
C05404	D-Gal_alpha_1->6D-Gal_alpha_1->6D-Glucose	0	1
C00258	D-Glycerate	1	0
C03508	L-2-Amino-3-oxobutanoic_acid	1	0
C00645	N-Acetyl-D-mannosamine	1	0
C00099	beta-Alanine	1	4
C00311	Isocitrate	6	5
C16393	2-Hydroxylamino-4,6-dinitrotoluene	2	0
C01242	S-Aminomethyldihydrolipoylprotein	1	1
C00491	L-Cystine	0	1
C00492	Raffinose	1	1
C03294	N-Formylmethionyl-tRNA	1	0
C00555	4-Aminobutyraldehyde	0	3
C00091	Succinyl-CoA	19	2
C00885	Isochorismate	0	3
C02051	Lipoylprotein	0	1
C00096	GDP-mannose	0	3
C00097	L-Cysteine	1	3
C05892	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysine	0	2
C00078	L-Tryptophan	0	2
C06613	trans-3-Chloroallyl_aldehyde	1	2
C06614	trans-3-Chloroacrylic_acid	2	1
C06615	cis-3-Chloroacrylic_acid	2	1
C05947	L-erythro-4-Hydroxyglutamate	3	2
C00073	L-Methionine	4	0
C00071	Aldehyde	2	0
C06755	Chloroacetic_acid	2	1
C02282	Glutaminyl-tRNA	1	3
C00074	Phosphoenolpyruvate	12	0
C00077	L-Ornithine	4	4
C10700	4'-Hydroxyacetophenone	2	0
C00337	(S)-Dihydroorotate	1	1
C00490	Itaconate	0	2
C00075	UTP	1	1
C02686	Galactosylceramide	2	0
C01019	6-Deoxy-L-galactose	0	1
C00437	N-Acetylornithine	4	5
C00243	Lactose	0	2
C00084	Acetaldehyde	0	5
C00083	Malonyl-CoA	1	2
C00082	L-Tyrosine	2	7
C00081	ITP	1	0
C01290	beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide	0	2
C14762	13(S)-HODE	0	1
C00407	L-Isoleucine	0	1
C00089	Sucrose	1	0
C00183	L-Valine	0	1
C05938	L-4-Hydroxyglutamate_semialdehyde	0	1
C00166	Phenylpyruvate	3	4
C00160	Glycolate	4	3
C01250	N-Acetyl-L-glutamate_5-semialdehyde	5	5
C00162	Fatty_acid	0	2
C00275	D-Mannose_6-phosphate	0	4
C01096	Sorbitol_6-phosphate	0	1
C01929	L-Histidinal	3	3
C06113	L-Aspartyl-tRNA(Asn)	1	0
C06112	L-Glutamyl-tRNA(Gln)	2	0
C05936	N4-Acetylaminobutanal	0	2
C04882	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine	2	1
C05335	L-Selenomethionine	1	0
C00068	Thiamin_diphosphate	4	8
C06754	Chloroacetaldehyde	1	2
C00343	Thioredoxin_disulfide	2	0
C20239	6-Carboxy-5,6,7,8-tetrahydropterin	2	0
C00103	D-Glucose_1-phosphate	3	0
C00100	Propanoyl-CoA	1	0
C00101	Tetrahydrofolate	3	0
C06032	D-erythro-3-Methylmalate	4	1
C00063	CTP	1	1
C00062	L-Arginine	0	2
C00064	L-Glutamine	9	9
C11811	1-Hydroxy-2-methyl-2-butenyl_4-diphosphate	3	0
C00860	L-Histidinol	0	4
C00286	dGTP	2	8
C00864	Pantothenate	4	0
C02576	Perillyl_aldehyde	0	2
C00522	(R)-Pantoate	0	3
C04272	(R)-2,3-Dihydroxy-3-methylbutanoate	1	3
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	2	2
C00577	D-Glyceraldehyde	0	1
C01149	4-Trimethylammoniobutanal	0	1
C01412	Butanal	0	2
C00342	Thioredoxin	0	2
C00361	dGDP	3	3
C13638	1-(4'-Hydroxyphenyl)ethanol	0	2
C00900	2-Acetolactate	2	1
C00173	Acyl-[acyl-carrier_protein]	1	0
C02226	2-Methylmaleate	6	4
C02670	D-Glucuronolactone	0	2
C00668	alpha-D-Glucose_6-phosphate	1	12
C03402	L-Asparaginyl-tRNA(Asn)	0	1
C05399	Melibiitol	0	1
C00179	Agmatine	2	0
C00988	2-Phosphoglycolate	0	3
C00117	D-Ribose_5-phosphate	1	6
C04181	3-Hydroxy-3-methyl-2-oxobutanoic_acid	7	1
C03090	5-Phosphoribosylamine	2	2
C00112	CDP	2	3
C00357	N-Acetyl-D-glucosamine_6-phosphate	1	1
C05698	Selenohomocysteine	1	1
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	2	2
C00119	5-Phospho-alpha-D-ribose_1-diphosphate	8	2
C00352	D-Glucosamine_6-phosphate	1	1
C00350	Phosphatidylethanolamine	1	0
C04895	7,8-Dihydroneopterin_3'-triphosphate	0	4
C04877	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate	0	2
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	1	2
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	2	1
C11924	Perillic_acid	2	0
C01179	3-(4-Hydroxyphenyl)pyruvate	11	3
C05752	Octanoyl-[acp]	1	1
C02631	2-Isopropylmaleate	5	1
C04411	(2R,3S)-3-Isopropylmalate	3	2
C01172	beta-D-Glucose_6-phosphate	6	3
C00267	alpha-D-Glucose	2	0
C16348	cis-3-Chloroallyl_aldehyde	1	2
C05817	(1R,6R)-6-Hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate	3	0
C01613	Stachyose	0	1
C00993	D-Alanyl-D-alanine	3	2
C00460	dUTP	1	1
C00463	Indole	1	0
C05125	2-(alpha-Hydroxyethyl)thiamine_diphosphate	10	4
C00120	Biotin	1	1
C00159	D-Mannose	1	0
C00122	Fumarate	11	0
C00123	L-Leucine	0	1
C00124	D-Galactose	12	3
C00011	CO2	1	2
C06548	Ethylene_oxide	0	2
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	0	2
C01962	Thiocysteine	1	0
C00206	dADP	3	1
C02412	Glycyl-tRNA(Gly)	1	0
C01165	L-Glutamate_5-semialdehyde	0	1
C00116	Glycerol	1	0
C14765	13-OxoODE	1	0
C02946	4-Acetamidobutanoate	2	0
C00327	L-Citrulline	4	0
C00104	IDP	0	1
C05973	2-Acyl-sn-glycero-3-phosphoethanolamine	0	1
C02554	L-Valyl-tRNA(Val)	1	0
C00079	L-Phenylalanine	4	3
C06142	1-Butanol	2	0
C05946	D-4-Hydroxy-2-oxoglutarate	1	1
C06002	(S)-Methylmalonate_semialdehyde	0	1
C00458	dCTP	1	9
C00459	dTTP	2	8
C01209	Malonyl-[acyl-carrier_protein]	2	1
C00721	Dextrin	4	0
C04691	2-Dehydro-3-deoxy-D-arabino-heptonate_7-phosphate	0	4
C00058	Formate	0	1
C01931	L-Lysyl-tRNA	1	0
C00046	RNA	0	4
C00036	Oxaloacetate	0	14
C00037	Glycine	1	6
C15973	Enzyme_N6-(dihydrolipoyl)lysine	0	3
C00035	GDP	3	4
C00033	Acetate	5	0
C00031	D-Glucose	1	0
C00137	myo-Inositol	1	0
C00135	L-Histidine	4	0
C00133	D-Alanine	0	3
C00334	4-Aminobutanoate	3	0
C00131	dATP	5	5
C00039	DNA	28	4
C16237	Protein_N6-(lipoyl)lysine	2	0
C16236	Protein_N6-(octanoyl)lysine	1	1
C05699	L-Selenocystathionine	0	1
C05635	5-Hydroxyindoleacetate	2	0
C05634	5-Hydroxyindoleacetaldehyde	0	2
C00295	Orotate	1	1
C06010	(S)-2-Acetolactate	4	6
C16239	Lipoyl-[acp]	0	2
C05130	Imidazole-4-acetaldehyde	0	1
C00446	alpha-D-Galactose_1-phosphate	3	1
C00445	5,10-Methenyltetrahydrofolate	5	5
C00637	Indole-3-acetaldehyde	0	2
C02612	(R)-2-Methylmalate	0	5
C00440	5-Methyltetrahydrofolate	0	1
C04281	L-1-Pyrroline-3-hydroxy-5-carboxylate	2	2
C01721	L-Fuculose	1	0
C00638	Long-chain_fatty_acid	0	1
C11453	2-C-Methyl-D-erythritol_2,4-cyclodiphosphate	0	3
C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine	2	3
C00448	trans,trans-Farnesyl_diphosphate	0	2
C00042	Succinate	2	23
C00047	L-Lysine	3	3
C02047	L-Leucyl-tRNA	1	0
C00044	GTP	2	0
C05985	2-Propynal	0	1
C01190	beta-D-Glucosyl-(1<->1)-ceramide	2	0
C14463	(R)-3-Hydroxy-3-methyl-2-oxopentanoate	7	1
C00048	Glyoxylate	4	2
