Compound_code	Metabolite_name	Importance_score	p_value
C20251	1-Keto-D-chiro-inositol	0.0	n.s.
C04377	5,10-Methylenetetrahydromethanopterin	-7.322	<0.05
C04376	5'-Phosphoribosyl-N-formylglycinamide	0.0	n.s.
C20396	Methylphosphonate	0.585	n.s.
C20258	(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate	0.0	n.s.
C03089	5-Methylthio-D-ribose	0.0	n.s.
C00861	L-Rhamnulose	0.0	n.s.
C00860	L-Histidinol	1.585	n.s.
C00329	D-Glucosamine	2.322	n.s.
C02962	D-Allose_6-phosphate	0.0	n.s.
C00864	Pantothenate	0.0	n.s.
C06311	Galactitol_1-phosphate	-7.17	<0.05
C04272	(R)-2,3-Dihydroxy-3-methylbutanoate	-2.248	n.s.
C01380	Ethylene_glycol	0.0	n.s.
C02170	Methylmalonate	-3.0	n.s.
C01419	Cys-Gly	5.209	n.s.
C01149	4-Trimethylammoniobutanal	3.0	n.s.
C01144	(S)-3-Hydroxybutanoyl-CoA	-2.939	n.s.
C04421	N-Succinyl-LL-2,6-diaminoheptanedioate	-0.737	n.s.
C06510	Adenosine-GDP-cobinamide	1.0	n.s.
C08325	Amygdalin	0.0	n.s.
C03402	L-Asparaginyl-tRNA(Asn)	-1.0	n.s.
C08734	Ammelide	0.0	n.s.
C03406	N-(L-Arginino)succinate	-4.392	n.s.
C05512	Deoxyinosine	-3.0	n.s.
C04181	3-Hydroxy-3-methyl-2-oxobutanoic_acid	0.0	n.s.
C07645	Aldophosphamide	4.044	n.s.
C07648	Thioguanine	0.0	n.s.
C04188	S-Methyl-5-thio-D-ribose_1-phosphate	0.0	n.s.
C05519	L-Allothreonine	0.0	n.s.
C00327	L-Citrulline	4.336	n.s.
C00692	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate	0.0	n.s.
C00691	2,4,6/3,5-Pentahydroxycyclohexanone	0.0	n.s.
C02463	Precorrin_2	0.0	n.s.
C05269	3-Oxohexanoyl-CoA	0.0	n.s.
C00695	Cholic_acid	0.0	n.s.
C18096	D-Allulose_6-phosphate	0.0	n.s.
C00269	CDP-diacylglycerol	1.138	n.s.
C00501	CDP-glucose	0.0	n.s.
C00506	L-Cysteate	4.644	n.s.
C11538	Cobalt-sirohydrochlorin	0.0	n.s.
C00504	Folate	0.0	n.s.
C00263	L-Homoserine	-0.222	n.s.
C00262	Hypoxanthine	0.0	n.s.
C00508	L-Ribulose	0.0	n.s.
C16216	3-Oxostearoyl-CoA	0.0	n.s.
C00267	alpha-D-Glucose	-0.628	n.s.
C00266	Glycolaldehyde	0.0	n.s.
C02637	3-Dehydroshikimate	2.807	n.s.
C00469	Ethanol	4.977	n.s.
C00402	D-Aspartate	0.0	n.s.
C01921	Glycocholate	0.0	n.s.
C00460	dUTP	5.044	n.s.
C00463	Indole	0.0	n.s.
C03319	dTDP-6-deoxy-L-mannose	0.0	n.s.
C00286	dGTP	3.755	n.s.
C00283	Hydrogen_sulfide	0.0	n.s.
C00282	Hydrogen	0.0	n.s.
C00322	2-Oxoadipate	0.0	n.s.
C04432	tRNA_containing_6-isopentenyladenosine	0.0	n.s.
C00320	Thiosulfate	0.0	n.s.
C00288	HCO3-	6.033	n.s.
C05688	L-Selenocysteine	0.0	n.s.
C00088	Nitrite	0.0	n.s.
C04691	2-Dehydro-3-deoxy-D-arabino-heptonate_7-phosphate	-2.322	n.s.
C01563	Carbamate	0.0	n.s.
C04051	5-Amino-4-imidazolecarboxyamide	-1.0	n.s.
C04053	5-Dehydro-4-deoxy-D-glucuronate	0.0	n.s.
C02265	D-Phenylalanine	0.0	n.s.
C05947	L-erythro-4-Hydroxyglutamate	0.0	n.s.
C05946	D-4-Hydroxy-2-oxoglutarate	0.0	n.s.
C06506	Adenosyl_cobyrinate_a,c_diamide	0.0	n.s.
C01209	Malonyl-[acyl-carrier_protein]	0.0	n.s.
C00217	D-Glutamate	-4.322	n.s.
C00214	Thymidine	0.0	n.s.
C00844	Prunasin	0.0	n.s.
C00212	Adenosine	2.17	n.s.
C00213	Sarcosine	0.0	n.s.
C00606	3-Sulfino-L-alanine	5.481	<0.05
C05840	Iminoaspartate	-3.0	n.s.
C00037	Glycine	5.772	<0.05
C00035	GDP	3.7	n.s.
C00033	Acetate	-2.585	n.s.
C00031	D-Glucose	-3.773	n.s.
C00137	myo-Inositol	-1.0	n.s.
C00136	Butanoyl-CoA	-6.524	<0.05
C00135	L-Histidine	3.97	n.s.
C00134	Putrescine	-2.115	n.s.
C00133	D-Alanine	3.03	n.s.
C02262	D-Galactosamine	0.0	n.s.
C05635	5-Hydroxyindoleacetate	-3.0	n.s.
C05634	5-Hydroxyindoleacetaldehyde	3.0	n.s.
C06508	Adenosyl_cobinamide	4.858	n.s.
C06509	Adenosyl_cobinamide_phosphate	3.369	n.s.
C00043	UDP-N-acetyl-alpha-D-glucosamine	-0.415	n.s.
C00041	L-Alanine	-5.17	n.s.
C00040	Acyl-CoA	4.248	n.s.
C00047	L-Lysine	-4.358	n.s.
C00046	RNA	-3.591	n.s.
C00044	GTP	-2.648	n.s.
C00049	L-Aspartate	1.394	n.s.
C00048	Glyoxylate	2.143	n.s.
C00739	D-Lysine	0.0	n.s.
C02642	3-Ureidopropionate	0.0	n.s.
C06481	L-Seryl-tRNA(Sec)	-4.858	n.s.
C20440	alpha-D-Ribose_1,2-cyclic_phosphate_5-phosphate	5.781	n.s.
C14899	3-Dehydro-L-gulonate_6-phosphate	0.0	n.s.
C00312	L-Xylulose	0.0	n.s.
C04236	(2S)-2-Isopropyl-3-oxosuccinate	0.0	n.s.
C01101	L-Ribulose_5-phosphate	0.0	n.s.
C04454	5-Amino-6-(5'-phospho-D-ribitylamino)uracil	-4.17	n.s.
C01103	Orotidine_5'-phosphate	0.0	n.s.
C04462	N-Succinyl-2-L-amino-6-oxoheptanedioate	0.0	n.s.
C00666	LL-2,6-Diaminoheptanedioate	3.716	n.s.
C03033	beta-D-Glucuronoside	0.0	n.s.
C05125	2-(alpha-Hydroxyethyl)thiamine_diphosphate	0.0	n.s.
C05122	Taurocholate	0.0	n.s.
C01131	L-Rhamnulose_1-phosphate	0.0	n.s.
C03680	4-Imidazolone-5-propanoate	0.0	n.s.
C03090	5-Phosphoribosylamine	-4.379	n.s.
C03688	Apo-[acyl-carrier-protein]	4.728	n.s.
C06002	(S)-Methylmalonate_semialdehyde	3.0	n.s.
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate	-2.248	n.s.
C06006	(S)-2-Aceto-2-hydroxybutanoate	3.0	n.s.
C00227	Acetyl_phosphate	0.0	n.s.
C16565	Aminopropylcadaverine	0.0	n.s.
C00954	Indole-3-acetate	-3.0	n.s.
C00957	Mercaptopyruvate	4.82	<0.05
C04302	N-(5-Phospho-D-ribosyl)anthranilate	-1.585	n.s.
C05345	beta-D-Fructose_6-phosphate	-5.033	n.s.
C00222	3-Oxopropanoate	0.0	n.s.
C00818	D-Glucarate	1.585	n.s.
C04900	Luteolin_7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]-4'-O-beta-D-glucuronide	0.0	n.s.
C00221	beta-D-Glucose	0.0	n.s.
C00429	5,6-Dihydrouracil	0.0	n.s.
C11472	D-glycero-beta-D-manno-Heptose_1,7-bisphosphate	0.0	n.s.
C00817	D-Altronate	0.585	n.s.
C03451	(R)-S-Lactoylglutathione	7.044	<0.05
C00036	Oxaloacetate	0.461	n.s.
C05466	Glycochenodeoxycholate	0.0	n.s.
C05841	Nicotinate_D-ribonucleoside	0.0	n.s.
C15809	Iminoglycine	0.0	n.s.
C02504	alpha-Isopropylmalate	0.0	n.s.
C05787	Bilirubin_beta-diglucuronide	0.0	n.s.
C03912	(S)-1-Pyrroline-5-carboxylate	0.0	n.s.
C11907	4,6-Dideoxy-4-oxo-dTDP-D-glucose	0.0	n.s.
C05545	Protein_N6,N6-dimethyl-L-lysine	0.0	n.s.
C05544	Protein_N6-methyl-L-lysine	0.0	n.s.
C05546	Protein_N6,N6,N6-trimethyl-L-lysine	0.0	n.s.
C00252	Isomaltose	0.0	n.s.
C00253	Nicotinate	0.0	n.s.
C00250	Pyridoxal	0.0	n.s.
C00251	Chorismate	0.0	n.s.
C00256	(R)-Lactate	0.0	n.s.
C05338	4-Hydroxyphenylacetyl-CoA	3.459	n.s.
C00255	Riboflavin	5.615	n.s.
C05336	Selenomethionyl-tRNA(Met)	-2.807	n.s.
C00392	Mannitol	7.577	<0.05
C00258	D-Glycerate	-0.83	n.s.
C00259	L-Arabinose	0.0	n.s.
C16596	5-Phenyl-1,3-oxazinane-2,4-dione	-4.044	n.s.
C11376	SN38_glucuronide	0.0	n.s.
C16595	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	4.044	n.s.
C01081	Thiamin_monophosphate	-4.17	n.s.
C03287	L-Glutamyl_5-phosphate	0.0	n.s.
C00559	Deoxyadenosine	3.0	n.s.
C00558	D-Tagaturonate	-6.459	<0.05
C00492	Raffinose	0.737	n.s.
C00493	Shikimate	-0.617	n.s.
C00555	4-Aminobutyraldehyde	3.0	n.s.
C00886	L-Alanyl-tRNA	-6.285	<0.05
C00498	ADP-glucose	-3.459	n.s.
C00499	Allantoate	7.555	<0.05
C11173	SN-38	0.0	n.s.
C00880	D-Galactonate	0.0	n.s.
C00078	L-Tryptophan	0.0	n.s.
C00079	L-Phenylalanine	-1.283	n.s.
C00073	L-Methionine	2.807	n.s.
C00071	Aldehyde	-4.565	n.s.
C02282	Glutaminyl-tRNA	-6.005	<0.05
C00074	Phosphoenolpyruvate	-6.828	<0.05
C00075	UTP	4.135	n.s.
C02972	Dihydrolipoylprotein	0.0	n.s.
C05766	Uroporphyrinogen_I	0.0	n.s.
C00131	dATP	-0.678	n.s.
C00039	DNA	0.0	n.s.
C03127	L-Isoleucyl-tRNA(Ile)	-7.592	<0.05
C00085	D-Fructose_6-phosphate	0.0	n.s.
C00084	Acetaldehyde	4.552	n.s.
C00083	Malonyl-CoA	-5.964	<0.05
C00082	L-Tyrosine	1.284	n.s.
C00081	ITP	0.0	n.s.
C00080	H+	0.0	n.s.
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	0.0	n.s.
C00909	Leukotriene_A4	0.0	n.s.
C00089	Sucrose	-0.322	n.s.
C04646	6-Thioinosine-5'-monophosphate	1.585	n.s.
C00670	sn-Glycero-3-phosphocholine	3.807	n.s.
C00671	(S)-3-Methyl-2-oxopentanoic_acid	-0.637	n.s.
C00672	2-Deoxy-D-ribose_1-phosphate	-4.524	n.s.
C00673	2-Deoxy-D-ribose_5-phosphate	-1.322	n.s.
C01250	N-Acetyl-L-glutamate_5-semialdehyde	0.678	n.s.
C00679	5-Dehydro-4-deoxy-D-glucarate	-3.322	n.s.
C01929	L-Histidinal	0.0	n.s.
C05936	N4-Acetylaminobutanal	3.0	n.s.
C00106	Uracil	-3.598	n.s.
C05839	cis-beta-D-Glucosyl-2-hydroxycinnamate	0.0	n.s.
C00105	UMP	0.0	n.s.
C00103	D-Glucose_1-phosphate	5.771	<0.05
C00100	Propanoyl-CoA	0.0	n.s.
C00101	Tetrahydrofolate	-4.265	n.s.
C02352	1,4-beta-D-Xylan	0.0	n.s.
C15556	L-3,4-Dihydroxybutan-2-one_4-phosphate	0.0	n.s.
C00108	Anthranilate	1.766	n.s.
C00109	2-Oxobutanoate	-3.755	n.s.
C02987	L-Glutamyl-tRNA(Glu)	0.0	n.s.
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	-5.248	n.s.
C06899	Chloral_hydrate	4.044	n.s.
C00360	dAMP	0.0	n.s.
C03175	Shikimate_3-phosphate	2.0	n.s.
C16698	N-Acetylmuramic_acid_6-phosphate	0.0	n.s.
C14463	(R)-3-Hydroxy-3-methyl-2-oxopentanoate	0.0	n.s.
C00361	dGDP	-4.248	n.s.
C05768	Coproporphyrinogen_I	0.0	n.s.
C00170	5'-Methylthioadenosine	0.0	n.s.
C02670	D-Glucuronolactone	3.0	n.s.
C00179	Agmatine	1.807	n.s.
C00178	Thymine	0.0	n.s.
C02995	Maltose_6'-phosphate	-4.644	n.s.
C03785	D-Tagatose_1,6-bisphosphate	-2.807	n.s.
C00447	Sedoheptulose_1,7-bisphosphate	0.0	n.s.
C04349	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate	0.0	n.s.
C04260	O-D-Alanyl-poly(ribitol_phosphate)	-5.459	n.s.
C20248	7-Carboxy-7-carbaguanine	4.807	n.s.
C07086	Phenylacetic_acid	0.0	n.s.
C01077	O-Acetyl-L-homoserine	0.0	n.s.
C04556	4-Amino-2-methyl-5-phosphomethylpyrimidine	0.0	n.s.
C11434	2-C-Methyl-D-erythritol_4-phosphate	0.0	n.s.
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	-2.0	n.s.
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	0.0	n.s.
C00857	Deamino-NAD+	3.907	n.s.
C01179	3-(4-Hydroxyphenyl)pyruvate	0.249	n.s.
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	-4.807	n.s.
C04411	(2R,3S)-3-Isopropylmalate	0.0	n.s.
C01172	beta-D-Glucose_6-phosphate	-2.126	n.s.
C00473	Retinol	4.044	n.s.
C00169	Carbamoyl_phosphate	-0.308	n.s.
C18796	(2R)-2-Hydroxy-2-methylbutanenitrile	0.0	n.s.
C08334	Lotaustralin	0.0	n.s.
C03892	Phosphatidylglycerophosphate	0.0	n.s.
C00681	1-Acyl-sn-glycerol_3-phosphate	5.664	n.s.
C00680	meso-2,6-Diaminoheptanedioate	0.921	n.s.
C02839	L-Tyrosyl-tRNA(Tyr)	-6.129	<0.05
C11545	Cobalt-precorrin_8	0.0	n.s.
C02553	L-Seryl-tRNA(Ser)	-4.858	n.s.
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	0.0	n.s.
C05378	beta-D-Fructose_1,6-bisphosphate	-5.392	n.s.
C00448	trans,trans-Farnesyl_diphosphate	0.0	n.s.
C16551	Alcophosphamide	-4.044	n.s.
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	1.379	n.s.
C00512	S-Benzoate_coenzyme_A	-3.459	n.s.
C00515	D-Ornithine	0.0	n.s.
C00514	D-Mannonate	0.0	n.s.
C16220	3-Hydroxyoctadecanoyl-[acp]	0.0	n.s.
C01672	Cadaverine	0.0	n.s.
C05465	Taurochenodeoxycholate	0.0	n.s.
C04297	CDP-4-dehydro-3,6-dideoxy-D-glucose	0.0	n.s.
C04294	5-(2-Hydroxyethyl)-4-methylthiazole	2.322	n.s.
C00458	dCTP	3.585	n.s.
C00459	dTTP	4.066	n.s.
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	-3.524	n.s.
C00455	Nicotinamide_D-ribonucleotide	0.0	n.s.
C01697	Galactitol	7.17	<0.05
C15972	Enzyme_N6-(lipoyl)lysine	1.585	n.s.
C00931	Porphobilinogen	0.0	n.s.
C00330	Deoxyguanosine	0.0	n.s.
C00333	D-Galacturonate	6.459	<0.05
C00332	Acetoacetyl-CoA	0.0	n.s.
C00334	4-Aminobutanoate	5.075	n.s.
C00337	(S)-Dihydroorotate	0.0	n.s.
C05699	L-Selenocystathionine	3.585	n.s.
C04688	(3R)-3-Hydroxytetradecanoyl-[acyl-carrier_protein]	0.0	n.s.
C04122	D-1-Aminopropan-2-ol_O-phosphate	-4.585	n.s.
C00350	Phosphatidylethanolamine	0.0	n.s.
C00636	D-Mannose_1-phosphate	0.0	n.s.
C00637	Indole-3-acetaldehyde	3.0	n.s.
C05979	Propane-1-ol	-4.555	n.s.
C02528	Chenodeoxycholate	0.0	n.s.
C02527	Butanoylphosphate	0.0	n.s.
C01594	Linamarin	0.0	n.s.
C01219	CDP-4-dehydro-6-deoxy-D-glucose	0.0	n.s.
C00208	Maltose	4.672	n.s.
C01001	Formylmethanofuran	0.0	n.s.
C05985	2-Propynal	3.0	n.s.
C00204	2-Dehydro-3-deoxy-D-gluconate	0.222	n.s.
C00206	dADP	-3.036	n.s.
C07490	Trichloroethanol	-4.044	n.s.
C01216	2-Dehydro-3-deoxy-D-galactonate	0.0	n.s.
C00025	L-Glutamate	2.766	n.s.
C00024	Acetyl-CoA	-2.609	n.s.
C00148	L-Proline	-3.787	<0.05
C00026	2-Oxoglutarate	-4.224	n.s.
C00021	S-Adenosyl-L-homocysteine	-4.19	n.s.
C00020	AMP	-0.115	n.s.
C00022	Pyruvate	-4.284	n.s.
C00143	5,10-Methylenetetrahydrofolate	4.592	n.s.
C00141	3-Methyl-2-oxobutanoic_acid	1.566	n.s.
C00029	UDP-glucose	4.689	n.s.
C00147	Adenine	0.149	n.s.
C00144	GMP	-1.399	n.s.
C01079	Protoporphyrinogen_IX	-2.585	n.s.
C05984	2-Hydroxybutanoic_acid	6.977	<0.05
C05729	R-S-Cysteinylglycine	5.209	n.s.
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	-0.893	n.s.
C03232	3-Phosphonooxypyruvate	1.138	n.s.
C02737	Phosphatidylserine	0.0	n.s.
C00099	beta-Alanine	4.261	n.s.
C03239	6-Amino-2-oxohexanoate	0.0	n.s.
C02739	1-(5-Phospho-D-ribosyl)-ATP	2.858	n.s.
C00647	Pyridoxamine_phosphate	0.0	n.s.
C05726	S-Substituted_L-cysteine	-5.209	n.s.
C00700	XTP	0.0	n.s.
C00827	Lactoyl-CoA	0.0	n.s.
C00705	dCDP	4.03	n.s.
C06250	Holo-[carboxylase]	6.611	<0.05
C01508	L-Lyxose	0.0	n.s.
C03194	(R)-1-Aminopropan-2-ol	0.0	n.s.
C04419	Carboxybiotin-carboxyl-carrier_protein	-6.033	<0.05
C01801	Deoxyribose	0.0	n.s.
C00314	Pyridoxine	0.0	n.s.
C05898	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	0.0	n.s.
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	4.17	n.s.
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	4.807	n.s.
C01134	Pantetheine_4'-phosphate	4.585	n.s.
C01137	S-Adenosylmethioninamine	0.0	n.s.
C00092	D-Glucose_6-phosphate	-5.141	n.s.
C01132	N-Acetyl-D-galactosamine	0.0	n.s.
C06037	Digalactosyl-diacylglycerol	1.0	n.s.
C03511	L-Phenylalanyl-tRNA(Phe)	-1.807	n.s.
C03512	L-Tryptophanyl-tRNA(Trp)	0.0	n.s.
C01100	L-Histidinol_phosphate	0.737	n.s.
C02188	Protein_lysine	0.0	n.s.
C12147	L-Threonine_O-3-phosphate	3.459	n.s.
C03284	L-3-Amino-isobutanoate	0.0	n.s.
C01102	O-Phospho-L-homoserine	0.0	n.s.
C06408	Precorrin_8X	0.0	n.s.
C02741	Phosphoribosyl-AMP	-3.524	n.s.
C03125	L-Cysteinyl-tRNA(Cys)	0.0	n.s.
C06407	Precorrin_4	0.0	n.s.
C06406	Precorrin_3B	0.0	n.s.
C03692	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	-1.0	n.s.
C20373	3-Hydroxyglutaryl-[acp]_methyl_ester	0.0	n.s.
C20372	3-Ketoglutaryl-[acp]_methyl_ester	0.0	n.s.
C20377	3-Hydroxypimeloyl-[acp]_methyl_ester	0.0	n.s.
C20376	3-Ketopimeloyl-[acp]_methyl_ester	0.0	n.s.
C05897	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	0.0	n.s.
C00804	Propynoate	-3.0	n.s.
C00969	3-Hydroxypropanal	5.524	n.s.
C05401	3-beta-D-Galactosyl-sn-glycerol	1.0	n.s.
C04257	N-Acetyl-D-mannosamine_6-phosphate	6.459	n.s.
C00966	2-Dehydropantoate	0.0	n.s.
C11540	Cobalt-precorrin_4	0.0	n.s.
C11542	Cobalt-precorrin_6	0.0	n.s.
C04916	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide	0.0	n.s.
C00415	Dihydrofolate	0.0	n.s.
C00416	Phosphatidate	-5.476	<0.05
C00417	cis-Aconitate	0.0	n.s.
C01005	O-Phospho-L-serine	0.0	n.s.
C04851	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol	0.0	n.s.
C01279	4-Amino-5-hydroxymethyl-2-methylpyrimidine	0.0	n.s.
C01798	D-Glucoside	0.0	n.s.
C04039	2,3-Dihydroxy-3-methylbutanoate	-2.807	n.s.
C00627	Pyridoxine_phosphate	0.0	n.s.
C02686	Galactosylceramide	-1.0	n.s.
C05576	3,4-Dihydroxyphenylethyleneglycol	0.0	n.s.
C05577	3,4-Dihydroxymandelaldehyde	0.0	n.s.
C03263	Coproporphyrinogen_III	2.585	n.s.
C00243	Lactose	0.0	n.s.
C00242	Guanine	1.837	n.s.
C00245	Taurine	0.0	n.s.
C00246	Butanoic_acid	0.0	n.s.
C00249	Hexadecanoic_acid	1.0	n.s.
