KO_code	Compound_codes
K00859	C00010,C00010
K01187	C00267,C00095,C00031,C02336,C00267,C00267,C02336
ATP-dependent_(EC:2.7.7.-)	
glucitol/sorbitol-specific	
K15724	
K02747	C06376
K02744	C06376,C06377
K02745	C06376
K02742	
K01439	C00666,C00666,C00666,C00666
K01438	C00077,C00077,C00077,C00077,C00077,C00327
ThDP-dependent	
K00925	C00227,C00227,C00227,C00227,C00033,C00227,C00227,C02876
K00926	C00014,C00011,C00169,C00014,C00011,C00169,C01563
K00928	C03082,C03082,C03082,C03082,C03082,C03082,C03082,C03082
phage_P1_late_gene_activator	
K01434	C02954,C02954
inner_membrane_subunit	
K05539	
K15834	
K02986	
K15342	
K02982	
K15833	
K02988	
AsmA_family	
K03583	
K02299	
K02568	C00244,C00088,C00088,C00244
K03580	
K03587	C04574
protein-glutamate_methyltransferase_(EC:2.1.1.80)	
K03585	
K03584	
K02562	
K02566	
K02564	C00085
K02297	
K01720	C04225
K12961	
flavoprotein_subunit_(EC:1.3.99.1)	
K02849	
DUF1307_family	
K02182	
K14065	
K12369	
K12368	
K03769	
K03768	
K03762	
K03761	
K03760	
DnaK_suppressor_protein	
K05879	C00111,C00111,C00111,C00111,C00111
K02168	
K09458	C05744,C05744,C05744,C05759,C05759,C05759,C05746,C05746,C05746,C05750,C05750,C05750,C05753,C05753,C05753,C05756,C05756,C05756,C05762,C05762,C05762,C16219,C16219,C16219,C20372,C20372,C20376,C20376
K16849	C00204,C00817
DNA-binding_transcriptional_regulator	
K05875	
catalytic_subunit	
K03169	
periplasmic	
K12291	
K12290	
K11921	
K11926	
K02362	
K11925	
K11928	
K02363	
K01139	C00035
beta_subunit_(EC:4.2.1.20)	
K07560	
SpmB_family	
K07263	
K10975	
K06195	
K06194	
K11720	
K06190	
K11104	
K11105	
K11107	
K11102	
K10985	C06377
K10984	C06377
K00666	
K00970	
K04770	
K07462	
E3_component_is_part_of_three_enzyme_complexes_(EC:1.8.1.4)	
