KO_code	Compound_codes
K00859	C00882,C00882
K01187	C00208,C00089,C00089,C00089
ATP-dependent_(EC:2.7.7.-)	
glucitol/sorbitol-specific	
K15724	
K02747	C01132
K02744	C01132,C02262
K02745	C01132
K02742	
K01439	C04421,C04421,C04421,C04421
K01438	C00437,C00437,C00437,C00437,C00437,C15532
ThDP-dependent	
K00925	C00033,C00033,C00033,C00033,C00227,C00033,C00033,C00163
K00926	C00169,C00014,C00169,C00014,C00169
K00928	C00049,C00049,C00049,C00049,C00049,C00049,C00049,C00049
phage_P1_late_gene_activator	
K01434	C00395,C00395
inner_membrane_subunit	
K05539	
K15834	
K02986	
K15342	
K02982	
K15833	
K02988	
AsmA_family	
K03583	
K02299	
K02568	C00088,C00244,C00244,C00088
K03580	
K03587	C05898
protein-glutamate_methyltransferase_(EC:2.1.1.80)	
K03585	
K03584	
K02562	
K02566	
K02564	C00352
K02297	
K01720	C02225
K12961	
flavoprotein_subunit_(EC:1.3.99.1)	
K02849	
DUF1307_family	
K02182	
K14065	
K12369	
K12368	
K03769	
K03768	
K03762	
K03761	
K03760	
DnaK_suppressor_protein	
K05879	C00184,C00184,C00184,C00184,C00184
K02168	
K09458	C01209,C03939,C03939,C01209,C01209,C03939,C01209,C05223,C05223,C01209,C05223,C01209,C05745,C01209,C05745,C05745,C01209,C05749,C01209,C05749,C05749,C01209,C05752,C05752,C01209,C05752,C01209,C05755,C05755,C01209,C05755,C01209,C05761,C05761,C01209,C05761,C05764,C01209,C05764,C05764,C01209,C19673,C01209,C19673,C01209,C20375,C01209,C20375
K16849	C00817,C00204
DNA-binding_transcriptional_regulator	
K05875	
catalytic_subunit	
K03169	
periplasmic	
K12291	
K12290	
K11921	
K11926	
K02362	
K11925	
K11928	
K02363	
K01139	C01228
beta_subunit_(EC:4.2.1.20)	
K07560	
SpmB_family	
K07263	
K10975	
K06195	
K06194	
K11720	
K06190	
K11104	
K11105	
K11107	
K11102	
K10985	C02262
K10984	C02262
K00666	
K00970	
K04770	
K07462	
E3_component_is_part_of_three_enzyme_complexes_(EC:1.8.1.4)	
