Compound_code	Metabolite_name	Importance_score	p_value
C00311	Isocitrate	0.0	n.s.
C00310	D-Xylulose	-7.943	n.s.
C00641	1,2-Diacyl-sn-glycerol	8.922	n.s.
C01931	L-Lysyl-tRNA	-9.502	n.s.
C00315	Spermidine	-4.626	n.s.
C01528	Hydrogen_selenide	9.18	n.s.
C00090	Catechol	-8.43	n.s.
C00091	Succinyl-CoA	8.559	n.s.
C00092	D-Glucose_6-phosphate	-8.561	n.s.
C00093	sn-Glycerol_3-phosphate	-9.175	n.s.
C00094	Sulfite	-6.106	n.s.
C00095	D-Fructose	7.811	n.s.
C02222	2-Maleylacetate	-9.641	n.s.
C14099	2-Naphthaldehyde	-10.47	n.s.
C06311	Galactitol_1-phosphate	8.087	n.s.
C07335	2-Amino-3-oxo-4-phosphonooxybutyrate	0.0	n.s.
C14090	1-Naphthaldehyde	-10.47	n.s.
C15667	5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole	-8.775	n.s.
C00077	L-Ornithine	-8.435	n.s.
C11941	Pinocarveol	-8.43	n.s.
C04732	5-Amino-6-(1-D-ribitylamino)uracil	9.529	n.s.
C06193	Guanosine_3'-phosphate	-8.886	n.s.
C11945	trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA	9.131	n.s.
C05172	Selenophosphoric_acid	-6.672	n.s.
C11947	3-Hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA	-9.131	n.s.
C04738	UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine	-9.147	n.s.
C17560	2-Polyprenyl-6-methoxy-1,4-benzoquinone	8.435	n.s.
C17561	2-Polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone	-8.435	n.s.
C00437	N-Acetylornithine	4.073	n.s.
C06427	(9Z,12Z,15Z)-Octadecatrienoic_acid	0.0	n.s.
C05775	alpha-Ribazole	8.69	n.s.
C03069	3-Methylcrotonyl-CoA	-9.131	n.s.
C00979	O-Acetyl-L-serine	-5.478	n.s.
C05778	Sirohydrochlorin	0.0	n.s.
C03063	2-Oxohept-3-enedioate	-2.807	n.s.
C05762	3-Oxohexadecanoyl-[acp]	9.79	<0.05
C00166	Phenylpyruvate	-6.415	n.s.
C00167	UDP-glucuronate	8.103	n.s.
C02988	L-Histidyl-tRNA(His)	-9.426	n.s.
C00163	Propanoate	9.791	n.s.
C02984	L-Aspartyl-tRNA(Asp)	-9.304	n.s.
C03267	beta-D-Fructose_2-phosphate	9.974	n.s.
C00575	3',5'-Cyclic_AMP	-9.445	n.s.
C19878	D-glycero-alpha-D-manno-Heptose_7-phosphate	-9.069	n.s.
C03263	Coproporphyrinogen_III	-7.349	n.s.
C02047	L-Leucyl-tRNA	-9.447	n.s.
C14787	(1S,2R)-Naphthalene_1,2-oxide	9.976	n.s.
C14786	(1R,2S)-Naphthalene_1,2-oxide	9.976	n.s.
C03082	4-Phospho-L-aspartate	-8.491	n.s.
C20253	Aminoacrylate	7.877	n.s.
C20396	Methylphosphonate	7.468	<0.05
C00341	Geranyl_diphosphate	0.0	n.s.
C00861	L-Rhamnulose	7.358	n.s.
C01063	6-Carboxyhexanoyl-CoA	8.418	n.s.
C02962	D-Allose_6-phosphate	7.714	n.s.
C00864	Pantothenate	-6.895	n.s.
C04272	(R)-2,3-Dihydroxy-3-methylbutanoate	8.375	n.s.
C00534	Pyridoxamine	0.0	n.s.
C01419	Cys-Gly	9.439	n.s.
C03360	4-Nitrophenyl_phosphate	8.017	n.s.
C04932	Lipid_A_disaccharide	-8.683	n.s.
C01146	2-Hydroxy-3-oxopropanoate	-7.763	n.s.
C04421	N-Succinyl-LL-2,6-diaminoheptanedioate	7.146	n.s.
C12448	Ecgonine_methyl_ester	8.83	n.s.
C06510	Adenosine-GDP-cobinamide	4.7	n.s.
C03561	(R)-3-Hydroxybutanoyl-CoA	-9.131	n.s.
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	-8.811	n.s.
C04242	5-Fluorodeoxyuridine_monophosphate	-8.5	n.s.
C03406	N-(L-Arginino)succinate	-7.209	n.s.
C05512	Deoxyinosine	-9.058	n.s.
C04186	5-Carboxymethyl-2-hydroxymuconate	-7.295	<0.05
C07645	Aldophosphamide	9.329	n.s.
C07648	Thioguanine	9.362	n.s.
C07649	5-FU	11.085	<0.05
C02353	2',3'-Cyclic_AMP	8.886	n.s.
C00327	L-Citrulline	7.14	n.s.
C00692	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate	-7.562	n.s.
C05268	(S)-Hydroxyhexanoyl-CoA	0.0	n.s.
C07836	D-glycero-beta-D-manno-Heptose_7-phosphate	0.0	n.s.
C05264	(S)-Hydroxydecanoyl-CoA	9.131	n.s.
C03232	3-Phosphonooxypyruvate	-9.953	n.s.
C05266	(S)-3-Hydroxyoctanoyl-CoA	0.0	n.s.
C07838	D-glycero-beta-D-manno-Heptose_1-phosphate	0.0	n.s.
C05260	(S)-3-Hydroxytetradecanoyl-CoA	0.0	n.s.
C05261	3-Oxotetradecanoyl-CoA	0.0	n.s.
C05262	(S)-3-Hydroxydodecanoyl-CoA	0.0	n.s.
C05263	3-Oxododecanoyl-CoA	0.0	n.s.
C14861	S-(2,2-Dichloro-1-hydroxy)ethyl_glutathione	-9.976	n.s.
C00269	CDP-diacylglycerol	-8.317	n.s.
C14863	2-(S-Glutathionyl)acetyl_glutathione	-9.976	n.s.
C14864	S-(2-Chloroacetyl)glutathione	-9.976	n.s.
C00507	L-Rhamnose	9.219	n.s.
C13624	Bisphenol_A	0.0	n.s.
C00263	L-Homoserine	0.0	n.s.
C00262	Hypoxanthine	8.5	n.s.
C13629	1,2-Bis(4-hydroxyphenyl)-2-propanol	0.0	n.s.
C16216	3-Oxostearoyl-CoA	11.326	<0.05
C00267	alpha-D-Glucose	7.929	n.s.
C00266	Glycolaldehyde	-10.176	n.s.
C00469	Ethanol	10.47	n.s.
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	-8.611	n.s.
C00461	Chitin	0.0	n.s.
C00460	dUTP	0.0	n.s.
C00463	Indole	-9.324	n.s.
C03319	dTDP-6-deoxy-L-mannose	0.0	n.s.
C12835	2,5-Dichloro-4-oxohex-2-enedioate	0.0	n.s.
C12834	2,5-Dichloro-carboxymethylenebut-2-en-4-olide	0.0	n.s.
C00286	dGTP	-8.944	n.s.
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	-8.82	n.s.
C00283	Hydrogen_sulfide	-0.637	n.s.
C16391	Trinitrotoluene	8.7	n.s.
C00320	Thiosulfate	0.0	n.s.
C12838	trans-4-Carboxymethylenebut-2-en-4-olide	9.773	n.s.
C00842	dTDP-glucose	-8.889	n.s.
C05427	Phytyl_diphosphate	8.69	n.s.
C01151	D-Ribose_1,5-bisphosphate	-7.827	n.s.
C01563	Carbamate	-9.87	n.s.
C04051	5-Amino-4-imidazolecarboxyamide	-9.304	n.s.
C04052	5-Carboxy-2-oxohept-3-enedioate	7.555	<0.05
C02262	D-Galactosamine	8.046	<0.05
C02265	D-Phenylalanine	7.989	n.s.
C05947	L-erythro-4-Hydroxyglutamate	0.0	n.s.
C15815	C15815	8.299	n.s.
C02191	Protoporphyrin	8.704	n.s.
C01367	3'-AMP	-8.886	n.s.
C11583	4-Glutathionyl_cyclophosphamide	-9.976	n.s.
C00219	Arachidonate	8.371	n.s.
C00601	Phenylacetaldehyde	5.907	n.s.
C00217	D-Glutamate	5.624	n.s.
C00214	Thymidine	-6.759	n.s.
C01168	Pseudouridine_5'-phosphate	-7.704	<0.05
C00212	Adenosine	6.015	n.s.
C13309	2-Phytyl-1,4-naphthoquinone	-5.771	n.s.
C05840	Iminoaspartate	-6.895	n.s.
C06398	ADP-L-glycero-beta-D-manno-heptose	-9.281	n.s.
C00035	GDP	-9.703	<0.05
C00032	Heme	5.0	n.s.
C00033	Acetate	8.885	n.s.
C00031	D-Glucose	-9.336	n.s.
C00137	myo-Inositol	-9.547	n.s.
C00136	Butanoyl-CoA	-10.671	<0.05
C02814	Benzene-1,2,4-triol	-8.43	n.s.
C00134	Putrescine	-5.812	n.s.
C00133	D-Alanine	10.181	n.s.
C04043	3,4-Dihydroxyphenylacetaldehyde	-7.762	n.s.
C00131	dATP	-8.036	n.s.
C05931	N-Succinyl-L-glutamate	8.175	n.s.
C03221	2-trans-Dodecenoyl-CoA	-7.93	n.s.
C02723	N-Methylputrescine	7.762	n.s.
C06508	Adenosyl_cobinamide	8.6	n.s.
C05730	Glutathionylspermidine	0.0	n.s.
C00043	UDP-N-acetyl-alpha-D-glucosamine	-8.597	n.s.
C00042	Succinate	11.202	<0.05
C00041	L-Alanine	-9.152	n.s.
C00040	Acyl-CoA	9.187	n.s.
C00047	L-Lysine	9.502	n.s.
C00046	RNA	11.369	<0.05
C05280	cis,cis-3,6-Dodecadienoyl-CoA	9.311	n.s.
C00044	GTP	8.803	n.s.
C00793	D-Cysteine	8.791	n.s.
C00049	L-Aspartate	-11.381	<0.05
C00048	Glyoxylate	-9.879	<0.05
C02642	3-Ureidopropionate	-9.886	n.s.
C06481	L-Seryl-tRNA(Sec)	8.904	n.s.
C20440	alpha-D-Ribose_1,2-cyclic_phosphate_5-phosphate	1.585	n.s.
C06482	L-Selenocysteinyl-tRNA(Sec)	-8.904	n.s.
C14899	3-Dehydro-L-gulonate_6-phosphate	-8.664	n.s.
C04230	1-Acyl-sn-glycero-3-phosphocholine	-8.371	n.s.
C04233	2-Acyl-sn-glycero-3-phosphocholine	-8.371	n.s.
C01101	L-Ribulose_5-phosphate	-9.079	n.s.
C01100	L-Histidinol_phosphate	5.816	n.s.
C16217	3-Hydroxyoctadecanoyl-CoA	-11.326	<0.05
C04462	N-Succinyl-2-L-amino-6-oxoheptanedioate	-6.282	n.s.
C00666	LL-2,6-Diaminoheptanedioate	8.737	n.s.
C04756	O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine	0.0	n.s.
C14859	Chloroacetyl_chloride	9.976	n.s.
C05125	2-(alpha-Hydroxyethyl)thiamine_diphosphate	0.0	n.s.
C01209	Malonyl-[acyl-carrier_protein]	10.44	n.s.
C06001	(S)-3-Hydroxyisobutyrate	9.131	n.s.
C06000	(S)-3-Hydroxyisobutyryl-CoA	-9.131	n.s.
C06002	(S)-Methylmalonate_semialdehyde	-8.939	n.s.
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate	8.375	n.s.
C06006	(S)-2-Aceto-2-hydroxybutanoate	-10.151	n.s.
C16565	Aminopropylcadaverine	-8.925	n.s.
C18216	4-Hydroxyphenyl-4-hydroxybenzoate	6.794	n.s.
C00957	Mercaptopyruvate	0.0	n.s.
C00603	(-)-Ureidoglycolate	-7.322	n.s.
C05345	beta-D-Fructose_6-phosphate	-6.665	n.s.
C00222	3-Oxopropanoate	5.697	n.s.
C00819	D-Glutamine	0.0	n.s.
C00221	beta-D-Glucose	-9.615	n.s.
C00429	5,6-Dihydrouracil	9.886	n.s.
C11472	D-glycero-beta-D-manno-Heptose_1,7-bisphosphate	0.0	n.s.
C01031	S-Formylglutathione	7.707	n.s.
C00817	D-Altronate	-7.52	n.s.
C03979	2-Dehydro-3-deoxy-L-rhamnonate	6.755	n.s.
C03451	(R)-S-Lactoylglutathione	8.83	n.s.
C00036	Oxaloacetate	8.431	<0.05
C05223	Dodecanoyl-[acyl-carrier_protein]	10.44	n.s.
C05841	Nicotinate_D-ribonucleoside	-8.874	n.s.
C15809	Iminoglycine	8.299	n.s.
C00380	Cytosine	0.0	n.s.
C03972	2,3,4,5-Tetrahydrodipicolinate	0.0	n.s.
C03912	(S)-1-Pyrroline-5-carboxylate	0.0	n.s.
C00253	Nicotinate	-6.328	n.s.
C00250	Pyridoxal	-5.919	n.s.
C00251	Chorismate	-6.82	n.s.
C00256	(R)-Lactate	5.755	n.s.
C00257	D-Gluconic_acid	7.93	n.s.
C00254	Prephenate	0.0	n.s.
C00255	Riboflavin	9.197	n.s.
C00392	Mannitol	8.788	n.s.
C11278	Aflatoxin_B1exo-8,9-epoxide-GSH	-9.976	n.s.
C00259	L-Arabinose	9.878	n.s.
C05332	Phenethylamine	7.762	n.s.
C00395	Penicillin	8.229	n.s.
C16595	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	8.124	n.s.
C01081	Thiamin_monophosphate	-8.219	n.s.
C01083	alpha,alpha-Trehalose	7.901	n.s.
C00559	Deoxyadenosine	6.015	n.s.
C00558	D-Tagaturonate	9.807	n.s.
C00492	Raffinose	0.0	n.s.
C16388	(6Z,9Z,12Z,15Z,18Z)-3-Hydroxytetracosapenta-6,9,12,15,18-enoyl-CoA	-9.131	n.s.
C16387	(2E,6Z,9Z,12Z,15Z,18Z)-Tetracosahexa-2,6,9,12,15,18-enoyl-CoA	9.131	n.s.
C00886	L-Alanyl-tRNA	-9.925	n.s.
C00885	Isochorismate	4.524	n.s.
C01322	RX	9.976	n.s.
C00498	ADP-glucose	-5.484	n.s.
C00499	Allantoate	3.17	n.s.
C00881	Deoxycytidine	-8.874	n.s.
C13634	2,3-Bis(4-hydroxyphenyl)-1,2-propanediol	-8.43	n.s.
C00078	L-Tryptophan	9.276	n.s.
C00079	L-Phenylalanine	-5.802	n.s.
C00072	Ascorbate	9.665	n.s.
C00073	L-Methionine	-8.587	n.s.
C00071	Aldehyde	-10.47	n.s.
C01944	Octanoyl-CoA	0.0	n.s.
C14857	1,1-Dichloroethylene_epoxide	9.976	n.s.
C00074	Phosphoenolpyruvate	-9.553	<0.05
C00075	UTP	8.331	n.s.
C14856	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	-9.976	n.s.
C06397	ADP-D-glycero-beta-D-manno-heptose	7.435	n.s.
C16186	L-Ascorbate_6-phosphate	-8.454	n.s.
C00279	D-Erythrose_4-phosphate	7.824	n.s.
C02350	(S)(+)-Allantoin	8.388	n.s.
C00085	D-Fructose_6-phosphate	7.792	n.s.
C00084	Acetaldehyde	11.2	<0.05
C02355	2',3'-Cyclic_UMP	8.886	n.s.
C00082	L-Tyrosine	5.946	n.s.
C00081	ITP	6.755	n.s.
C01290	beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide	9.371	n.s.
C00160	Glycolate	-5.741	n.s.
C04494	Guanosine_3'-diphosphate_5'-triphosphate	10.314	n.s.
C00879	D-Galactarate	8.943	n.s.
C04642	2-Hydroxy-5-carboxymethylmuconate_semialdehyde	-6.19	n.s.
C00089	Sucrose	-11.951	<0.05
C00088	Nitrite	0.0	n.s.
C01888	Aminoacetone	7.762	n.s.
C00671	(S)-3-Methyl-2-oxopentanoic_acid	6.885	n.s.
C00672	2-Deoxy-D-ribose_1-phosphate	10.114	n.s.
C00673	2-Deoxy-D-ribose_5-phosphate	-9.768	n.s.
C01250	N-Acetyl-L-glutamate_5-semialdehyde	0.0	n.s.
C00679	5-Dehydro-4-deoxy-D-glucarate	6.807	n.s.
C00106	Uracil	-9.827	<0.05
C20373	3-Hydroxyglutaryl-[acp]_methyl_ester	-10.672	<0.05
C00104	IDP	8.401	n.s.
C00105	UMP	-5.242	n.s.
C00103	D-Glucose_1-phosphate	-9.152	n.s.
C00100	Propanoyl-CoA	-11.63	<0.05
C00101	Tetrahydrofolate	-8.76	n.s.
C15556	L-3,4-Dihydroxybutan-2-one_4-phosphate	-8.335	n.s.
C00109	2-Oxobutanoate	10.764	<0.05
C02987	L-Glutamyl-tRNA(Glu)	8.484	n.s.
C16200	Phenylboronic_acid	8.43	n.s.
C04706	cis-2-Chloro-4-carboxymethylenebut-2-en-1,4-olide	9.773	n.s.
C01344	dIDP	8.401	n.s.
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	7.276	n.s.
C05764	Hexadecanoyl-[acp]	10.44	n.s.
C06899	Chloral_hydrate	8.124	n.s.
C05761	Tetradecanoyl-[acp]	10.44	n.s.
C00009	Orthophosphate	-8.512	n.s.
C05763	trans-Hexadec-2-enoyl-[acp]	-9.872	n.s.
C03175	Shikimate_3-phosphate	-5.895	n.s.
C05600	2-Hydroxyhepta-2,4-dienedioate	-2.0	n.s.
C00361	dGDP	-6.267	n.s.
C05768	Coproporphyrinogen_I	-8.791	n.s.
C00173	Acyl-[acyl-carrier_protein]	-8.14	n.s.
C00170	5'-Methylthioadenosine	0.0	n.s.
C14805	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	-9.976	n.s.
C02992	L-Threonyl-tRNA(Thr)	-11.183	<0.05
C00179	Agmatine	-7.644	n.s.
C00178	Thymine	-8.611	n.s.
C05938	L-4-Hydroxyglutamate_semialdehyde	9.129	n.s.
C02995	Maltose_6'-phosphate	-6.907	n.s.
C18239	Precursor_Z	6.492	n.s.
C03090	5-Phosphoribosylamine	8.91	n.s.
C06676	4-Sulfolactone	8.83	n.s.
C00168	Hydroxypyruvate	8.34	n.s.
C01079	Protoporphyrinogen_IX	-8.134	n.s.
C11437	1-Deoxy-D-xylulose_5-phosphate	-5.392	n.s.
C18310	3-Chloro-2-methylmaleylacetate	-9.773	n.s.
C01179	3-(4-Hydroxyphenyl)pyruvate	0.0	n.s.
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	-9.384	n.s.
C00475	Cytidine	-8.874	n.s.
C04824	Lipid_X	6.714	n.s.
C01170	UDP-N-acetyl-D-mannosamine	0.0	n.s.
C01172	beta-D-Glucose_6-phosphate	-6.285	n.s.
C03393	4-Phospho-D-erythronate	-7.768	n.s.
C00473	Retinol	8.124	n.s.
C06178	1-Methylpyrrolinium	-7.762	n.s.
C00169	Carbamoyl_phosphate	0.0	n.s.
C14803	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	-9.976	n.s.
C00526	Deoxyuridine	8.5	n.s.
C03892	Phosphatidylglycerophosphate	-9.386	n.s.
C00681	1-Acyl-sn-glycerol_3-phosphate	-8.584	n.s.
C00680	meso-2,6-Diaminoheptanedioate	-7.974	n.s.
C05279	trans,cis-Lauro-2,6-dienoyl-CoA	-9.311	n.s.
C14804	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	-9.976	n.s.
C02839	L-Tyrosyl-tRNA(Tyr)	-9.461	n.s.
C05273	trans-Tetradec-2-enoyl-CoA	-7.93	n.s.
C05272	trans-Hexadec-2-enoyl-CoA	-7.793	n.s.
C05378	beta-D-Fructose_1,6-bisphosphate	7.671	n.s.
C00448	trans,trans-Farnesyl_diphosphate	7.939	n.s.
C05760	trans-Tetradec-2-enoyl-[acp]	-9.872	n.s.
C05276	trans-Oct-2-enoyl-CoA	-7.93	n.s.
C05275	trans-Dec-2-enoyl-CoA	-7.93	n.s.
C02554	L-Valyl-tRNA(Val)	-8.492	n.s.
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	-4.532	n.s.
C00514	D-Mannonate	3.907	n.s.
C16220	3-Hydroxyoctadecanoyl-[acp]	-10.672	<0.05
C00921	Dihydropteroate	-6.322	n.s.
C14874	Glutathione_episulfonium_ion	-9.976	n.s.
C14871	S-(Formylmethyl)glutathione	-9.976	n.s.
C14870	2-Bromoacetaldehyde	9.976	n.s.
C00458	dCTP	-9.408	n.s.
C04895	7,8-Dihydroneopterin_3'-triphosphate	-8.585	n.s.
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	-8.362	n.s.
C12621	trans-3-Hydroxycinnamate	8.322	n.s.
C12623	trans-2,3-Dihydroxycinnamate	-8.322	n.s.
C00455	Nicotinamide_D-ribonucleotide	8.874	n.s.
C15973	Enzyme_N6-(dihydrolipoyl)lysine	9.508	n.s.
C00330	Deoxyguanosine	4.328	n.s.
C00332	Acetoacetyl-CoA	-5.277	n.s.
C00334	4-Aminobutanoate	-6.392	n.s.
C04121	CMP-3-deoxy-D-manno-octulosonate	-3.868	n.s.
C00299	Uridine	10.735	<0.05
C00636	D-Mannose_1-phosphate	0.0	n.s.
C00631	2-Phospho-D-glycerate	0.0	n.s.
C05974	2-Acyl-sn-glycero-3-phosphoserine	-8.371	n.s.
C04044	3-(2,3-Dihydroxyphenyl)propanoate	-8.322	n.s.
C00638	Long-chain_fatty_acid	8.14	n.s.
C05973	2-Acyl-sn-glycero-3-phosphoethanolamine	-5.644	n.s.
C16221	(2E)-Octadecenoyl-[acp]	-9.872	n.s.
C00208	Maltose	-7.907	n.s.
C00204	2-Dehydro-3-deoxy-D-gluconate	6.829	n.s.
C01213	(R)-Methylmalonyl-CoA	8.219	n.s.
C00206	dADP	-6.267	n.s.
C07490	Trichloroethanol	-8.124	n.s.
C12248	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate	-7.748	n.s.
C00025	L-Glutamate	-4.448	n.s.
C00024	Acetyl-CoA	-9.357	<0.05
C00148	L-Proline	-4.346	n.s.
C00149	(S)-Malate	4.853	n.s.
C00020	AMP	-5.281	n.s.
C00022	Pyruvate	9.204	n.s.
C16615	6-Methylthiopurine_5'-monophosphate_ribonucleotide	-9.362	n.s.
C00140	N-Acetyl-D-glucosamine	7.755	n.s.
C00141	3-Methyl-2-oxobutanoic_acid	6.929	n.s.
C00146	Phenol	-8.43	n.s.
C00147	Adenine	-5.273	n.s.
C05998	3-Hydroxyisovaleryl-CoA	9.131	n.s.
C11434	2-C-Methyl-D-erythritol_4-phosphate	0.0	n.s.
C05807	2-Polyprenylphenol	9.061	n.s.
C05729	R-S-Cysteinylglycine	9.439	n.s.
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	-6.066	n.s.
C04633	(3R)-3-Hydroxypalmitoyl-[acyl-carrier_protein]	-10.258	<0.05
C02737	Phosphatidylserine	-7.214	n.s.
C04635	1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine	0.0	n.s.
C00312	L-Xylulose	9.077	n.s.
C02739	1-(5-Phospho-D-ribosyl)-ATP	8.362	n.s.
C00647	Pyridoxamine_phosphate	0.0	n.s.
C05726	S-Substituted_L-cysteine	-9.439	n.s.
C02354	2',3'-Cyclic_CMP	8.886	n.s.
C00705	dCDP	-2.807	n.s.
C11821	5-Hydroxyisourate	7.748	n.s.
C02320	R-S-Glutathione	-9.976	n.s.
C06473	2-Keto-D-gluconic_acid	0.0	n.s.
C00314	Pyridoxine	-6.328	n.s.
C12455	5-Aminopentanal	-7.762	n.s.
C04225	(Z)-But-2-ene-1,2,3-tricarboxylate	10.017	n.s.
C05593	3-Hydroxyphenylacetate	7.57	<0.05
C02225	2-Methylcitrate	-5.129	n.s.
C00750	Spermine	0.0	n.s.
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	8.219	n.s.
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	9.384	n.s.
C01134	Pantetheine_4'-phosphate	-8.811	n.s.
C01137	S-Adenosylmethioninamine	0.0	n.s.
C01131	L-Rhamnulose_1-phosphate	-7.989	n.s.
C01132	N-Acetyl-D-galactosamine	7.977	<0.05
C11946	cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA	9.131	n.s.
C06037	Digalactosyl-diacylglycerol	12.079	<0.05
C03512	L-Tryptophanyl-tRNA(Trp)	-9.226	n.s.
