Compound_code	Metabolite_name	Importance_score	p_value
C00508	L-Ribulose	-9.162	n.s.
C05839	cis-beta-D-Glucosyl-2-hydroxycinnamate	11.916	<0.05
C05838	cis-2-Hydroxycinnamate	-11.916	<0.05
C00364	dTMP	-4.307	n.s.
C00365	dUMP	-6.035	n.s.
C00362	dGMP	-6.637	n.s.
C00363	dTDP	9.476	n.s.
C00360	dAMP	-9.25	n.s.
C00008	ADP	-7.026	n.s.
C00007	Oxygen	0.0	n.s.
C00006	NADP+	9.106	n.s.
C00005	NADPH	-9.935	n.s.
C00003	NAD+	7.048	n.s.
C00002	ATP	10.369	<0.05
C00369	Starch	5.497	n.s.
C05703	Methaneselenol	-8.842	n.s.
C00376	Retinal	-5.476	n.s.
C16619	6-Thioguanosine_monophosphate	-9.408	n.s.
C16618	6-Thioxanthine_5'-monophosphate	-7.459	n.s.
C02612	(R)-2-Methylmalate	6.229	n.s.
C04652	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine	-8.774	n.s.
C16615	6-Methylthiopurine_5'-monophosphate_ribonucleotide	-9.809	n.s.
C16614	6-Methylmercaptopurine	9.809	n.s.
C03742	(S)-4-Hydroxymandelonitrile	-11.916	<0.05
C00645	N-Acetyl-D-mannosamine	-3.293	<0.05
C00099	beta-Alanine	-7.889	n.s.
C00647	Pyridoxamine_phosphate	0.0	n.s.
C00310	D-Xylulose	-8.52	n.s.
C01242	S-Aminomethyldihydrolipoylprotein	5.381	n.s.
C01931	L-Lysyl-tRNA	-9.162	n.s.
C00315	Spermidine	-4.322	n.s.
C00314	Pyridoxine	4.248	n.s.
C00091	Succinyl-CoA	8.527	n.s.
C00760	Cellulose	10.916	<0.05
C00093	sn-Glycerol_3-phosphate	8.044	n.s.
C00094	Sulfite	0.0	n.s.
C00095	D-Fructose	-8.416	n.s.
C00096	GDP-mannose	7.614	n.s.
C00097	L-Cysteine	-10.344	<0.05
C14099	2-Naphthaldehyde	-5.476	n.s.
C04633	(3R)-3-Hydroxypalmitoyl-[acyl-carrier_protein]	-8.866	n.s.
C00071	Aldehyde	-5.476	n.s.
C07335	2-Amino-3-oxo-4-phosphonooxybutyrate	0.0	n.s.
C14090	1-Naphthaldehyde	-5.476	n.s.
C00189	Ethanolamine	-7.839	n.s.
C15667	5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole	8.966	n.s.
C00378	Thiamine	0.0	n.s.
C06196	2'-Deoxyinosine_5'-phosphate	-8.771	n.s.
C04732	5-Amino-6-(1-D-ribitylamino)uracil	5.044	n.s.
C06193	Guanosine_3'-phosphate	0.0	n.s.
C04734	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	0.0	n.s.
C04738	UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine	-8.934	n.s.
C17560	2-Polyprenyl-6-methoxy-1,4-benzoquinone	8.618	n.s.
C17561	2-Polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone	-8.618	n.s.
C06199	Hordenine	-3.585	n.s.
C00828	Menaquinone	-8.618	n.s.
C05774	Cobinamide	0.0	n.s.
C00185	Cellobiose	11.916	<0.05
C00870	4-Nitrophenol	-9.122	n.s.
C03063	2-Oxohept-3-enedioate	0.0	n.s.
C00166	Phenylpyruvate	7.135	n.s.
C00167	UDP-glucuronate	-6.943	n.s.
C02988	L-Histidyl-tRNA(His)	-6.426	n.s.
C00180	Benzoate	0.0	n.s.
C00163	Propanoate	-6.644	n.s.
C02984	L-Aspartyl-tRNA(Asp)	-10.01	n.s.
C02987	L-Glutamyl-tRNA(Glu)	-7.439	n.s.
C19878	D-glycero-alpha-D-manno-Heptose_7-phosphate	0.0	n.s.
C00169	Carbamoyl_phosphate	-5.778	n.s.
C02047	L-Leucyl-tRNA	-9.672	n.s.
C06567	Penicilloic_acid	-8.224	n.s.
C00439	N-Formimino-L-glutamate	0.0	n.s.
C03082	4-Phospho-L-aspartate	-4.361	n.s.
C04377	5,10-Methylenetetrahydromethanopterin	-9.776	n.s.
C04376	5'-Phosphoribosyl-N-formylglycinamide	9.578	n.s.
C20258	(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate	3.55	n.s.
C03089	5-Methylthio-D-ribose	0.0	n.s.
C00861	L-Rhamnulose	9.063	n.s.
C01063	6-Carboxyhexanoyl-CoA	9.867	n.s.
C00329	D-Glucosamine	0.0	n.s.
C02962	D-Allose_6-phosphate	10.712	n.s.
C00864	Pantothenate	-4.644	n.s.
C04272	(R)-2,3-Dihydroxy-3-methylbutanoate	-9.433	n.s.
C01380	Ethylene_glycol	6.322	n.s.
C04832	Coenzyme_M_7-mercaptoheptanoylthreonine-phosphate_heterodisulfide	0.0	<0.05
C01419	Cys-Gly	10.103	n.s.
C03360	4-Nitrophenyl_phosphate	9.122	n.s.
C04932	Lipid_A_disaccharide	6.066	n.s.
C04421	N-Succinyl-LL-2,6-diaminoheptanedioate	0.0	n.s.
C06510	Adenosine-GDP-cobinamide	0.0	n.s.
C06041	Glycerophosphoglycoglycerolipid	-1.585	n.s.
C06040	Diglucosyl-diacylglycerol	1.585	n.s.
C08325	Amygdalin	11.916	<0.05
C03402	L-Asparaginyl-tRNA(Asn)	-11.081	<0.05
C03406	N-(L-Arginino)succinate	7.451	n.s.
C05512	Deoxyinosine	0.0	n.s.
C04181	3-Hydroxy-3-methyl-2-oxobutanoic_acid	0.0	n.s.
C07645	Aldophosphamide	5.476	n.s.
C07648	Thioguanine	9.809	n.s.
C07649	5-FU	7.775	n.s.
C05519	L-Allothreonine	0.0	n.s.
C02353	2',3'-Cyclic_AMP	0.0	n.s.
C01962	Thiocysteine	-8.384	n.s.
C00692	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate	-7.267	n.s.
C00691	2,4,6/3,5-Pentahydroxycyclohexanone	0.0	n.s.
C07836	D-glycero-beta-D-manno-Heptose_7-phosphate	0.0	n.s.
C00695	Cholic_acid	-9.838	n.s.
C03232	3-Phosphonooxypyruvate	7.941	n.s.
C18096	D-Allulose_6-phosphate	-10.712	n.s.
C02354	2',3'-Cyclic_CMP	0.0	n.s.
C00269	CDP-diacylglycerol	-9.171	n.s.
C00501	CDP-glucose	0.0	n.s.
C00506	L-Cysteate	7.459	n.s.
C00507	L-Rhamnose	7.119	n.s.
C18259	1-Methoxypyrene	-3.585	n.s.
C00263	L-Homoserine	3.653	n.s.
C00262	Hypoxanthine	-7.428	n.s.
C16217	3-Hydroxyoctadecanoyl-CoA	-9.99	n.s.
C11536	(2R)-O-Phospho-3-sulfolactate	0.0	n.s.
C00267	alpha-D-Glucose	7.346	n.s.
C00266	Glycolaldehyde	-7.983	n.s.
C04494	Guanosine_3'-diphosphate_5'-triphosphate	-7.714	n.s.
C00468	Estrone	0.0	n.s.
C00460	dUTP	-8.473	n.s.
C00463	Indole	4.766	n.s.
C03319	dTDP-6-deoxy-L-mannose	0.0	n.s.
C00286	dGTP	3.983	n.s.
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	0.0	n.s.
C00280	Androstenedione	8.093	n.s.
C00283	Hydrogen_sulfide	10.994	<0.05
C00322	2-Oxoadipate	0.0	n.s.
C01152	N(pi)-Methyl-L-histidine	-3.585	n.s.
C00288	HCO3-	-6.6	n.s.
C00325	GDP-L-fucose	0.0	n.s.
C15811	[Enzyme]-cysteine	0.0	n.s.
C05427	Phytyl_diphosphate	5.322	n.s.
C04646	6-Thioinosine-5'-monophosphate	-8.028	n.s.
C04691	2-Dehydro-3-deoxy-D-arabino-heptonate_7-phosphate	8.409	n.s.
C06056	4-Hydroxy-L-threonine	-7.0	n.s.
C04053	5-Dehydro-4-deoxy-D-glucuronate	9.963	n.s.
C03785	D-Tagatose_1,6-bisphosphate	-9.014	n.s.
C00407	L-Isoleucine	6.336	n.s.
C05947	L-erythro-4-Hydroxyglutamate	6.539	n.s.
C05946	D-4-Hydroxy-2-oxoglutarate	0.0	n.s.
C06506	Adenosyl_cobyrinate_a,c_diamide	0.0	n.s.
C01367	3'-AMP	0.0	n.s.
C01209	Malonyl-[acyl-carrier_protein]	9.238	n.s.
C02492	1,4-beta-D-Mannan	0.0	n.s.
C00217	D-Glutamate	-6.741	n.s.
C00214	Thymidine	-5.157	n.s.
C00212	Adenosine	6.219	n.s.
C16688	Sucrose_6-phosphate	0.0	n.s.
C00606	3-Sulfino-L-alanine	-8.445	n.s.
C00036	Oxaloacetate	10.042	<0.05
C00037	Glycine	-6.448	n.s.
C00035	GDP	7.226	n.s.
C00033	Acetate	-10.022	<0.05
C00031	D-Glucose	8.855	n.s.
C00135	L-Histidine	-5.209	n.s.
C00134	Putrescine	8.14	n.s.
C00133	D-Alanine	-7.672	n.s.
C00132	Methanol	0.0	n.s.
C00131	dATP	6.005	n.s.
C05993	Acetyl_adenylate	0.0	n.s.
C18026	(2S)-Ethylmalonyl-CoA	9.379	n.s.
C00313	Oxalyl-CoA	0.0	n.s.
C06112	L-Glutamyl-tRNA(Gln)	0.0	n.s.
C00043	UDP-N-acetyl-alpha-D-glucosamine	8.232	n.s.
C00042	Succinate	9.969	<0.05
C00041	L-Alanine	7.609	n.s.
C00040	Acyl-CoA	6.476	n.s.
C00047	L-Lysine	7.983	n.s.
C00046	RNA	-10.127	<0.05
C00044	GTP	-9.833	<0.05
C13309	2-Phytyl-1,4-naphthoquinone	8.147	n.s.
C00049	L-Aspartate	5.961	n.s.
C00048	Glyoxylate	7.153	n.s.
C14519	1-Hydroxypyrene	3.585	n.s.
C06481	L-Seryl-tRNA(Sec)	-7.937	n.s.
C20440	alpha-D-Ribose_1,2-cyclic_phosphate_5-phosphate	7.2	n.s.
C04236	(2S)-2-Isopropyl-3-oxosuccinate	-9.674	n.s.
C01101	L-Ribulose_5-phosphate	10.587	n.s.
C01100	L-Histidinol_phosphate	-9.351	n.s.
C01103	Orotidine_5'-phosphate	-5.575	n.s.
C01102	O-Phospho-L-homoserine	0.0	n.s.
C02470	Xanthurenic_acid	3.585	n.s.
C03033	beta-D-Glucuronoside	0.0	n.s.
C05640	Cinnavalininate	0.0	n.s.
C05125	2-(alpha-Hydroxyethyl)thiamine_diphosphate	0.0	n.s.
C05122	Taurocholate	9.838	n.s.
C03680	4-Imidazolone-5-propanoate	0.0	n.s.
C03681	5alpha-Pregnane-3,20-dione	-8.093	n.s.
C03684	6-Pyruvoyltetrahydropterin	-7.516	n.s.
C03090	5-Phosphoribosylamine	-2.379	n.s.
C15556	L-3,4-Dihydroxybutan-2-one_4-phosphate	-6.229	n.s.
C03688	Apo-[acyl-carrier-protein]	0.0	n.s.
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate	-9.433	n.s.
C06006	(S)-2-Aceto-2-hydroxybutanoate	10.21	n.s.
C01233	sn-Glycero-3-phosphoethanolamine	7.839	n.s.
C06037	Digalactosyl-diacylglycerol	6.966	n.s.
C00957	Mercaptopyruvate	0.0	n.s.
C00956	L-2-Aminoadipate	0.0	n.s.
C04302	N-(5-Phospho-D-ribosyl)anthranilate	6.508	n.s.
C00058	Formate	6.524	n.s.
C05345	beta-D-Fructose_6-phosphate	8.774	n.s.
C00818	D-Glucarate	0.0	n.s.
C00819	D-Glutamine	0.0	n.s.
C04900	Luteolin_7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]-4'-O-beta-D-glucuronide	0.0	n.s.
C00424	(S)-Lactaldehyde	-5.34	n.s.
C01037	7,8-Diaminononanoate	-8.359	n.s.
C01031	S-Formylglutathione	0.0	n.s.
C00817	D-Altronate	-6.549	n.s.
C03451	(R)-S-Lactoylglutathione	9.039	n.s.
C04454	5-Amino-6-(5'-phospho-D-ribitylamino)uracil	-4.644	n.s.
C05840	Iminoaspartate	7.216	n.s.
C00387	Guanosine	6.87	n.s.
C05466	Glycochenodeoxycholate	9.838	n.s.
C05841	Nicotinate_D-ribonucleoside	7.658	n.s.
C15809	Iminoglycine	5.392	n.s.
C04501	N-Acetyl-alpha-D-glucosamine_1-phosphate	0.0	n.s.
C05787	Bilirubin_beta-diglucuronide	0.0	n.s.
C03859	D-Glucosyllipopolysaccharide	-1.0	n.s.
C03912	(S)-1-Pyrroline-5-carboxylate	0.0	n.s.
C11907	4,6-Dideoxy-4-oxo-dTDP-D-glucose	4.392	n.s.
C03917	Dihydrotestosterone	-8.093	n.s.
C05546	Protein_N6,N6,N6-trimethyl-L-lysine	0.0	n.s.
C00252	Isomaltose	0.0	n.s.
C00253	Nicotinate	-8.468	n.s.
C00250	Pyridoxal	3.858	n.s.
C00251	Chorismate	-8.064	n.s.
C00256	(R)-Lactate	7.679	n.s.
C00257	D-Gluconic_acid	0.0	n.s.
C00254	Prephenate	2.818	n.s.
C00255	Riboflavin	-7.276	n.s.
C05336	Selenomethionyl-tRNA(Met)	-9.085	n.s.
C00258	D-Glycerate	0.0	n.s.
C00259	L-Arabinose	-7.768	n.s.
C16596	5-Phenyl-1,3-oxazinane-2,4-dione	-5.476	n.s.
C11376	SN38_glucuronide	0.0	n.s.
C00395	Penicillin	8.224	n.s.
C04390	N6-Acetyl-LL-2,6-diaminoheptanedioate	0.0	n.s.
C01081	Thiamin_monophosphate	6.977	n.s.
C01083	alpha,alpha-Trehalose	0.0	n.s.
C00559	Deoxyadenosine	7.338	n.s.
C00558	D-Tagaturonate	-6.15	n.s.
C00492	Raffinose	-5.977	n.s.
C00493	Shikimate	-3.127	n.s.
C00886	L-Alanyl-tRNA	-9.317	n.s.
C00885	Isochorismate	5.248	n.s.
C00498	ADP-glucose	8.414	n.s.
C00882	Dephospho-CoA	-5.807	n.s.
C11173	SN-38	0.0	n.s.
C00078	L-Tryptophan	-7.911	n.s.
C00079	L-Phenylalanine	-5.08	n.s.
C05775	alpha-Ribazole	0.0	n.s.
C00072	Ascorbate	0.0	n.s.
C00073	L-Methionine	-7.158	n.s.
C14463	(R)-3-Hydroxy-3-methyl-2-oxopentanoate	0.0	n.s.
C00077	L-Ornithine	-6.092	n.s.
C00074	Phosphoenolpyruvate	-10.068	<0.05
C00075	UTP	10.374	<0.05
C06899	Chloral_hydrate	5.476	n.s.
C00130	IMP	-5.406	n.s.
C00086	Urea	0.0	n.s.
C00085	D-Fructose_6-phosphate	8.941	n.s.
C00084	Acetaldehyde	-5.162	n.s.
C02355	2',3'-Cyclic_UMP	0.0	n.s.
C00082	L-Tyrosine	-6.372	n.s.
C00081	ITP	-8.109	n.s.
C16236	Protein_N6-(octanoyl)lysine	0.0	n.s.
C00160	Glycolate	0.0	n.s.
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	-8.94	n.s.
C00879	D-Galactarate	0.0	n.s.
C03175	Shikimate_3-phosphate	7.19	n.s.
C00089	Sucrose	-6.966	n.s.
C00088	Nitrite	0.0	n.s.
C05938	L-4-Hydroxyglutamate_semialdehyde	0.0	n.s.
C00671	(S)-3-Methyl-2-oxopentanoic_acid	-9.008	n.s.
C01921	Glycocholate	9.838	n.s.
C00673	2-Deoxy-D-ribose_5-phosphate	7.248	n.s.
C00674	5alpha-Androstane-3,17-dione	-8.093	n.s.
C01250	N-Acetyl-L-glutamate_5-semialdehyde	-7.421	n.s.
C03167	Phosphonoacetaldehyde	0.0	n.s.
C00679	5-Dehydro-4-deoxy-D-glucarate	0.0	n.s.
C01929	L-Histidinal	0.0	n.s.
C00106	Uracil	-3.888	n.s.
C00104	IDP	9.476	n.s.
C00105	UMP	-3.307	n.s.
C00103	D-Glucose_1-phosphate	7.175	n.s.
C00100	Propanoyl-CoA	3.306	n.s.
C00101	Tetrahydrofolate	-5.451	n.s.
C02474	Arabinan	9.626	n.s.
C06128	GM4	6.672	n.s.
C00108	Anthranilate	-5.912	n.s.
C00109	2-Oxobutanoate	6.689	n.s.
C01344	dIDP	9.476	n.s.
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	6.629	n.s.
C05764	Hexadecanoyl-[acp]	7.937	n.s.
C05766	Uroporphyrinogen_I	0.0	n.s.
C05761	Tetradecanoyl-[acp]	7.937	n.s.
C05760	trans-Tetradec-2-enoyl-[acp]	7.304	n.s.
C05763	trans-Hexadec-2-enoyl-[acp]	7.304	n.s.
C05762	3-Oxohexadecanoyl-[acp]	6.939	n.s.
C05600	2-Hydroxyhepta-2,4-dienedioate	0.0	n.s.
C00361	dGDP	6.75	n.s.
C05768	Coproporphyrinogen_I	0.0	n.s.
C00173	Acyl-[acyl-carrier_protein]	0.0	n.s.
C05831	3-Methoxyanthranilate	-3.585	n.s.
C00170	5'-Methylthioadenosine	0.0	n.s.
C05830	8-Methoxykynurenate	-3.585	n.s.
C02992	L-Threonyl-tRNA(Thr)	-9.773	n.s.
C00179	Agmatine	-8.531	n.s.
C00178	Thymine	0.0	n.s.
C16519	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate	-7.15	n.s.
C04349	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate	-9.963	n.s.
C20248	7-Carboxy-7-carbaguanine	5.954	n.s.
C07086	Phenylacetic_acid	8.443	n.s.
C01077	O-Acetyl-L-homoserine	10.349	n.s.
C02972	Dihydrolipoylprotein	8.839	n.s.
C11434	2-C-Methyl-D-erythritol_4-phosphate	0.0	n.s.
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	-5.369	n.s.
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	3.369	n.s.
C00857	Deamino-NAD+	8.061	n.s.
C11432	1-Phenanthrol	3.585	n.s.
C11433	1-Methoxyphenanthrene	-3.585	n.s.
C01179	3-(4-Hydroxyphenyl)pyruvate	0.0	n.s.
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	8.022	n.s.
C04824	Lipid_X	6.066	n.s.
C01170	UDP-N-acetyl-D-mannosamine	0.0	n.s.
C04411	(2R,3S)-3-Isopropylmalate	7.343	n.s.
C01172	beta-D-Glucose_6-phosphate	-7.09	n.s.
C03393	4-Phospho-D-erythronate	4.858	n.s.
C00473	Retinol	5.476	n.s.
C14145	(3S)-3-Hydroxyadipyl-CoA	0.0	n.s.
C15650	2,3-Diketo-5-methylthiopentyl-1-phosphate	0.0	n.s.
C15651	2-Hydroxy-3-keto-5-methylthiopentenyl-1-phosphate	0.0	n.s.
C03557	2-Aminoethylphosphonate	0.0	n.s.
C03415	N2-Succinyl-L-ornithine	7.451	n.s.
C00670	sn-Glycero-3-phosphocholine	7.839	n.s.
C03892	Phosphatidylglycerophosphate	0.0	n.s.
C02412	Glycyl-tRNA(Gly)	-9.187	n.s.
C00680	meso-2,6-Diaminoheptanedioate	3.926	n.s.
C00683	(S)-Methylmalonyl-CoA	8.678	n.s.
C04287	3D-(3,5/4)-Trihydroxycyclohexane-1,2-dione	0.0	n.s.
C02839	L-Tyrosyl-tRNA(Tyr)	-7.721	n.s.
C00689	alpha,alpha'-Trehalose_6-phosphate	0.0	n.s.
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	-6.687	n.s.
C05378	beta-D-Fructose_1,6-bisphosphate	9.376	n.s.
C05379	Oxalosuccinate	0.0	n.s.
C20238	(2R)-Ethylmalonyl-CoA	-9.379	n.s.
C20239	6-Carboxy-5,6,7,8-tetrahydropterin	-7.516	n.s.
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	7.672	n.s.
C00514	D-Mannonate	7.248	n.s.
C00519	Hypotaurine	-8.414	n.s.
C00921	Dihydropteroate	-8.017	n.s.
C05465	Taurochenodeoxycholate	9.838	n.s.
C01674	Chitobiose	0.0	n.s.
C00458	dCTP	7.26	n.s.
C04895	7,8-Dihydroneopterin_3'-triphosphate	5.605	n.s.
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	-6.459	n.s.
C04488	5-Methyl-5,6,7,8-tetrahydromethanopterin	0.0	n.s.
C00672	2-Deoxy-D-ribose_1-phosphate	0.0	n.s.
C00455	Nicotinamide_D-ribonucleotide	-7.407	n.s.
C00338	Lipopolysaccharide	1.0	n.s.
C15973	Enzyme_N6-(dihydrolipoyl)lysine	9.281	n.s.
C15972	Enzyme_N6-(lipoyl)lysine	-9.281	n.s.
C15975	[Dihydrolipoyllysine-residue_(2-methylpropanoyl)transferase]_S-(3-methylbutanoyl)dihydrolipoyllysine	0.0	n.s.
C15974	3-Methyl-1-hydroxybutyl-ThPP	0.0	n.s.
C15977	[Dihydrolipoyllysine-residue_(2-methylpropanoyl)transferase]_S-(2-methylpropanoyl)dihydrolipoyllysine	0.0	n.s.
C15976	2-Methyl-1-hydroxypropyl-ThPP	0.0	n.s.
C15979	[Dihydrolipoyllysine-residue_(2-methylpropanoyl)transferase]_S-(2-methylbutanoyl)dihydrolipoyllysine	0.0	n.s.
C00330	Deoxyguanosine	4.992	n.s.
C00333	D-Galacturonate	8.496	n.s.
C00332	Acetoacetyl-CoA	0.0	n.s.
C00334	4-Aminobutanoate	-8.414	n.s.
C00337	(S)-Dihydroorotate	-8.458	n.s.
C00793	D-Cysteine	0.0	n.s.
C16220	3-Hydroxyoctadecanoyl-[acp]	-9.99	n.s.
C05699	L-Selenocystathionine	8.384	n.s.
C04121	CMP-3-deoxy-D-manno-octulosonate	8.75	n.s.
C00350	Phosphatidylethanolamine	0.0	n.s.
C00636	D-Mannose_1-phosphate	-8.472	n.s.
C00631	2-Phospho-D-glycerate	-4.441	n.s.
C00632	3-Hydroxyanthranilate	2.7	n.s.
C02527	Butanoylphosphate	0.0	n.s.
C01594	Linamarin	11.916	<0.05
C01219	CDP-4-dehydro-6-deoxy-D-glucose	0.0	n.s.
C00479	Propanal	0.0	n.s.
C00208	Maltose	-9.044	n.s.
C00204	2-Dehydro-3-deoxy-D-gluconate	5.508	n.s.
C01213	(R)-Methylmalonyl-CoA	8.556	n.s.
C01212	UDP-N-acetylmuramoyl-L-alanine	5.238	n.s.
C07490	Trichloroethanol	-5.476	n.s.
C01217	5,6,7,8-Tetrahydromethanopterin	0.0	n.s.
C00025	L-Glutamate	6.542	n.s.
C00024	Acetyl-CoA	-4.547	n.s.
C00027	Hydrogen_peroxide	0.0	n.s.
C00026	2-Oxoglutarate	-8.517	<0.05
C00021	S-Adenosyl-L-homocysteine	-7.18	n.s.
C00020	AMP	-7.832	n.s.
C00022	Pyruvate	7.442	n.s.
C00143	5,10-Methylenetetrahydrofolate	5.708	n.s.
C00140	N-Acetyl-D-glucosamine	5.17	n.s.
C04556	4-Amino-2-methyl-5-phosphomethylpyrimidine	0.0	n.s.
C00029	UDP-glucose	-9.275	n.s.
C00147	Adenine	7.14	n.s.
C00144	GMP	-8.523	n.s.
C01079	Protoporphyrinogen_IX	-7.384	n.s.
C06311	Galactitol_1-phosphate	-8.531	n.s.
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	-6.71	n.s.
C02730	2-Succinylbenzoate	8.129	n.s.
C02737	Phosphatidylserine	3.663	n.s.
C00312	L-Xylulose	9.394	n.s.
C02739	1-(5-Phospho-D-ribosyl)-ATP	6.279	n.s.
C00311	Isocitrate	5.613	n.s.
C05726	S-Substituted_L-cysteine	-10.103	n.s.
C00700	XTP	8.771	n.s.
C00705	dCDP	-6.253	n.s.
C06250	Holo-[carboxylase]	-1.585	n.s.
C06251	Lauroyl-KDO2-lipid_IV(A)	0.0	n.s.
C02631	2-Isopropylmaleate	0.0	n.s.
C02637	3-Dehydroshikimate	-7.567	n.s.
C04419	Carboxybiotin-carboxyl-carrier_protein	0.0	n.s.
C01528	Hydrogen_selenide	-8.584	n.s.
C05401	3-beta-D-Galactosyl-sn-glycerol	6.966	n.s.
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	4.755	n.s.
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	-6.229	n.s.
C04851	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol	-4.459	n.s.
C01134	Pantetheine_4'-phosphate	-6.829	n.s.
C01131	L-Rhamnulose_1-phosphate	4.087	n.s.
C11736	5-Fluorodeoxyuridine	1.585	n.s.
C02226	2-Methylmaleate	0.0	n.s.
C03511	L-Phenylalanyl-tRNA(Phe)	-8.765	n.s.
C06032	D-erythro-3-Methylmalate	7.233	n.s.
C03287	L-Glutamyl_5-phosphate	-5.658	n.s.
C02741	Phosphoribosyl-AMP	0.0	n.s.
C03125	L-Cysteinyl-tRNA(Cys)	-7.304	n.s.
C03127	L-Isoleucyl-tRNA(Ile)	-9.326	n.s.
