Compound_code	Metabolite_name	Importance_score	p_value
C11946	cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA	1.585	n.s.
C11947	3-Hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA	-1.585	n.s.
C04738	UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine	-2.0	n.s.
C17560	2-Polyprenyl-6-methoxy-1,4-benzoquinone	2.322	n.s.
C17561	2-Polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone	-2.322	n.s.
C00437	N-Acetylornithine	0.0	n.s.
C06427	(9Z,12Z,15Z)-Octadecatrienoic_acid	0.0	n.s.
C05775	alpha-Ribazole	1.0	n.s.
C03069	3-Methylcrotonyl-CoA	-1.585	n.s.
C00870	4-Nitrophenol	-1.0	n.s.
C05778	Sirohydrochlorin	0.0	n.s.
C03063	2-Oxohept-3-enedioate	0.0	n.s.
C05762	3-Oxohexadecanoyl-[acp]	1.7	n.s.
C00166	Phenylpyruvate	-0.379	n.s.
C00167	UDP-glucuronate	1.0	n.s.
C00160	Glycolate	-0.807	n.s.
C00163	Propanoate	2.807	<0.05
C02984	L-Aspartyl-tRNA(Asp)	-2.0	n.s.
C03267	beta-D-Fructose_2-phosphate	1.0	n.s.
C02987	L-Glutamyl-tRNA(Glu)	1.0	n.s.
C00168	Hydroxypyruvate	1.0	n.s.
C19879	D-glycero-alpha-D-manno-Heptose_1,7-bisphosphate	1.0	n.s.
C02047	L-Leucyl-tRNA	-5.044	<0.05
C14787	(1S,2R)-Naphthalene_1,2-oxide	0.0	n.s.
C14786	(1R,2S)-Naphthalene_1,2-oxide	0.0	n.s.
C03082	4-Phospho-L-aspartate	-1.0	n.s.
C04376	5'-Phosphoribosyl-N-formylglycinamide	0.0	n.s.
C16205	Anthracene-9,10-dihydrodiol	-1.585	n.s.
C20396	Methylphosphonate	0.0	n.s.
C00341	Geranyl_diphosphate	0.0	n.s.
C00861	L-Rhamnulose	-1.0	n.s.
C00860	L-Histidinol	0.0	n.s.
C02962	D-Allose_6-phosphate	1.0	n.s.
C00864	Pantothenate	1.585	n.s.
C14856	7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	0.0	n.s.
C04272	(R)-2,3-Dihydroxy-3-methylbutanoate	1.0	n.s.
C04501	N-Acetyl-alpha-D-glucosamine_1-phosphate	0.0	n.s.
C01419	Cys-Gly	1.222	n.s.
C16186	L-Ascorbate_6-phosphate	-1.0	n.s.
C12214	Aminofructose_6-phosphate	0.0	n.s.
C01144	(S)-3-Hydroxybutanoyl-CoA	-0.106	<0.05
C01146	2-Hydroxy-3-oxopropanoate	-0.531	n.s.
C04421	N-Succinyl-LL-2,6-diaminoheptanedioate	-0.737	n.s.
C12448	Ecgonine_methyl_ester	0.0	n.s.
C14802	1-Nitronaphthalene-7,8-oxide	0.0	n.s.
C06510	Adenosine-GDP-cobinamide	0.0	n.s.
C03561	(R)-3-Hydroxybutanoyl-CoA	-1.585	n.s.
C07090	Protoanemonin	1.585	n.s.
C04242	5-Fluorodeoxyuridine_monophosphate	0.0	n.s.
C03406	N-(L-Arginino)succinate	0.0	n.s.
C05512	Deoxyinosine	-1.0	n.s.
C04186	5-Carboxymethyl-2-hydroxymuconate	0.0	n.s.
C07645	Aldophosphamide	0.0	n.s.
C02350	(S)(+)-Allantoin	0.0	n.s.
C07648	Thioguanine	2.0	n.s.
C07649	5-FU	2.322	n.s.
C02353	2',3'-Cyclic_AMP	0.0	n.s.
C00327	L-Citrulline	0.0	n.s.
C00692	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate	-1.0	n.s.
C05268	(S)-Hydroxyhexanoyl-CoA	0.0	n.s.
C05269	3-Oxohexanoyl-CoA	0.585	n.s.
C05264	(S)-Hydroxydecanoyl-CoA	1.585	n.s.
C03232	3-Phosphonooxypyruvate	-1.0	n.s.
C05266	(S)-3-Hydroxyoctanoyl-CoA	0.0	n.s.
C07838	D-glycero-beta-D-manno-Heptose_1-phosphate	0.0	n.s.
C05260	(S)-3-Hydroxytetradecanoyl-CoA	0.0	n.s.
C05261	3-Oxotetradecanoyl-CoA	0.0	n.s.
C05262	(S)-3-Hydroxydodecanoyl-CoA	0.0	n.s.
C05263	3-Oxododecanoyl-CoA	0.0	n.s.
C14861	S-(2,2-Dichloro-1-hydroxy)ethyl_glutathione	0.0	n.s.
C00269	CDP-diacylglycerol	-1.0	n.s.
C14863	2-(S-Glutathionyl)acetyl_glutathione	0.0	n.s.
C14864	S-(2-Chloroacetyl)glutathione	0.0	n.s.
C00507	L-Rhamnose	1.585	n.s.
C13624	Bisphenol_A	0.0	n.s.
C00263	L-Homoserine	0.0	n.s.
C00262	Hypoxanthine	-1.585	n.s.
C13629	1,2-Bis(4-hydroxyphenyl)-2-propanol	0.0	n.s.
C16216	3-Oxostearoyl-CoA	2.807	n.s.
C00267	alpha-D-Glucose	0.737	n.s.
C01165	L-Glutamate_5-semialdehyde	0.0	n.s.
C00469	Ethanol	1.874	n.s.
C14839	Bromobenzene-3,4-oxide	0.0	n.s.
C18242	2,3,5-Trichlorodienelactone	1.585	n.s.
C00461	Chitin	0.0	n.s.
C00460	dUTP	0.0	n.s.
C00463	Indole	-1.585	n.s.
C03319	dTDP-6-deoxy-L-mannose	0.0	n.s.
C12835	2,5-Dichloro-4-oxohex-2-enedioate	0.0	n.s.
C12834	2,5-Dichloro-carboxymethylenebut-2-en-4-olide	0.0	n.s.
C00286	dGTP	-1.788	n.s.
C00283	Hydrogen_sulfide	0.354	n.s.
C16391	Trinitrotoluene	0.0	n.s.
C00320	Thiosulfate	0.0	n.s.
C00288	HCO3-	-1.585	n.s.
C05427	Phytyl_diphosphate	0.0	n.s.
C18243	2,3,5-Trichloromaleylacetate	-1.585	n.s.
C00063	CTP	1.104	n.s.
C04431	cis-4-Carboxymethylenebut-2-en-4-olide	1.585	n.s.
C01563	Carbamate	-1.0	n.s.
C05938	L-4-Hydroxyglutamate_semialdehyde	0.0	n.s.
C04052	5-Carboxy-2-oxohept-3-enedioate	1.0	n.s.
C02262	D-Galactosamine	1.0	n.s.
C02265	D-Phenylalanine	0.0	n.s.
C05947	L-erythro-4-Hydroxyglutamate	0.0	n.s.
C00672	2-Deoxy-D-ribose_1-phosphate	1.585	n.s.
C01367	3'-AMP	0.0	n.s.
C11583	4-Glutathionyl_cyclophosphamide	0.0	n.s.
C00219	Arachidonate	1.0	n.s.
C00601	Phenylacetaldehyde	0.0	n.s.
C00217	D-Glutamate	0.415	n.s.
C00214	Thymidine	-1.222	n.s.
C01168	Pseudouridine_5'-phosphate	-0.585	n.s.
C00212	Adenosine	-0.415	n.s.
C13309	2-Phytyl-1,4-naphthoquinone	2.07	<0.05
C00575	3',5'-Cyclic_AMP	-1.585	n.s.
C00036	Oxaloacetate	0.787	n.s.
C05841	Nicotinate_D-ribonucleoside	-1.222	n.s.
C00035	GDP	-2.17	n.s.
C00032	Heme	1.0	n.s.
C00033	Acetate	2.139	n.s.
C00031	D-Glucose	-0.263	n.s.
C00137	myo-Inositol	-1.585	n.s.
C00136	Butanoyl-CoA	-2.17	n.s.
C02814	Benzene-1,2,4-triol	-1.585	n.s.
C00134	Putrescine	-0.585	n.s.
C00133	D-Alanine	1.585	n.s.
C05931	N-Succinyl-L-glutamate	0.0	n.s.
C05993	Acetyl_adenylate	0.0	n.s.
C03221	2-trans-Dodecenoyl-CoA	-0.848	n.s.
C02723	N-Methylputrescine	0.0	n.s.
C05730	Glutathionylspermidine	0.0	n.s.
C00043	UDP-N-acetyl-alpha-D-glucosamine	-1.222	n.s.
C00042	Succinate	2.585	<0.05
C00041	L-Alanine	-0.585	n.s.
C00040	Acyl-CoA	1.0	n.s.
C00047	L-Lysine	2.322	n.s.
C00046	RNA	3.322	<0.05
C05280	cis,cis-3,6-Dodecadienoyl-CoA	2.0	n.s.
C00044	GTP	1.17	n.s.
C00793	D-Cysteine	1.0	n.s.
C00049	L-Aspartate	-1.347	n.s.
C00048	Glyoxylate	-7.776	<0.05
C02642	3-Ureidopropionate	-1.585	n.s.
C06481	L-Seryl-tRNA(Sec)	1.0	n.s.
C20440	alpha-D-Ribose_1,2-cyclic_phosphate_5-phosphate	0.0	n.s.
C06482	L-Selenocysteinyl-tRNA(Sec)	-1.0	n.s.
C14899	3-Dehydro-L-gulonate_6-phosphate	-1.0	n.s.
C00312	L-Xylulose	1.0	n.s.
C04230	1-Acyl-sn-glycero-3-phosphocholine	-1.0	n.s.
C04233	2-Acyl-sn-glycero-3-phosphocholine	-1.0	n.s.
C01101	L-Ribulose_5-phosphate	-0.918	n.s.
C01100	L-Histidinol_phosphate	0.0	n.s.
C01103	Orotidine_5'-phosphate	0.0	n.s.
C04462	N-Succinyl-2-L-amino-6-oxoheptanedioate	-0.341	n.s.
C16217	3-Hydroxyoctadecanoyl-CoA	-2.807	n.s.
C04756	O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine	0.0	n.s.
C05125	2-(alpha-Hydroxyethyl)thiamine_diphosphate	0.0	n.s.
C01209	Malonyl-[acyl-carrier_protein]	2.0	n.s.
C15556	L-3,4-Dihydroxybutan-2-one_4-phosphate	1.0	n.s.
C06001	(S)-3-Hydroxyisobutyrate	1.585	n.s.
C06000	(S)-3-Hydroxyisobutyryl-CoA	-1.585	n.s.
C06002	(S)-Methylmalonate_semialdehyde	-1.379	n.s.
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate	1.0	n.s.
C06006	(S)-2-Aceto-2-hydroxybutanoate	-1.585	n.s.
C16565	Aminopropylcadaverine	-1.0	n.s.
C18216	4-Hydroxyphenyl-4-hydroxybenzoate	-1.585	n.s.
C18215	Bis(4-hydroxyphenyl)methanol	-1.585	n.s.
C00603	(-)-Ureidoglycolate	0.0	n.s.
C05345	beta-D-Fructose_6-phosphate	-0.918	n.s.
C00222	3-Oxopropanoate	0.233	n.s.
C00819	D-Glutamine	0.0	n.s.
C00424	(S)-Lactaldehyde	-0.737	n.s.
C00429	5,6-Dihydrouracil	1.585	n.s.
C11472	D-glycero-beta-D-manno-Heptose_1,7-bisphosphate	0.0	n.s.
C01031	S-Formylglutathione	0.0	n.s.
C00817	D-Altronate	-0.181	n.s.
C03451	(R)-S-Lactoylglutathione	1.0	n.s.
C05840	Iminoaspartate	0.0	n.s.
C05223	Dodecanoyl-[acyl-carrier_protein]	2.0	n.s.
C06676	4-Sulfolactone	0.0	n.s.
C06398	ADP-L-glycero-beta-D-manno-heptose	-1.585	n.s.
C15809	Iminoglycine	0.0	n.s.
C00380	Cytosine	0.0	n.s.
C03972	2,3,4,5-Tetrahydrodipicolinate	0.0	n.s.
C03912	(S)-1-Pyrroline-5-carboxylate	0.0	n.s.
C01092	8-Amino-7-oxononanoate	-1.585	n.s.
C00253	Nicotinate	0.0	n.s.
C00250	Pyridoxal	0.0	n.s.
C00251	Chorismate	-0.737	n.s.
C00256	(R)-Lactate	0.0	n.s.
C00257	D-Gluconic_acid	1.652	n.s.
C00254	Prephenate	0.0	n.s.
C00255	Riboflavin	1.585	n.s.
C00392	Mannitol	1.0	n.s.
C00258	D-Glycerate	-0.585	n.s.
C00259	L-Arabinose	1.585	n.s.
C05332	Phenethylamine	0.0	n.s.
C00395	Penicillin	1.0	n.s.
C16595	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	0.0	n.s.
C01081	Thiamin_monophosphate	0.0	n.s.
C01083	alpha,alpha-Trehalose	1.0	n.s.
C00559	Deoxyadenosine	-0.415	n.s.
C00558	D-Tagaturonate	1.0	n.s.
C00492	Raffinose	0.0	n.s.
C16388	(6Z,9Z,12Z,15Z,18Z)-3-Hydroxytetracosapenta-6,9,12,15,18-enoyl-CoA	-1.585	n.s.
C00555	4-Aminobutyraldehyde	0.0	n.s.
C00886	L-Alanyl-tRNA	-2.322	n.s.
C00885	Isochorismate	0.0	n.s.
C01322	RX	0.0	n.s.
C00498	ADP-glucose	-0.503	n.s.
C00499	Allantoate	1.0	n.s.
C00881	Deoxycytidine	-1.222	n.s.
C14855	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	0.0	n.s.
C00078	L-Tryptophan	1.322	n.s.
C00079	L-Phenylalanine	-0.263	n.s.
C00072	Ascorbate	1.585	n.s.
C00073	L-Methionine	-1.0	n.s.
C00071	Aldehyde	-1.874	n.s.
C00077	L-Ornithine	-1.0	n.s.
C00074	Phosphoenolpyruvate	-0.333	n.s.
C00075	UTP	1.415	n.s.
C00094	Sulfite	-0.093	n.s.
C06397	ADP-D-glycero-beta-D-manno-heptose	0.737	n.s.
C00130	IMP	0.503	n.s.
C00279	D-Erythrose_4-phosphate	1.207	n.s.
C01344	dIDP	1.0	n.s.
C00085	D-Fructose_6-phosphate	0.363	n.s.
C00084	Acetaldehyde	2.663	<0.05
C02355	2',3'-Cyclic_UMP	0.0	n.s.
C00082	L-Tyrosine	0.29	n.s.
C00081	ITP	-1.0	n.s.
C10858	Ecgonine	0.0	n.s.
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	-1.0	n.s.
C00879	D-Galactarate	2.322	n.s.
C04642	2-Hydroxy-5-carboxymethylmuconate_semialdehyde	-1.0	n.s.
C00089	Sucrose	-1.585	n.s.
C00088	Nitrite	0.0	n.s.
C01888	Aminoacetone	0.0	n.s.
C00671	(S)-3-Methyl-2-oxopentanoic_acid	0.0	n.s.
C02191	Protoporphyrin	0.0	n.s.
C00673	2-Deoxy-D-ribose_5-phosphate	-1.585	n.s.
C01250	N-Acetyl-L-glutamate_5-semialdehyde	0.0	n.s.
C00679	5-Dehydro-4-deoxy-D-glucarate	1.0	n.s.
C00106	Uracil	-1.273	n.s.
C04317	1-Organyl-2-lyso-sn-glycero-3-phosphocholine	0.0	n.s.
C00104	IDP	1.0	n.s.
C00105	UMP	-0.045	n.s.
C00103	D-Glucose_1-phosphate	0.177	n.s.
C00100	Propanoyl-CoA	-3.923	<0.05
C00101	Tetrahydrofolate	-1.093	n.s.
C14859	Chloroacetyl_chloride	0.0	n.s.
C16153	UDP-L-Ara4N	1.0	n.s.
C00109	2-Oxobutanoate	2.585	<0.05
C16200	Phenylboronic_acid	1.585	n.s.
C04706	cis-2-Chloro-4-carboxymethylenebut-2-en-1,4-olide	1.585	n.s.
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	-6.375	<0.05
C05764	Hexadecanoyl-[acp]	2.0	n.s.
C05766	Uroporphyrinogen_I	1.0	n.s.
C05761	Tetradecanoyl-[acp]	2.0	n.s.
C05760	trans-Tetradec-2-enoyl-[acp]	-2.322	n.s.
C05763	trans-Hexadec-2-enoyl-[acp]	-2.322	n.s.
C03175	Shikimate_3-phosphate	0.585	n.s.
C05600	2-Hydroxyhepta-2,4-dienedioate	0.0	n.s.
C00361	dGDP	0.0	n.s.
C05768	Coproporphyrinogen_I	-1.0	n.s.
C00173	Acyl-[acyl-carrier_protein]	0.0	n.s.
C00170	5'-Methylthioadenosine	0.0	n.s.
C14805	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	0.0	n.s.
C02992	L-Threonyl-tRNA(Thr)	-2.807	n.s.
C00179	Agmatine	-0.585	n.s.
C00178	Thymine	-1.0	n.s.
C02995	Maltose_6'-phosphate	0.0	n.s.
C00447	Sedoheptulose_1,7-bisphosphate	0.0	n.s.
C03090	5-Phosphoribosylamine	1.0	n.s.
C07086	Phenylacetic_acid	0.0	n.s.
C11434	2-C-Methyl-D-erythritol_4-phosphate	0.0	n.s.
C11437	1-Deoxy-D-xylulose_5-phosphate	0.0	n.s.
C18310	3-Chloro-2-methylmaleylacetate	-1.585	n.s.
C01179	3-(4-Hydroxyphenyl)pyruvate	0.0	n.s.
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	-2.0	n.s.
C04824	Lipid_X	1.0	n.s.
C01170	UDP-N-acetyl-D-mannosamine	0.0	n.s.
C01172	beta-D-Glucose_6-phosphate	0.415	n.s.
C03393	4-Phospho-D-erythronate	-1.0	n.s.
C01177	Inositol_1-phosphate	1.585	n.s.
C06178	1-Methylpyrrolinium	0.0	n.s.
C00169	Carbamoyl_phosphate	0.0	n.s.
C11457	3-(3-Hydroxyphenyl)propanoic_acid	0.0	n.s.
C00526	Deoxyuridine	0.0	n.s.
C03892	Phosphatidylglycerophosphate	-1.0	n.s.
C00681	1-Acyl-sn-glycerol_3-phosphate	-1.193	n.s.
C00680	meso-2,6-Diaminoheptanedioate	-0.585	n.s.
C05279	trans,cis-Lauro-2,6-dienoyl-CoA	-2.0	n.s.
C14804	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	0.0	n.s.
C02839	L-Tyrosyl-tRNA(Tyr)	-1.585	n.s.
C05273	trans-Tetradec-2-enoyl-CoA	-0.848	n.s.
C05272	trans-Hexadec-2-enoyl-CoA	-0.788	n.s.
C05271	trans-Hex-2-enoyl-CoA	-0.848	n.s.
C05270	Hexanoyl-CoA	0.0	n.s.
C05276	trans-Oct-2-enoyl-CoA	-0.848	n.s.
C05275	trans-Dec-2-enoyl-CoA	-0.848	n.s.
C05274	Decanoyl-CoA	0.0	n.s.
C00842	dTDP-glucose	-1.585	n.s.
C00514	D-Mannonate	0.0	n.s.
C16220	3-Hydroxyoctadecanoyl-[acp]	-1.585	n.s.
C01672	Cadaverine	0.322	n.s.
C14874	Glutathione_episulfonium_ion	0.0	n.s.
C14871	S-(Formylmethyl)glutathione	0.0	n.s.
C14870	2-Bromoacetaldehyde	0.0	n.s.
C00458	dCTP	-2.155	n.s.
C04895	7,8-Dihydroneopterin_3'-triphosphate	0.0	n.s.
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	0.0	n.s.
C00376	Retinal	0.0	n.s.
C00448	trans,trans-Farnesyl_diphosphate	0.848	n.s.
C12621	trans-3-Hydroxycinnamate	0.0	n.s.
C12623	trans-2,3-Dihydroxycinnamate	0.0	n.s.
C00455	Nicotinamide_D-ribonucleotide	1.222	n.s.
C15973	Enzyme_N6-(dihydrolipoyl)lysine	1.0	n.s.
C00354	D-Fructose_1,6-bisphosphate	0.0	n.s.
C00330	Deoxyguanosine	0.115	n.s.
C00332	Acetoacetyl-CoA	-0.403	n.s.
C00334	4-Aminobutanoate	-0.485	n.s.
C04121	CMP-3-deoxy-D-manno-octulosonate	1.379	n.s.
C00350	Phosphatidylethanolamine	0.222	n.s.
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	0.0	n.s.
C00636	D-Mannose_1-phosphate	0.0	n.s.
C00631	2-Phospho-D-glycerate	0.0	n.s.
C05974	2-Acyl-sn-glycero-3-phosphoserine	-1.0	n.s.
C04044	3-(2,3-Dihydroxyphenyl)propanoate	0.0	n.s.
C04043	3,4-Dihydroxyphenylacetaldehyde	0.0	n.s.
C05973	2-Acyl-sn-glycero-3-phosphoethanolamine	-1.0	n.s.
C16221	(2E)-Octadecenoyl-[acp]	-2.322	n.s.
C00208	Maltose	-1.585	n.s.
C00204	2-Dehydro-3-deoxy-D-gluconate	-1.0	n.s.
C01213	(R)-Methylmalonyl-CoA	1.0	n.s.
C01212	UDP-N-acetylmuramoyl-L-alanine	0.807	n.s.
C07490	Trichloroethanol	0.0	n.s.
C12248	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate	0.0	n.s.
C04666	D-erythro-1-(Imidazol-4-yl)glycerol_3-phosphate	0.0	n.s.
C00025	L-Glutamate	0.944	n.s.
C00024	Acetyl-CoA	5.82	<0.05
C00027	Hydrogen_peroxide	0.0	n.s.
C00026	2-Oxoglutarate	0.907	n.s.
C00020	AMP	0.0	n.s.
C19878	D-glycero-alpha-D-manno-Heptose_7-phosphate	-1.0	n.s.
C00022	Pyruvate	-5.431	<0.05
C16615	6-Methylthiopurine_5'-monophosphate_ribonucleotide	-2.0	n.s.
C00140	N-Acetyl-D-glucosamine	1.0	n.s.
C00141	3-Methyl-2-oxobutanoic_acid	0.48	n.s.
C00146	Phenol	-1.585	n.s.
C00147	Adenine	0.222	n.s.
C05998	3-Hydroxyisovaleryl-CoA	1.585	n.s.
C01079	Protoporphyrinogen_IX	-1.0	n.s.
C00266	Glycolaldehyde	-1.0	n.s.
C05807	2-Polyprenylphenol	1.0	n.s.
C05729	R-S-Cysteinylglycine	1.222	n.s.
C01934	L-Rhamnonate	0.0	n.s.
C04633	(3R)-3-Hydroxypalmitoyl-[acyl-carrier_protein]	-1.322	n.s.
C02737	Phosphatidylserine	-1.0	n.s.
C04635	1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine	0.0	n.s.
C00644	D-Mannitol_1-phosphate	-1.0	n.s.
C02739	1-(5-Phospho-D-ribosyl)-ATP	0.0	n.s.
C00311	Isocitrate	0.0	n.s.
C05726	S-Substituted_L-cysteine	-1.222	n.s.
C02354	2',3'-Cyclic_CMP	0.0	n.s.
C00705	dCDP	0.322	n.s.
C11821	5-Hydroxyisourate	0.0	n.s.
C02320	R-S-Glutathione	0.0	n.s.
C16155	UDP-L-Ara4O	-1.0	n.s.
C01528	Hydrogen_selenide	0.0	n.s.
C12455	5-Aminopentanal	0.0	n.s.
C04225	(Z)-But-2-ene-1,2,3-tricarboxylate	2.0	n.s.
C05593	3-Hydroxyphenylacetate	0.585	n.s.
C02225	2-Methylcitrate	-1.0	n.s.
C00750	Spermine	0.0	n.s.
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	0.0	n.s.
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	2.0	n.s.
C01134	Pantetheine_4'-phosphate	-1.585	n.s.
C01137	S-Adenosylmethioninamine	0.0	n.s.
C01131	L-Rhamnulose_1-phosphate	0.0	n.s.
C01132	N-Acetyl-D-galactosamine	0.737	n.s.
C06037	Digalactosyl-diacylglycerol	1.585	n.s.
C03512	L-Tryptophanyl-tRNA(Trp)	-1.0	n.s.
C05901	Piceatannol	-1.585	n.s.
C03284	L-3-Amino-isobutanoate	0.0	n.s.
