Compound_code	Metabolite_name	Importance_score	p_value
C05757	(R)-3-Hydroxydodecanoyl-[acp]	-4.615	n.s.
C16619	6-Thioguanosine_monophosphate	-4.883	n.s.
C16618	6-Thioxanthine_5'-monophosphate	-3.0	n.s.
C02612	(R)-2-Methylmalate	2.585	n.s.
C04652	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine	-5.009	n.s.
C00535	Testosterone	2.585	n.s.
C16615	6-Methylthiopurine_5'-monophosphate_ribonucleotide	-5.044	n.s.
C16614	6-Methylmercaptopurine	5.044	n.s.
C03742	(S)-4-Hydroxymandelonitrile	-7.14	<0.05
C00645	N-Acetyl-D-mannosamine	-2.202	n.s.
C00099	beta-Alanine	-1.0	n.s.
C00311	Isocitrate	0.0	n.s.
C00310	D-Xylulose	-5.358	n.s.
C01242	S-Aminomethyldihydrolipoylprotein	2.503	n.s.
C01931	L-Lysyl-tRNA	-5.129	n.s.
C00315	Spermidine	0.0	n.s.
C00314	Pyridoxine	0.737	n.s.
C00091	Succinyl-CoA	-1.83	n.s.
C00760	Cellulose	6.15	<0.05
C00093	sn-Glycerol_3-phosphate	3.0	n.s.
C00094	Sulfite	0.0	n.s.
C00095	D-Fructose	-4.492	n.s.
C00096	GDP-mannose	3.818	n.s.
C00097	L-Cysteine	-3.534	n.s.
C14099	2-Naphthaldehyde	-0.585	n.s.
C04633	(3R)-3-Hydroxypalmitoyl-[acyl-carrier_protein]	-4.402	n.s.
C15547	1,4-Dihydroxy-2-naphthoyl-CoA	-3.17	n.s.
C14090	1-Naphthaldehyde	-0.585	n.s.
C05814	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone	-3.807	n.s.
C15667	5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole	4.755	n.s.
C02282	Glutaminyl-tRNA	0.0	n.s.
C06196	2'-Deoxyinosine_5'-phosphate	-4.248	n.s.
C03232	3-Phosphonooxypyruvate	4.293	n.s.
C06193	Guanosine_3'-phosphate	-6.229	n.s.
C04734	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide	0.0	n.s.
C04738	UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine	-3.807	n.s.
C17560	2-Polyprenyl-6-methoxy-1,4-benzoquinone	3.807	n.s.
C17561	2-Polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone	-3.807	n.s.
C06199	Hordenine	0.0	n.s.
C00437	N-Acetylornithine	2.369	n.s.
C05774	Cobinamide	0.0	n.s.
C05818	2-Demethylmenaquinone	3.7	n.s.
C05686	Adenylylselenate	-3.585	n.s.
C00870	4-Nitrophenol	-5.17	n.s.
C03063	2-Oxohept-3-enedioate	2.585	n.s.
C00166	Phenylpyruvate	2.112	n.s.
C00167	UDP-glucuronate	-2.0	n.s.
C02988	L-Histidyl-tRNA(His)	-2.585	n.s.
C00180	Benzoate	0.0	n.s.
C00163	Propanoate	4.087	n.s.
C02984	L-Aspartyl-tRNA(Asp)	-5.492	n.s.
C02987	L-Glutamyl-tRNA(Glu)	-3.644	n.s.
C19878	D-glycero-alpha-D-manno-Heptose_7-phosphate	0.0	n.s.
C00438	N-Carbamoyl-L-aspartate	2.459	n.s.
C02047	L-Leucyl-tRNA	-5.426	n.s.
C06567	Penicilloic_acid	-4.0	n.s.
C00439	N-Formimino-L-glutamate	0.0	n.s.
C03082	4-Phospho-L-aspartate	0.531	n.s.
C04377	5,10-Methylenetetrahydromethanopterin	-5.248	n.s.
C04376	5'-Phosphoribosyl-N-formylglycinamide	5.508	n.s.
C20258	(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate	1.28	n.s.
C03089	5-Methylthio-D-ribose	0.0	n.s.
C00861	L-Rhamnulose	6.248	n.s.
C01063	6-Carboxyhexanoyl-CoA	5.209	n.s.
C00329	D-Glucosamine	0.0	n.s.
C02962	D-Allose_6-phosphate	6.807	n.s.
C00864	Pantothenate	-2.585	n.s.
C06311	Galactitol_1-phosphate	-5.087	n.s.
C04272	(R)-2,3-Dihydroxy-3-methylbutanoate	-4.833	n.s.
C00534	Pyridoxamine	0.0	n.s.
C04832	Coenzyme_M_7-mercaptoheptanoylthreonine-phosphate_heterodisulfide	0.0	<0.05
C01419	Cys-Gly	5.931	n.s.
C03360	4-Nitrophenyl_phosphate	5.17	n.s.
C04932	Lipid_A_disaccharide	1.585	n.s.
C04421	N-Succinyl-LL-2,6-diaminoheptanedioate	0.0	n.s.
C19879	D-glycero-alpha-D-manno-Heptose_1,7-bisphosphate	0.0	n.s.
C06041	Glycerophosphoglycoglycerolipid	0.0	n.s.
C06040	Diglucosyl-diacylglycerol	0.0	n.s.
C08325	Amygdalin	7.14	<0.05
C03402	L-Asparaginyl-tRNA(Asn)	-6.845	<0.05
C03406	N-(L-Arginino)succinate	3.585	n.s.
C05512	Deoxyinosine	0.0	n.s.
C04181	3-Hydroxy-3-methyl-2-oxobutanoic_acid	0.0	n.s.
C07645	Aldophosphamide	0.585	n.s.
C07648	Thioguanine	5.044	n.s.
C07649	5-FU	2.322	n.s.
C05519	L-Allothreonine	0.0	n.s.
C02353	2',3'-Cyclic_AMP	6.229	n.s.
C00327	L-Citrulline	2.322	n.s.
C00692	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate	-3.0	n.s.
C00691	2,4,6/3,5-Pentahydroxycyclohexanone	0.0	n.s.
C02463	Precorrin_2	0.0	n.s.
C07836	D-glycero-beta-D-manno-Heptose_7-phosphate	0.0	n.s.
C04877	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate	1.0	n.s.
C02355	2',3'-Cyclic_UMP	6.229	n.s.
C18096	D-Allulose_6-phosphate	-6.807	n.s.
C03205	11-Deoxycorticosterone	2.585	n.s.
C02354	2',3'-Cyclic_CMP	6.229	n.s.
C00269	CDP-diacylglycerol	-3.892	n.s.
C00501	CDP-glucose	0.0	n.s.
C00506	L-Cysteate	3.907	n.s.
C00507	L-Rhamnose	4.954	n.s.
C18259	1-Methoxypyrene	0.0	n.s.
C00263	L-Homoserine	0.222	n.s.
C00262	Hypoxanthine	-3.196	n.s.
C00508	L-Ribulose	-5.248	n.s.
C16216	3-Oxostearoyl-CoA	5.781	n.s.
C00267	alpha-D-Glucose	-7.723	<0.05
C00266	Glycolaldehyde	-5.066	n.s.
C00469	Ethanol	0.585	n.s.
C00468	Estrone	0.0	n.s.
C01921	Glycocholate	1.0	n.s.
C00460	dUTP	-3.7	n.s.
C00463	Indole	1.018	n.s.
C03319	dTDP-6-deoxy-L-mannose	0.0	n.s.
C00286	dGTP	1.923	n.s.
C04742	(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate	0.0	n.s.
C00280	Androstenedione	2.585	n.s.
C00283	Hydrogen_sulfide	3.807	n.s.
C00322	2-Oxoadipate	0.0	n.s.
C04432	tRNA_containing_6-isopentenyladenosine	-3.459	n.s.
C00288	HCO3-	-3.248	n.s.
C00325	GDP-L-fucose	0.0	n.s.
C05427	Phytyl_diphosphate	1.0	n.s.
C05688	L-Selenocysteine	2.585	n.s.
C04646	6-Thioinosine-5'-monophosphate	0.0	n.s.
C04691	2-Dehydro-3-deoxy-D-arabino-heptonate_7-phosphate	3.7	n.s.
C04051	5-Amino-4-imidazolecarboxyamide	-1.0	n.s.
C04053	5-Dehydro-4-deoxy-D-glucuronate	6.768	n.s.
C03785	D-Tagatose_1,6-bisphosphate	-4.807	n.s.
C18026	(2S)-Ethylmalonyl-CoA	5.644	n.s.
C05946	D-4-Hydroxy-2-oxoglutarate	0.0	n.s.
C15815	C15815	0.0	n.s.
C06506	Adenosyl_cobyrinate_a,c_diamide	0.0	n.s.
C01367	3'-AMP	-6.229	n.s.
C01209	Malonyl-[acyl-carrier_protein]	6.312	n.s.
C01152	N(pi)-Methyl-L-histidine	0.0	n.s.
C02492	1,4-beta-D-Mannan	0.0	n.s.
C00217	D-Glutamate	-1.663	n.s.
C00214	Thymidine	-1.585	n.s.
C00212	Adenosine	3.087	n.s.
C13309	2-Phytyl-1,4-naphthoquinone	3.406	n.s.
C00606	3-Sulfino-L-alanine	-4.524	n.s.
C05840	Iminoaspartate	2.503	n.s.
C05841	Nicotinate_D-ribonucleoside	2.807	n.s.
C11907	4,6-Dideoxy-4-oxo-dTDP-D-glucose	-2.322	n.s.
C00033	Acetate	2.28	n.s.
C00031	D-Glucose	5.44	n.s.
C00137	myo-Inositol	-6.727	n.s.
C00135	L-Histidine	-1.459	n.s.
C00134	Putrescine	3.585	n.s.
C00133	D-Alanine	-3.807	n.s.
C00132	Methanol	0.0	n.s.
C05993	Acetyl_adenylate	0.0	n.s.
C05947	L-erythro-4-Hydroxyglutamate	2.397	n.s.
C00313	Oxalyl-CoA	0.0	n.s.
C06509	Adenosyl_cobinamide_phosphate	0.0	n.s.
C00043	UDP-N-acetyl-alpha-D-glucosamine	3.954	n.s.
C00042	Succinate	5.865	n.s.
C00041	L-Alanine	3.773	n.s.
C00040	Acyl-CoA	2.0	n.s.
C00047	L-Lysine	4.044	n.s.
C00046	RNA	-7.208	<0.05
C00044	GTP	-6.398	<0.05
C01380	Ethylene_glycol	3.585	n.s.
C03921	2-Dehydro-3-deoxy-D-glucarate	0.0	n.s.
C00049	L-Aspartate	1.818	n.s.
C00048	Glyoxylate	2.115	n.s.
C14519	1-Hydroxypyrene	0.0	n.s.
C06481	L-Seryl-tRNA(Sec)	-4.585	n.s.
C20440	alpha-D-Ribose_1,2-cyclic_phosphate_5-phosphate	5.755	n.s.
C04236	(2S)-2-Isopropyl-3-oxosuccinate	-4.392	n.s.
C01101	L-Ribulose_5-phosphate	6.807	<0.05
C04454	5-Amino-6-(5'-phospho-D-ribitylamino)uracil	0.0	n.s.
C00857	Deamino-NAD+	3.544	n.s.
C01102	O-Phospho-L-homoserine	0.0	n.s.
C05557	Isopenicillin_N	0.0	n.s.
C00666	LL-2,6-Diaminoheptanedioate	1.817	n.s.
C03033	beta-D-Glucuronoside	0.0	n.s.
C05640	Cinnavalininate	0.0	n.s.
C05125	2-(alpha-Hydroxyethyl)thiamine_diphosphate	0.0	n.s.
C05122	Taurocholate	1.0	n.s.
C01131	L-Rhamnulose_1-phosphate	-2.0	n.s.
C03680	4-Imidazolone-5-propanoate	0.0	n.s.
C03681	5alpha-Pregnane-3,20-dione	-2.585	n.s.
C03684	6-Pyruvoyltetrahydropterin	-3.0	n.s.
C03090	5-Phosphoribosylamine	1.138	n.s.
C03688	Apo-[acyl-carrier-protein]	0.0	n.s.
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate	-4.833	n.s.
C06006	(S)-2-Aceto-2-hydroxybutanoate	5.687	n.s.
C00227	Acetyl_phosphate	-0.547	n.s.
C00957	Mercaptopyruvate	0.0	n.s.
C00956	L-2-Aminoadipate	0.0	n.s.
C04302	N-(5-Phospho-D-ribosyl)anthranilate	0.737	n.s.
C05345	beta-D-Fructose_6-phosphate	5.433	n.s.
C00818	D-Glucarate	0.0	n.s.
C00819	D-Glutamine	0.0	n.s.
C04900	Luteolin_7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]-4'-O-beta-D-glucuronide	0.0	n.s.
C00221	beta-D-Glucose	-5.574	n.s.
C01037	7,8-Diaminononanoate	-2.939	n.s.
C01031	S-Formylglutathione	0.0	n.s.
C00817	D-Altronate	-4.03	n.s.
C03451	(R)-S-Lactoylglutathione	4.322	n.s.
C00036	Oxaloacetate	5.9	<0.05
C00387	Guanosine	3.0	n.s.
C05466	Glycochenodeoxycholate	1.0	n.s.
C00037	Glycine	4.735	n.s.
C15809	Iminoglycine	0.0	n.s.
C00380	Cytosine	0.0	n.s.
C05787	Bilirubin_beta-diglucuronide	0.0	n.s.
C03859	D-Glucosyllipopolysaccharide	0.0	n.s.
C03912	(S)-1-Pyrroline-5-carboxylate	0.0	n.s.
C00035	GDP	3.162	n.s.
C03917	Dihydrotestosterone	-2.585	n.s.
C05546	Protein_N6,N6,N6-trimethyl-L-lysine	7.977	<0.05
C06056	4-Hydroxy-L-threonine	-1.585	n.s.
C00252	Isomaltose	0.0	n.s.
C00253	Nicotinate	-2.0	n.s.
C00250	Pyridoxal	0.585	n.s.
C00251	Chorismate	-3.635	n.s.
C00256	(R)-Lactate	0.0	n.s.
C00257	D-Gluconic_acid	1.0	n.s.
C00254	Prephenate	1.406	n.s.
C00255	Riboflavin	-3.322	n.s.
C05336	Selenomethionyl-tRNA(Met)	-5.322	n.s.
C00258	D-Glycerate	0.0	n.s.
C00259	L-Arabinose	3.585	n.s.
C16596	5-Phenyl-1,3-oxazinane-2,4-dione	-0.585	n.s.
C11376	SN38_glucuronide	0.0	n.s.
C00395	Penicillin	4.0	n.s.
C16595	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	0.585	n.s.
C01083	alpha,alpha-Trehalose	0.0	n.s.
C00490	Itaconate	0.0	n.s.
C00558	D-Tagaturonate	2.0	n.s.
C00492	Raffinose	-1.585	n.s.
C00493	Shikimate	0.0	n.s.
C00886	L-Alanyl-tRNA	-5.358	n.s.
C00885	Isochorismate	4.755	n.s.
C00498	ADP-glucose	-2.858	n.s.
C00882	Dephospho-CoA	-2.322	n.s.
C00881	Deoxycytidine	2.807	n.s.
C00078	L-Tryptophan	-3.298	n.s.
C00079	L-Phenylalanine	-1.068	n.s.
C05775	alpha-Ribazole	0.0	n.s.
C16698	N-Acetylmuramic_acid_6-phosphate	0.0	n.s.
C00072	Ascorbate	0.0	n.s.
C00073	L-Methionine	3.079	n.s.
C00071	Aldehyde	-0.585	n.s.
C00077	L-Ornithine	-1.918	n.s.
C00074	Phosphoenolpyruvate	-6.07	<0.05
C00075	UTP	7.252	<0.05
C02972	Dihydrolipoylprotein	7.375	<0.05
C05766	Uroporphyrinogen_I	0.0	n.s.
C00131	dATP	2.07	n.s.
C16186	L-Ascorbate_6-phosphate	0.0	n.s.
C06032	D-erythro-3-Methylmalate	2.115	n.s.
C00086	Urea	0.0	n.s.
C00085	D-Fructose_6-phosphate	3.228	n.s.
C00084	Acetaldehyde	-0.485	n.s.
C00083	Malonyl-CoA	3.574	n.s.
C00082	L-Tyrosine	-2.248	n.s.
C00081	ITP	-3.322	n.s.
C01290	beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide	10.522	<0.05
C00160	Glycolate	0.0	n.s.
C04640	2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine	-4.858	n.s.
C00879	D-Galactarate	0.0	n.s.
C05762	3-Oxohexadecanoyl-[acp]	-4.373	n.s.
C00089	Sucrose	-2.322	n.s.
C00088	Nitrite	0.0	n.s.
C00670	sn-Glycero-3-phosphocholine	3.7	n.s.
C00671	(S)-3-Methyl-2-oxopentanoic_acid	-2.965	n.s.
C00672	2-Deoxy-D-ribose_1-phosphate	0.0	n.s.
C00673	2-Deoxy-D-ribose_5-phosphate	3.807	n.s.
C00674	5alpha-Androstane-3,17-dione	-2.585	n.s.
C01250	N-Acetyl-L-glutamate_5-semialdehyde	-2.202	n.s.
C00679	5-Dehydro-4-deoxy-D-glucarate	0.0	n.s.
C01929	L-Histidinal	0.0	n.s.
C00106	Uracil	2.379	n.s.
C00104	IDP	4.807	n.s.
C00105	UMP	-1.787	n.s.
C20239	6-Carboxy-5,6,7,8-tetrahydropterin	-3.0	n.s.
C00103	D-Glucose_1-phosphate	3.935	n.s.
C00100	Propanoyl-CoA	-3.585	n.s.
C00101	Tetrahydrofolate	-1.026	n.s.
C15556	L-3,4-Dihydroxybutan-2-one_4-phosphate	2.807	n.s.
C06128	GM4	1.0	n.s.
C00108	Anthranilate	-0.848	n.s.
C00109	2-Oxobutanoate	-0.663	n.s.
C01344	dIDP	4.807	n.s.
C04702	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)	2.807	n.s.
C05764	Hexadecanoyl-[acp]	5.768	n.s.
C06899	Chloral_hydrate	0.585	n.s.
C05761	Tetradecanoyl-[acp]	5.768	n.s.
C05760	trans-Tetradec-2-enoyl-[acp]	-3.0	n.s.
C05763	trans-Hexadec-2-enoyl-[acp]	-3.0	n.s.
C03175	Shikimate_3-phosphate	2.0	n.s.
C05600	2-Hydroxyhepta-2,4-dienedioate	2.585	n.s.
C00008	ADP	-2.624	n.s.
C05768	Coproporphyrinogen_I	0.0	n.s.
C00173	Acyl-[acyl-carrier_protein]	0.0	n.s.
C05831	3-Methoxyanthranilate	0.0	n.s.
C00170	5'-Methylthioadenosine	0.0	n.s.
C05830	8-Methoxykynurenate	0.0	n.s.
C02992	L-Threonyl-tRNA(Thr)	-6.066	n.s.
C00179	Agmatine	-4.322	n.s.
C00178	Thymine	0.0	n.s.
C05938	L-4-Hydroxyglutamate_semialdehyde	0.0	n.s.
C16519	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate	-4.907	n.s.
C04349	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate	-6.768	n.s.
C06194	2',3'-Cyclic_GMP	6.229	n.s.
C20248	7-Carboxy-7-carbaguanine	2.322	n.s.
C07086	Phenylacetic_acid	4.392	n.s.
C01077	O-Acetyl-L-homoserine	3.807	n.s.
C04556	4-Amino-2-methyl-5-phosphomethylpyrimidine	0.0	n.s.
C11434	2-C-Methyl-D-erythritol_4-phosphate	0.0	n.s.
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	-1.222	n.s.
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	0.415	n.s.
C11437	1-Deoxy-D-xylulose_5-phosphate	-1.553	n.s.
C02412	Glycyl-tRNA(Gly)	-8.895	<0.05
C11432	1-Phenanthrol	0.0	n.s.
C11433	1-Methoxyphenanthrene	0.0	n.s.
C01179	3-(4-Hydroxyphenyl)pyruvate	0.0	n.s.
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	1.0	n.s.
C04824	Lipid_X	1.585	n.s.
C01170	UDP-N-acetyl-D-mannosamine	0.0	n.s.
C04411	(2R,3S)-3-Isopropylmalate	2.202	n.s.
C01172	beta-D-Glucose_6-phosphate	-4.928	n.s.
C03393	4-Phospho-D-erythronate	0.0	n.s.
C12214	Aminofructose_6-phosphate	6.524	n.s.
C14145	(3S)-3-Hydroxyadipyl-CoA	0.0	n.s.
C00169	Carbamoyl_phosphate	-1.841	n.s.
C15650	2,3-Diketo-5-methylthiopentyl-1-phosphate	0.0	n.s.
C08334	Lotaustralin	7.14	<0.05
C03557	2-Aminoethylphosphonate	0.0	n.s.
C03415	N2-Succinyl-L-ornithine	3.459	n.s.
C01099	L-Fuculose_1-phosphate	0.0	n.s.
C03892	Phosphatidylglycerophosphate	0.0	n.s.
C00681	1-Acyl-sn-glycerol_3-phosphate	0.0	n.s.
C00680	meso-2,6-Diaminoheptanedioate	-0.237	n.s.
C00683	(S)-Methylmalonyl-CoA	5.366	n.s.
C04287	3D-(3,5/4)-Trihydroxycyclohexane-1,2-dione	0.0	n.s.
C02839	L-Tyrosyl-tRNA(Tyr)	-3.585	n.s.
C15973	Enzyme_N6-(dihydrolipoyl)lysine	7.484	<0.05
C02553	L-Seryl-tRNA(Ser)	-4.585	n.s.
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	-2.503	n.s.
C05378	beta-D-Fructose_1,6-bisphosphate	5.304	n.s.
C05379	Oxalosuccinate	0.0	n.s.
C20238	(2R)-Ethylmalonyl-CoA	-5.644	n.s.
C02554	L-Valyl-tRNA(Val)	-4.17	n.s.
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	3.369	n.s.
C00514	D-Mannonate	2.322	n.s.
C00519	Hypotaurine	-2.322	n.s.
C16221	(2E)-Octadecenoyl-[acp]	4.615	n.s.
C05465	Taurochenodeoxycholate	1.0	n.s.
C01674	Chitobiose	0.0	n.s.
C00458	dCTP	3.35	n.s.
C04895	7,8-Dihydroneopterin_3'-triphosphate	2.663	n.s.
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	-2.322	n.s.
C04488	5-Methyl-5,6,7,8-tetrahydromethanopterin	-3.0	n.s.
C00455	Nicotinamide_D-ribonucleotide	-2.322	n.s.
C00338	Lipopolysaccharide	0.0	n.s.
C01697	Galactitol	5.087	n.s.
C15972	Enzyme_N6-(lipoyl)lysine	-7.484	<0.05
C15975	[Dihydrolipoyllysine-residue_(2-methylpropanoyl)transferase]_S-(3-methylbutanoyl)dihydrolipoyllysine	0.0	n.s.
C15974	3-Methyl-1-hydroxybutyl-ThPP	0.0	n.s.
C15977	[Dihydrolipoyllysine-residue_(2-methylpropanoyl)transferase]_S-(2-methylpropanoyl)dihydrolipoyllysine	0.0	n.s.
C15976	2-Methyl-1-hydroxypropyl-ThPP	0.0	n.s.
C15979	[Dihydrolipoyllysine-residue_(2-methylpropanoyl)transferase]_S-(2-methylbutanoyl)dihydrolipoyllysine	0.0	n.s.
C00330	Deoxyguanosine	0.0	n.s.
C00333	D-Galacturonate	5.0	n.s.
C00332	Acetoacetyl-CoA	0.485	n.s.
C00334	4-Aminobutanoate	-2.322	n.s.
C00337	(S)-Dihydroorotate	-3.907	n.s.
C16220	3-Hydroxyoctadecanoyl-[acp]	-5.781	n.s.
C05699	L-Selenocystathionine	3.585	n.s.
C04121	CMP-3-deoxy-D-manno-octulosonate	4.278	n.s.
C00350	Phosphatidylethanolamine	0.0	n.s.
C00636	D-Mannose_1-phosphate	-4.358	n.s.
C00631	2-Phospho-D-glycerate	0.128	n.s.
C00632	3-Hydroxyanthranilate	0.0	n.s.
C02527	Butanoylphosphate	0.0	n.s.
C01594	Linamarin	7.14	<0.05
C01219	CDP-4-dehydro-6-deoxy-D-glucose	0.0	n.s.
C00208	Maltose	-4.755	n.s.
C00204	2-Dehydro-3-deoxy-D-gluconate	4.248	n.s.
C01213	(R)-Methylmalonyl-CoA	5.484	n.s.
C00206	dADP	2.874	n.s.
C07490	Trichloroethanol	-0.585	n.s.
C01217	5,6,7,8-Tetrahydromethanopterin	3.0	n.s.
C00025	L-Glutamate	-2.32	n.s.
C00024	Acetyl-CoA	2.917	n.s.
C00027	Hydrogen_peroxide	0.0	n.s.
C00026	2-Oxoglutarate	3.322	n.s.
C00021	S-Adenosyl-L-homocysteine	-5.959	<0.05
C00020	AMP	-3.459	n.s.
C00022	Pyruvate	-3.676	n.s.
C00143	5,10-Methylenetetrahydrofolate	-1.008	n.s.
C00140	N-Acetyl-D-glucosamine	4.248	n.s.
C00141	3-Methyl-2-oxobutanoic_acid	-3.491	n.s.
C00029	UDP-glucose	-5.351	n.s.
C00147	Adenine	1.644	n.s.
C00144	GMP	-4.087	n.s.
C01079	Protoporphyrinogen_IX	-2.0	n.s.
C05729	R-S-Cysteinylglycine	5.931	n.s.
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	-3.259	n.s.
C02730	2-Succinylbenzoate	2.807	n.s.
C02737	Phosphatidylserine	1.939	n.s.
C00312	L-Xylulose	6.728	n.s.
C02739	1-(5-Phospho-D-ribosyl)-ATP	2.115	n.s.
C00647	Pyridoxamine_phosphate	0.0	n.s.
C05726	S-Substituted_L-cysteine	-5.931	n.s.
C00700	XTP	4.248	n.s.
C00705	dCDP	-3.426	n.s.
C06250	Holo-[carboxylase]	7.004	<0.05
C06251	Lauroyl-KDO2-lipid_IV(A)	0.0	n.s.
C02631	2-Isopropylmaleate	0.0	n.s.
C02637	3-Dehydroshikimate	-3.059	n.s.
C04419	Carboxybiotin-carboxyl-carrier_protein	0.0	n.s.
C01528	Hydrogen_selenide	-3.059	n.s.
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	0.0	n.s.
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	3.0	n.s.
C01134	Pantetheine_4'-phosphate	-1.874	n.s.
C00092	D-Glucose_6-phosphate	-6.047	n.s.
